game_id,season,game_date,home_team_id,away_team_id,home_team_name,away_team_name,home_team_abbr,away_team_abbr,day_of_week,month,is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_score,away_score,home_win_flag,actual_attendance,attendance_tier,temperature_f,precipitation_flag,snow_flag,severe_weather_flag,weather_condition,promotion_flag,promotion_type,expected_promotion_lift_pct,promotion_cost,sponsor_value_estimate,sponsor_category,total_net_ticket_revenue,total_concession_revenue,total_merchandise_revenue,away_team_popularity,home_team_popularity,arena_capacity_feat,dow_ordinal,total_game_day_revenue,rolling_att_3,rolling_att_5,rolling_rev_3,rolling_rev_5,planned_avg_base_price
5377,2023,2023-12-23,12,6,Indianapolis Racers,Cleveland Comets,IND,CLE,Saturday,12,1,1,0,0,0.3331,0.3662,0.0,0.6,121,113,1,16046,High,18.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2057809.82,1097949.76,429110.6,0.74,0.65,17923,5,3584870.18,16926.0,16820.8,3711911.0500000003,3694294.736,196.47400000000002
5691,2023,2023-12-23,19,15,New Orleans Crescents,Memphis Blues,NOR,MEM,Saturday,12,1,1,0,0,0.356,0.409,0.6,0.2,121,120,1,15259,High,17.4,0,0,0,Clear,0,None,0.0,0.0,0.0,,1959298.29,1040374.5700000001,403365.94,0.62,0.59,16867,5,3403038.8000000003,15437.666666666666,15243.8,3421638.6133333333,3373389.2600000002,195.2524
6005,2023,2023-12-23,27,12,San Antonio Legends,Indianapolis Racers,SAT,IND,Saturday,12,1,1,0,0,0.4721,0.3331,0.6,1.0,99,98,1,17918,Sellout,27.3,0,0,0,Clear,1,Family Night,6.22,8648.95,51572.66,Tech,2257469.73,1231635.15,475207.94,0.65,0.75,18418,5,3964312.82,16679.333333333332,17067.0,3720522.8333333335,3767145.8340000003,198.51000000000002
5534,2023,2023-12-23,15,23,Memphis Blues,Philadelphia Founders,MEM,PHI,Saturday,12,1,1,0,1,0.409,0.6238,0.8,0.6,107,106,1,16479,High,6.1,0,0,0,Clear,0,None,0.0,0.0,0.0,,2144628.2,1131875.13,452929.38,0.81,0.62,17794,5,3729432.71,17048.0,17213.6,3793798.953333333,3813961.5160000003,212.82986666666667
5220,2023,2023-12-23,8,10,Denver Peaks,San Francisco Waves,DEN,GSF,Saturday,12,1,1,0,1,0.4502,0.6494,0.6,0.4,116,115,1,19520,Sellout,42.2,1,0,0,Rain/Cold,1,Corporate Partner Night,2.62,4656.27,13577.73,Financial,2378516.0300000003,1378892.86,547713.83,0.95,0.69,19520,5,4305122.720000001,17464.0,17930.2,3834315.763333333,3954979.0579999997,214.2550666666667
5728,2023,2023-12-24,20,28,New York Empire,Toronto Towers,NYE,TOR,Sunday,12,1,1,0,1,0.3764,0.4978,0.2,0.2,116,115,1,19584,Sellout,15.4,1,1,0,Snow,1,Corporate Partner Night,2.18,5672.15,30427.43,Healthcare,2444336.99,1382556.74,548238.26,0.79,0.88,19812,6,4375131.99,18499.666666666668,18239.4,4031069.6733333333,3997099.5259999996,218.12346666666667
5571,2023,2023-12-24,16,4,Miami Storm,Charlotte Crowns,MIA,CHA,Sunday,12,1,1,0,1,0.5642,0.255,0.8,0.2,120,128,0,18960,Sellout,25.1,0,0,0,Clear,1,Merchandise Giveaway,8.25,19070.2,73613.59,Retail,2417727.65,1334670.6,564766.65,0.61,0.84,19600,6,4317164.9,19279.0,18575.8,4301988.9766666675,4112633.372,217.3090666666667
5885,2023,2023-12-24,24,14,Phoenix Firebirds,Los Angeles Stars,PHX,LAS,Sunday,12,1,1,1,1,0.5129,0.4496,0.8,0.8,128,108,1,16346,Sellout,38.8,0,0,0,Clear,1,Student Discount,3.4,3845.19,7514.29,Healthcare,2087779.1099999999,1110763.41,509772.03,0.97,0.86,17125,6,3708314.55,16028.666666666666,16305.4,3552027.013333333,3612775.286,243.16626666666664
6042,2023,2023-12-24,28,19,Toronto Towers,New Orleans Crescents,TOR,NOR,Sunday,12,1,1,0,0,0.4978,0.356,0.2,0.6,128,112,1,19395,Sellout,53.6,0,0,0,Clear,1,Corporate Partner Night,3.07,5102.09,12685.17,Tech,2421585.51,1360802.19,506484.52999999997,0.59,0.79,19800,6,4288872.2299999995,19213.333333333332,18508.2,4270368.763333333,4091055.524,199.3244
5257,2023,2023-12-24,9,6,Detroit Motors,Cleveland Comets,DET,CLE,Sunday,12,1,1,0,0,0.2,0.3662,0.6,0.8,99,100,0,19217,High,39.2,0,0,0,Clear,1,Community Night,4.71,9942.21,45460.39,Auto,2493248.7600000002,1314343.41,498156.47000000003,0.74,0.58,20491,6,4305748.64,19382.0,19280.4,4271157.570000001,4256834.668,195.04879999999997
5100,2023,2023-12-24,5,29,Chicago Cyclones,Salt Lake Summit,CHI,SLC,Sunday,12,1,1,0,1,0.348,0.2913,0.8,0.6,117,109,1,19784,High,26.6,0,0,0,Clear,0,None,0.0,0.0,0.0,,2506882.8,1362276.44,526190.6799999999,0.68,0.83,20917,6,4395349.92,19655.666666666668,19929.8,4353979.533333332,4405249.624,217.10546666666667
5414,2023,2023-12-24,13,29,Los Angeles Blaze,Salt Lake Summit,LAB,SLC,Sunday,12,1,1,0,0,0.3572,0.2913,0.6,0.4,99,98,1,15890,Medium,23.9,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,2070154.82,1073506.72,402476.34,0.68,0.73,19060,6,3546137.88,17092.666666666668,17299.8,3756432.596666666,3817678.0119999996,198.10279999999997
4943,2023,2023-12-24,1,14,Atlanta Flyers,Los Angeles Stars,ATL,LAS,Sunday,12,1,1,0,1,0.587,0.4496,0.4,0.5,111,98,1,19621,Sellout,13.4,0,0,0,Clear,1,Premium Experience,4.0,31175.66,54270.89,Healthcare,2400136.6,1399396.68,550413.95,0.97,0.72,19621,6,4349947.23,16521.666666666668,17213.6,3616828.7533333325,3783228.7600000002,214.86586666666668
5922,2023,2023-12-26,25,1,Portland Pines,Atlanta Flyers,POR,ATL,Tuesday,12,0,1,0,0,0.4741,0.587,0.8,0.6,117,136,0,18247,High,36.3,1,0,0,Rain/Cold,1,Merchandise Giveaway,9.12,24778.61,65782.68,Healthcare,2275151.53,1211232.74,524070.87,0.72,0.7,19393,1,4010455.1399999997,17854.0,18102.0,3898603.7433333336,3984653.21,183.91866666666667
5137,2023,2023-12-26,6,17,Cleveland Comets,Milwaukee Barons,CLE,MIL,Tuesday,12,0,1,0,0,0.3662,0.4297,0.2,0.4,124,130,0,16043,Medium,32.1,1,0,1,Severe Storm,1,Food Voucher,4.07,10831.25,52578.4,Beverage,2043648.0,1112106.85,425908.67000000004,0.8,0.74,19432,1,3581663.52,17242.666666666668,17753.8,3747142.246666666,3871180.1159999995,184.73306666666664
5294,2023,2023-12-26,10,29,San Francisco Waves,Salt Lake Summit,GSF,SLC,Tuesday,12,0,1,0,1,0.6494,0.2913,0.6,0.6,112,93,1,18064,Sellout,12.1,0,0,0,Clear,1,Theme Night,7.93,18616.95,15383.68,Beverage,2220998.12,1208124.81,510771.46,0.68,0.95,18064,1,3939894.39,17589.333333333332,17565.4,3911399.0500000003,3897549.4439999997,205.9753333333333
5765,2023,2023-12-26,21,20,Oklahoma City Outlaws,New York Empire,OKC,NYE,Tuesday,12,0,1,0,1,0.443,0.3764,0.8,0.8,102,103,0,16472,High,33.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2064296.37,1062653.2,435881.32,0.88,0.67,18203,1,3562830.89,17448.333333333332,17407.2,3842939.5033333334,3847341.8899999997,200.27453333333335
5608,2023,2023-12-26,17,10,Milwaukee Barons,San Francisco Waves,MIL,GSF,Tuesday,12,0,1,0,1,0.4297,0.6494,0.4,0.4,108,98,1,16257,High,8.5,1,1,0,Snow,1,Student Discount,3.49,3429.94,56105.28,Beverage,2086561.4100000001,1099547.49,457877.04,0.95,0.8,17341,1,3643985.9400000004,15909.0,16290.4,3523916.91,3612794.256,202.92133333333337
6079,2023,2023-12-26,29,6,Salt Lake Summit,Cleveland Comets,SLC,CLE,Tuesday,12,0,1,0,0,0.2913,0.3662,0.8,0.4,107,104,1,15658,Medium,13.4,0,0,0,Clear,0,None,0.0,0.0,0.0,,2006011.83,1039393.39,414511.37,0.74,0.68,18206,1,3459916.5900000003,17260.333333333332,17261.2,3829689.303333333,3836497.5939999996,183.51146666666665
4980,2023,2023-12-26,2,19,Boston Harbors,New Orleans Crescents,BOS,NOR,Tuesday,12,0,1,0,1,0.5562,0.356,0.6,0.0,98,99,0,15936,Medium,37.1,0,0,0,Clear,0,None,0.0,0.0,0.0,,1999562.02,1003585.99,437906.14,0.59,0.91,19156,1,3441054.15,19156.0,19095.8,4250777.353333335,4216445.668,205.16093333333333
5451,2023,2023-12-26,13,24,Los Angeles Blaze,Phoenix Firebirds,LAB,PHX,Tuesday,12,0,1,0,0,0.3572,0.5129,0.4,0.4,95,104,0,17158,High,45.5,0,0,0,Clear,0,None,0.0,0.0,0.0,,2170833.27,1125001.82,466290.25,0.86,0.73,19060,1,3762125.34,17052.0,16936.4,3772421.33,3747167.6559999995,184.52946666666665
5645,2023,2023-12-27,18,22,Minneapolis Northstars,Orlando Rays,MIN,ORL,Wednesday,12,0,1,0,0,0.3098,0.2104,0.6,0.4,115,116,0,16745,High,20.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2196062.66,1062104.69,428305.87,0.57,0.6,18978,2,3686473.22,17604.666666666668,17686.8,3947676.7366666677,3938440.426,181.88266666666667
5959,2023,2023-12-27,26,30,Sacramento Capitals,Washington Republic,SAC,WAS,Wednesday,12,0,1,0,0,0.4027,0.3785,0.8,0.2,112,113,0,14447,Medium,23.3,0,0,0,Clear,0,None,0.0,0.0,0.0,,1762351.53,914704.1000000001,372910.07,0.66,0.63,17608,2,3049965.6999999997,15701.666666666666,15201.8,3528136.936666666,3363383.7979999995,182.49346666666668
5802,2023,2023-12-27,22,14,Orlando Rays,Los Angeles Stars,ORL,LAS,Wednesday,12,0,1,0,1,0.2104,0.4496,0.6,0.4,105,106,0,17086,High,33.3,0,0,0,Clear,1,Theme Night,6.58,15845.99,55129.52,Beverage,2227274.62,1139229.41,466606.42,0.97,0.57,18846,2,3833110.45,18411.0,17819.4,4079276.1366666667,3938817.668,198.23853333333335
5174,2023,2023-12-27,7,25,Dallas Wranglers,Portland Pines,DAL,POR,Wednesday,12,0,1,0,0,0.3618,0.4741,0.6,0.8,122,121,1,17713,High,8.3,0,0,0,Clear,1,Food Voucher,5.01,13198.78,37252.02,Retail,2252781.04,1273980.81,464309.48,0.7,0.76,19200,2,3991071.33,18254.333333333332,17870.8,4121604.143333334,4002376.0640000002,185.14026666666663
5488,2023,2023-12-27,14,7,Los Angeles Stars,Dallas Wranglers,LAS,DAL,Wednesday,12,0,1,0,1,0.4496,0.3618,1.0,0.6,113,98,1,18978,Sellout,22.7,0,0,0,Clear,1,Corporate Partner Night,2.28,5646.22,37567.72,Financial,2365428.48,1269999.74,511696.61,0.76,0.97,19060,2,4147124.8299999996,18730.333333333332,18394.4,4145440.189999999,4068278.894,206.38253333333336
5017,2023,2023-12-27,3,18,Brooklyn Bridgers,Minneapolis Northstars,BKN,MIN,Wednesday,12,0,1,0,0,0.519,0.3098,0.4,0.5,109,108,1,15603,Medium,31.2,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,1956555.0,998864.0,418434.56,0.6,0.78,17732,2,3373853.56,16449.0,16582.6,3648741.72,3671808.696,185.54746666666665
6116,2023,2023-12-27,30,25,Washington Republic,Portland Pines,WAS,POR,Wednesday,12,0,1,0,0,0.3785,0.4741,0.6,0.8,110,111,0,17272,Medium,11.5,0,0,0,Clear,0,None,0.0,0.0,0.0,,2223361.51,1109297.85,435272.69,0.7,0.66,20356,2,3767932.05,19081.666666666668,18771.6,4293353.266666667,4221224.648,183.10426666666663
5331,2023,2023-12-27,11,26,Houston Meteors,Sacramento Capitals,HOU,SAC,Wednesday,12,0,1,0,0,0.3832,0.4027,0.4,0.2,128,127,1,16980,High,7.7,0,0,0,Clear,0,None,0.0,0.0,0.0,,2141222.32,1082154.42,458404.61,0.63,0.71,18055,2,3681781.3499999996,16282.333333333334,16499.6,3614244.356666667,3679512.6159999995,184.12226666666663
5996,2023,2023-12-28,27,17,San Antonio Legends,Milwaukee Barons,SAT,MIL,Thursday,12,0,1,0,0,0.4721,0.4297,0.4,0.6,99,97,1,18418,Sellout,33.8,1,1,0,Snow,1,Food Voucher,4.48,10468.54,29454.94,Auto,2314306.89,1306722.24,510521.25,0.8,0.75,18418,3,4131550.38,17212.333333333332,16971.8,3824692.5066666664,3759871.286,184.93666666666667
5368,2023,2023-12-28,11,16,Houston Meteors,Miami Storm,HOU,MIA,Thursday,12,0,1,0,1,0.3832,0.5642,0.4,0.4,118,119,0,16660,High,11.7,0,0,0,Clear,1,Community Night,5.94,8634.8,74308.03,Financial,2091343.03,1053319.75,439086.92000000004,0.84,0.71,18055,3,3583749.7,16774.666666666668,16635.6,3694969.1666666665,3681576.288,201.08893333333333
5211,2023,2023-12-28,8,14,Denver Peaks,Los Angeles Stars,DEN,LAS,Thursday,12,0,1,0,1,0.4502,0.4496,0.0,0.4,106,123,0,19520,Sellout,42.4,0,0,0,Clear,1,Family Night,5.58,8736.4,70332.61,Healthcare,2417082.34,1313841.84,551993.9400000001,0.97,0.69,19520,3,4282918.12,18009.333333333332,17965.2,3948096.28,3963350.46,200.68173333333334
5525,2023,2023-12-28,15,27,Memphis Blues,San Antonio Legends,MEM,SAT,Thursday,12,0,1,0,0,0.409,0.4721,0.6,0.4,98,81,1,15991,High,34.9,1,1,0,Snow,0,None,0.0,0.0,0.0,,2082825.6800000002,1076706.24,413534.6,0.75,0.62,17794,3,3573066.52,17117.333333333332,17047.0,3823791.8700000006,3791357.8619999997,182.28986666666665
5682,2023,2023-12-28,19,24,New Orleans Crescents,Phoenix Firebirds,NOR,PHX,Thursday,12,0,1,0,0,0.356,0.5129,0.8,1.0,98,97,1,16194,Sellout,19.5,0,0,0,Clear,1,Food Voucher,5.62,12803.66,29500.15,Beverage,2051589.88,1124245.7999999998,444594.84,0.86,0.59,16867,3,3620430.5199999996,15203.333333333334,15476.0,3372142.9800000004,3437546.896,181.67906666666664
5054,2023,2023-12-28,4,8,Charlotte Crowns,Denver Peaks,CHA,DEN,Thursday,12,0,1,0,0,0.255,0.4502,0.6,0.4,107,95,1,16939,High,25.0,0,0,0,Clear,1,Corporate Partner Night,2.14,5128.34,61519.89,Auto,2134398.91,1077941.77,454488.14,0.69,0.61,19077,3,3666828.8200000003,18075.0,17595.6,4011619.7600000002,3891609.768,182.08626666666663
5839,2023,2023-12-28,23,20,Philadelphia Founders,New York Empire,PHI,NYE,Thursday,12,0,1,1,1,0.6238,0.3764,0.2,0.6,120,118,1,20478,Sellout,46.6,0,0,0,Clear,0,None,0.0,0.0,0.0,,2504820.23,1381138.05,655383.2999999999,0.88,0.81,20478,3,4541341.58,19966.0,20081.6,4426287.0,4476322.6,228.57493333333332
6033,2023,2023-12-29,28,13,Toronto Towers,Los Angeles Blaze,TOR,LAB,Friday,12,1,1,0,0,0.4978,0.3572,0.4,0.4,125,116,1,19800,Sellout,30.8,0,0,0,Clear,1,Corporate Partner Night,3.32,5325.02,55405.0,Tech,2435871.45,1358063.97,533950.24,0.73,0.79,19800,4,4327885.66,19078.333333333332,18889.8,4243032.289999999,4191592.7700000005,199.3244
5405,2023,2023-12-29,12,5,Indianapolis Racers,Chicago Cyclones,IND,CHI,Friday,12,1,1,0,1,0.3331,0.348,0.6,0.6,95,96,0,17489,Sellout,19.9,1,1,0,Snow,0,None,0.0,0.0,0.0,,2182780.38,1203835.47,485672.18,0.83,0.65,17923,4,3872288.03,16300.333333333334,16949.4,3591100.3366666664,3735226.87,213.4406666666667
5876,2023,2023-12-29,24,12,Phoenix Firebirds,Indianapolis Racers,PHX,IND,Friday,12,1,1,0,0,0.5129,0.3331,0.6,0.8,111,112,0,16029,High,24.3,0,0,0,Clear,0,None,0.0,0.0,0.0,,2026644.47,1081154.47,430051.4,0.65,0.86,17125,4,3537850.34,16155.0,16311.4,3604145.5133333337,3627522.1780000003,200.7496
5719,2023,2023-12-29,20,23,New York Empire,Philadelphia Founders,NYE,PHI,Friday,12,1,1,1,1,0.3764,0.6238,0.8,0.2,127,128,0,19270,Sellout,29.9,0,0,0,Clear,0,None,0.0,0.0,0.0,,2368211.1,1354565.53,590186.11,0.81,0.88,19812,4,4312962.74,18683.666666666668,18562.4,4100103.916666666,4091617.758,243.57346666666666
5091,2023,2023-12-29,5,28,Chicago Cyclones,Toronto Towers,CHI,TOR,Friday,12,1,1,0,1,0.348,0.4978,0.6,0.6,101,103,0,19416,High,17.2,1,1,0,Snow,0,None,0.0,0.0,0.0,,2509409.23,1301540.54,521526.43,0.79,0.83,20917,4,4332476.2,19328.666666666668,19933.6,4271123.756666667,4406294.976,217.10546666666667
4934,2023,2023-12-29,1,30,Atlanta Flyers,Washington Republic,ATL,WAS,Friday,12,1,1,0,0,0.587,0.3785,0.8,0.5,108,126,0,19026,Sellout,8.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2391449.88,1293235.66,519050.34,0.66,0.72,19621,4,4203735.88,17289.0,17278.6,3795779.013333333,3814111.9799999995,197.8992
5248,2023,2023-12-29,8,11,Denver Peaks,Houston Meteors,DEN,HOU,Friday,12,1,1,0,0,0.4502,0.3832,0.6,0.2,104,103,1,18306,High,39.8,0,0,0,Clear,1,Corporate Partner Night,2.08,4473.94,70206.44,Healthcare,2306556.7199999997,1217781.3800000001,500455.43000000005,0.71,0.69,19520,4,4024793.53,18699.0,18286.4,4106814.943333333,4018197.6260000006,197.2884
5562,2023,2023-12-29,16,4,Miami Storm,Charlotte Crowns,MIA,CHA,Friday,12,1,1,0,1,0.5642,0.255,0.8,0.0,99,101,0,19009,Sellout,24.2,0,0,0,Clear,0,None,0.0,0.0,0.0,,2372059.29,1304031.4,525616.16,0.61,0.84,19600,4,4201706.85,19085.666666666668,18951.6,4288210.160000001,4229016.802,217.3090666666667
6070,2023,2023-12-30,29,21,Salt Lake Summit,Oklahoma City Outlaws,SLC,OKC,Saturday,12,1,1,0,0,0.2913,0.443,0.6,0.4,121,120,1,17727,Sellout,29.7,1,0,0,Rain/Cold,1,Student Discount,4.53,3043.73,66976.91,Beverage,2200023.32,1214852.95,485467.5,0.67,0.68,18206,5,3900343.7699999996,16679.333333333332,16964.8,3698247.606666667,3773019.13,197.08479999999997
5756,2023,2023-12-30,21,1,Oklahoma City Outlaws,Atlanta Flyers,OKC,ATL,Saturday,12,1,1,0,0,0.443,0.587,0.6,0.0,115,117,0,18070,Sellout,23.7,0,0,0,Clear,1,Community Night,5.96,9769.02,7241.7,Auto,2227934.98,1246618.22,494855.38999999996,0.72,0.67,18203,5,3969408.5900000003,16871.333333333332,17181.2,3702086.4166666665,3773797.446,196.8812
5599,2023,2023-12-30,17,9,Milwaukee Barons,Detroit Motors,MIL,DET,Saturday,12,1,1,0,0,0.4297,0.2,0.8,0.4,122,123,0,16136,High,28.3,0,0,0,Clear,1,Student Discount,3.52,3019.06,51777.36,Healthcare,2066294.27,1118992.42,431662.95999999996,0.58,0.8,17341,5,3616949.65,15679.666666666666,16084.6,3457363.4633333334,3584414.03,199.52800000000002
5442,2023,2023-12-30,13,10,Los Angeles Blaze,San Francisco Waves,LAB,GSF,Saturday,12,1,1,0,1,0.3572,0.6494,0.8,0.4,126,127,0,18552,Sellout,51.9,0,0,0,Clear,0,None,0.0,0.0,0.0,,2330113.12,1282298.12,523343.64,0.95,0.73,19060,5,4135754.8800000004,16418.0,16865.2,3619164.403333334,3715512.2019999996,215.06946666666667
4971,2023,2023-12-30,2,26,Boston Harbors,Sacramento Capitals,BOS,SAC,Saturday,12,1,1,0,1,0.5562,0.4027,0.6,1.0,111,110,1,18354,Sellout,22.9,0,0,0,Clear,0,None,0.0,0.0,0.0,,2312359.84,1292757.3599999999,507661.45999999996,0.63,0.91,19156,5,4112778.6599999997,18082.666666666668,18451.8,3985180.0700000017,4059375.568,218.73426666666668
5913,2023,2023-12-30,25,24,Portland Pines,Phoenix Firebirds,POR,PHX,Saturday,12,1,1,0,0,0.4741,0.5129,0.4,0.4,121,120,1,19340,Sellout,28.7,1,1,0,Snow,1,Premium Experience,4.85,32991.02,67682.32,Tech,2368840.4,1394419.83,536025.72,0.86,0.7,19393,5,4299285.95,17652.0,17928.4,3862003.68,3931789.8019999997,197.49200000000002
5128,2023,2023-12-30,6,13,Cleveland Comets,Los Angeles Blaze,CLE,LAB,Saturday,12,1,1,0,0,0.3662,0.3572,0.4,0.6,112,113,0,19432,Sellout,39.5,1,0,0,Rain/Cold,1,Theme Night,6.32,16637.98,25056.7,Auto,2415583.86,1382063.19,540375.21,0.73,0.74,19432,5,4338022.26,16816.0,17379.8,3659945.546666667,3798428.664,198.3064
5285,2023,2023-12-30,9,23,Detroit Motors,Philadelphia Founders,DET,PHI,Saturday,12,1,1,0,1,0.2,0.6238,0.4,0.4,112,129,0,20491,Sellout,37.9,0,0,0,Clear,1,Student Discount,4.03,3538.74,42444.57,Auto,2503798.52,1478435.69,553274.74,0.81,0.58,20491,5,4535508.95,18957.333333333332,19227.2,4175178.4033333347,4259299.39,212.01546666666667
5950,2023,2023-12-31,26,20,Sacramento Capitals,New York Empire,SAC,NYE,Sunday,12,1,1,0,1,0.4027,0.3764,0.4,0.4,127,128,0,16906,Sellout,59.2,0,0,0,Clear,0,None,0.0,0.0,0.0,,2138195.3200000003,1147171.97,467884.82999999996,0.88,0.63,17608,6,3753252.12,15424.0,15186.2,3392351.81,3347672.0799999996,213.0334666666667
5322,2023,2023-12-31,10,24,San Francisco Waves,Phoenix Firebirds,GSF,PHX,Sunday,12,1,1,0,1,0.6494,0.5129,0.6,0.6,104,103,1,18064,Sellout,31.3,0,0,0,Clear,1,Food Voucher,4.81,13536.32,28595.12,Healthcare,2238134.59,1359725.39,525398.03,0.86,0.95,18064,6,4123258.01,17589.333333333332,17565.4,3903074.6500000004,3879347.5799999996,219.54866666666666
5636,2023,2023-12-31,18,13,Minneapolis Northstars,Los Angeles Blaze,MIN,LAB,Sunday,12,1,1,0,0,0.3098,0.3572,0.6,0.2,105,104,1,17437,High,20.4,1,1,0,Snow,1,Community Night,5.92,8296.94,69700.59,Tech,2225086.98,1195051.65,477843.74,0.73,0.6,18978,6,3897982.37,17459.333333333332,17303.8,3912412.6733333343,3848250.9280000003,195.45600000000002
5793,2023,2023-12-31,22,17,Orlando Rays,Milwaukee Barons,ORL,MIL,Sunday,12,1,1,0,0,0.2104,0.4297,0.6,0.6,128,129,0,16786,High,21.9,0,0,0,Clear,0,None,0.0,0.0,0.0,,2093119.59,1121427.65,436403.15,0.8,0.57,18846,6,3650950.39,17824.333333333332,18030.8,3960167.673333334,4000013.5719999997,194.8452
6107,2023,2023-12-31,29,10,Salt Lake Summit,San Francisco Waves,SLC,GSF,Sunday,12,1,1,0,1,0.2913,0.6494,0.2,1.0,103,104,0,17797,Sellout,23.1,1,1,0,Snow,0,None,0.0,0.0,0.0,,2197978.15,1193748.28,484942.47,0.95,0.68,18206,6,3876668.8999999994,16704.333333333332,17033.2,3680015.1799999997,3769865.654,214.05146666666667
5479,2023,2023-12-31,14,30,Los Angeles Stars,Washington Republic,LAS,WAS,Sunday,12,1,1,0,1,0.4496,0.3785,0.6,0.2,110,111,0,19060,Sellout,25.2,1,1,0,Snow,0,None,0.0,0.0,0.0,,2344025.62,1341536.13,523548.4,0.66,0.97,19060,6,4209110.15,18824.333333333332,18579.4,4171953.4566666656,4088418.3959999993,219.95586666666668
5008,2023,2023-12-31,3,11,Brooklyn Bridgers,Houston Meteors,BKN,HOU,Sunday,12,1,1,0,0,0.519,0.3832,0.2,0.25,118,119,0,17362,Sellout,10.4,0,0,0,Clear,0,None,0.0,0.0,0.0,,2156012.58,1181260.52,474058.45,0.71,0.78,17732,6,3811331.5500000003,15910.0,16156.8,3507079.9166666665,3556686.3619999997,199.12079999999997
5165,2023,2023-12-31,6,18,Cleveland Comets,Minneapolis Northstars,CLE,MIN,Sunday,12,1,1,0,0,0.3662,0.3098,0.4,0.8,104,103,1,16784,Medium,43.8,0,0,0,Clear,0,None,0.0,0.0,0.0,,2095739.22,1120426.25,429712.59,0.6,0.74,19432,6,3645878.0599999996,16816.0,17440.6,3675996.31,3832222.5039999997,198.3064
5987,2023,2024-01-02,27,2,San Antonio Legends,Boston Harbors,SAT,BOS,Tuesday,1,0,1,0,1,0.4721,0.5562,0.6,0.2,120,121,0,17689,Sellout,25.4,0,0,0,Clear,0,None,0.0,0.0,0.0,,2275719.96,1173829.26,485227.84,0.91,0.75,18418,1,3934777.0599999996,17860.0,17274.8,3970013.346666666,3851486.34,201.90333333333336
5045,2023,2024-01-02,4,3,Charlotte Crowns,Brooklyn Bridgers,CHA,BKN,Tuesday,1,0,1,0,0,0.255,0.519,0.2,0.2,113,104,1,17871,High,35.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2271526.91,1166756.45,479229.96,0.78,0.61,19077,1,3917513.3200000003,17370.0,17702.2,3840629.5499999993,3895657.0939999996,182.08626666666663
5202,2023,2024-01-02,7,14,Dallas Wranglers,Los Angeles Stars,DAL,LAS,Tuesday,1,0,1,0,1,0.3618,0.4496,0.2,0.6,95,94,1,19200,Sellout,34.9,0,0,0,Clear,1,Food Voucher,4.03,13788.71,56774.61,Healthcare,2330881.61,1396510.1,537458.88,0.97,0.76,19200,1,4264850.59,18231.666666666668,17851.0,4120118.393333334,3996616.4899999998,202.10693333333333
5673,2023,2024-01-02,19,28,New Orleans Crescents,Toronto Towers,NOR,TOR,Tuesday,1,0,1,0,0,0.356,0.4978,0.2,0.4,115,114,1,15950,High,66.3,0,0,0,Clear,1,Community Night,5.28,9288.6,27584.0,Financial,2008554.37,1028146.87,446139.3,0.79,0.59,16867,1,3482840.54,15625.333333333334,15553.2,3480407.643333333,3457677.032,181.67906666666664
5830,2023,2024-01-02,23,11,Philadelphia Founders,Houston Meteors,PHI,HOU,Tuesday,1,0,1,0,1,0.6238,0.3832,0.4,0.8,117,118,0,20478,Sellout,19.3,1,1,0,Snow,1,Theme Night,7.52,16520.0,56095.74,Auto,2507870.78,1393886.66,583154.3,0.71,0.81,20478,1,4484911.739999999,20048.333333333332,20081.6,4474075.856666666,4471457.574,203.12493333333333
5359,2023,2024-01-02,11,13,Houston Meteors,Los Angeles Blaze,HOU,LAB,Tuesday,1,0,1,0,0,0.3832,0.3572,0.8,0.6,127,128,0,15288,Medium,62.9,0,0,0,Clear,0,None,0.0,0.0,0.0,,2034047.23,1005226.36,403505.60000000003,0.73,0.71,18055,1,3442779.19,16590.666666666668,16497.4,3605192.696666667,3621652.824,184.12226666666663
6144,2023,2024-01-02,30,2,Washington Republic,Boston Harbors,WAS,BOS,Tuesday,1,0,1,0,1,0.3785,0.5562,0.4,1.0,97,96,1,18167,High,37.1,1,0,0,Rain/Cold,1,Corporate Partner Night,3.25,5386.54,41227.31,Tech,2323695.8899999997,1189008.53,489723.88,0.91,0.66,20356,1,4002428.3,18726.0,18458.8,4156699.4633333334,4117325.9800000004,200.07093333333333
5516,2023,2024-01-02,15,22,Memphis Blues,Orlando Rays,MEM,ORL,Tuesday,1,0,1,0,0,0.409,0.2104,0.6,0.4,108,118,0,14161,Medium,15.9,1,1,0,Snow,0,None,0.0,0.0,0.0,,1723313.15,876310.62,364482.42000000004,0.57,0.62,17794,1,2964106.19,16754.666666666668,16722.8,3744324.3666666667,3736779.218,182.28986666666665
