promotion_id,game_id,promotion_flag,promotion_type,promotion_cost,expected_promotion_lift_pct,sponsor_category,sponsor_value_estimate
4958,4958,True,Food Voucher,12108.58,4.14,Financial,54543.85
4959,4959,True,Corporate Partner Night,5071.57,3.63,Financial,30686.0
4960,4960,True,Community Night,7848.93,4.38,Healthcare,37771.53
4961,4961,False,,0.0,0.0,,0.0
4962,4962,False,,0.0,0.0,,0.0
4963,4963,False,,0.0,0.0,,0.0
4964,4964,False,,0.0,0.0,,0.0
4965,4965,True,Food Voucher,12907.89,5.9,Healthcare,33035.2
4966,4966,True,Theme Night,19790.66,6.62,Beverage,62611.69
4967,4967,True,Student Discount,3300.09,3.63,Beverage,74826.16
4968,4968,True,Community Night,10136.57,5.57,Auto,73197.43
4969,4969,True,Merchandise Giveaway,22145.41,9.74,Auto,57006.78
4970,4970,False,,0.0,0.0,,0.0
4971,4971,False,,0.0,0.0,,0.0
4972,4972,True,Corporate Partner Night,4947.22,2.51,Retail,68754.57
4973,4973,True,Theme Night,19615.04,7.04,Auto,23468.24
4974,4974,True,Community Night,8032.54,5.19,Healthcare,18698.11
4975,4975,False,,0.0,0.0,,0.0
4976,4976,False,,0.0,0.0,,0.0
4977,4977,True,Premium Experience,30744.3,3.55,Financial,8356.23
4978,4978,False,,0.0,0.0,,0.0
4979,4979,True,Student Discount,3620.86,3.18,Auto,37175.85
4980,4980,False,,0.0,0.0,,0.0
4981,4981,False,,0.0,0.0,,0.0
4982,4982,False,,0.0,0.0,,0.0
4983,4983,False,,0.0,0.0,,0.0
4984,4984,True,Community Night,9395.84,4.72,Retail,39244.37
4985,4985,True,Student Discount,3757.59,4.43,Retail,73857.99
4986,4986,True,Theme Night,20493.45,7.7,Healthcare,19343.4
4987,4987,True,Merchandise Giveaway,23324.63,9.23,Financial,45686.16
4988,4988,False,,0.0,0.0,,0.0
4989,4989,True,Corporate Partner Night,5622.18,3.86,Beverage,71061.39
4990,4990,False,,0.0,0.0,,0.0
4991,4991,True,Family Night,8979.91,6.07,Financial,23633.14
4992,4992,False,,0.0,0.0,,0.0
4993,4993,False,,0.0,0.0,,0.0
4994,4994,True,Merchandise Giveaway,21424.78,9.5,Tech,8066.57
4995,4995,True,Corporate Partner Night,5647.02,2.84,Beverage,14743.06
4996,4996,False,,0.0,0.0,,0.0
4997,4997,False,,0.0,0.0,,0.0
4998,4998,True,Family Night,7067.86,6.72,Healthcare,70137.56
4999,4999,True,Community Night,8311.33,5.72,Tech,5482.01
5000,5000,False,,0.0,0.0,,0.0
5001,5001,False,,0.0,0.0,,0.0
5002,5002,True,Community Night,8079.33,5.11,Healthcare,45487.99
5003,5003,True,Merchandise Giveaway,20698.66,9.31,Retail,73538.08
5004,5004,False,,0.0,0.0,,0.0
5005,5005,True,Corporate Partner Night,5240.7,3.14,Auto,69472.89
5006,5006,False,,0.0,0.0,,0.0
5007,5007,False,,0.0,0.0,,0.0
5008,5008,False,,0.0,0.0,,0.0
5009,5009,True,Merchandise Giveaway,23516.3,9.84,Tech,28899.62
5010,5010,True,Community Night,10291.82,4.58,Auto,24201.99
5011,5011,False,,0.0,0.0,,0.0
5012,5012,False,,0.0,0.0,,0.0
5013,5013,False,,0.0,0.0,,0.0
5014,5014,True,Premium Experience,28936.31,3.88,Auto,51984.35
5015,5015,True,Corporate Partner Night,5062.71,2.21,Healthcare,74011.18
5016,5016,False,,0.0,0.0,,0.0
5017,5017,False,,0.0,0.0,,0.0
5018,5018,True,Community Night,8097.72,5.6,Retail,39138.65
5019,5019,False,,0.0,0.0,,0.0
5020,5020,False,,0.0,0.0,,0.0
5021,5021,False,,0.0,0.0,,0.0
5022,5022,True,Merchandise Giveaway,24497.47,9.33,Healthcare,13868.1
5023,5023,True,Premium Experience,32772.38,4.13,Tech,29042.74
5024,5024,False,,0.0,0.0,,0.0
5025,5025,True,Theme Night,15896.65,7.79,Tech,39256.41
5026,5026,False,,0.0,0.0,,0.0
5027,5027,True,Theme Night,18335.55,7.71,Retail,53288.98
5028,5028,False,,0.0,0.0,,0.0
5029,5029,False,,0.0,0.0,,0.0
5030,5030,True,Food Voucher,12107.11,4.12,Auto,50174.54
5031,5031,False,,0.0,0.0,,0.0
5032,5032,True,Merchandise Giveaway,20778.02,9.39,Retail,46878.68
5033,5033,True,Premium Experience,31377.12,4.74,Healthcare,71263.43
5034,5034,False,,0.0,0.0,,0.0
5035,5035,True,Community Night,7913.11,5.39,Retail,72041.88
5036,5036,False,,0.0,0.0,,0.0
5037,5037,False,,0.0,0.0,,0.0
5038,5038,True,Food Voucher,13459.4,5.2,Retail,38340.58
5039,5039,True,Corporate Partner Night,5659.57,2.98,Financial,12564.52
5040,5040,False,,0.0,0.0,,0.0
5041,5041,False,,0.0,0.0,,0.0
5042,5042,False,,0.0,0.0,,0.0
5043,5043,True,Student Discount,3558.83,3.5,Financial,46772.71
5044,5044,True,Community Night,8389.73,5.47,Auto,16411.87
5045,5045,False,,0.0,0.0,,0.0
5046,5046,True,Community Night,7735.6,5.48,Auto,21473.8
5047,5047,False,,0.0,0.0,,0.0
5048,5048,False,,0.0,0.0,,0.0
5049,5049,False,,0.0,0.0,,0.0
5050,5050,True,Community Night,8715.71,5.49,Financial,42941.48
5051,5051,False,,0.0,0.0,,0.0
5052,5052,True,Community Night,8583.97,4.35,Healthcare,23907.79
5053,5053,False,,0.0,0.0,,0.0
5054,5054,True,Corporate Partner Night,5128.34,2.14,Auto,61519.89
5055,5055,False,,0.0,0.0,,0.0
5056,5056,False,,0.0,0.0,,0.0
5057,5057,True,Premium Experience,32282.52,3.93,Tech,33320.14
5058,5058,False,,0.0,0.0,,0.0
5059,5059,False,,0.0,0.0,,0.0
5060,5060,True,Student Discount,3322.32,3.25,Healthcare,20573.59
5061,5061,True,Premium Experience,34479.92,4.55,Tech,67145.61
5062,5062,True,Merchandise Giveaway,18718.13,9.01,Beverage,13227.43
5063,5063,True,Food Voucher,12769.46,5.91,Financial,13482.45
5064,5064,True,Corporate Partner Night,5206.44,2.74,Financial,24491.76
5065,5065,True,Family Night,6884.62,6.26,Healthcare,62646.32
5066,5066,False,,0.0,0.0,,0.0
5067,5067,True,Food Voucher,10547.17,4.89,Financial,65707.15
5068,5068,False,,0.0,0.0,,0.0
5069,5069,True,Student Discount,2997.59,3.84,Auto,58864.51
5070,5070,True,Merchandise Giveaway,25109.02,8.6,Beverage,7955.0
5071,5071,True,Food Voucher,11581.43,5.8,Auto,19916.01
5072,5072,False,,0.0,0.0,,0.0
5073,5073,True,Family Night,8382.91,6.7,Financial,65585.06
5074,5074,False,,0.0,0.0,,0.0
5075,5075,True,Corporate Partner Night,5193.48,3.11,Healthcare,58313.51
5076,5076,True,Food Voucher,13766.85,4.63,Beverage,72997.15
5077,5077,True,Corporate Partner Night,5011.27,2.39,Beverage,67966.85
5078,5078,True,Family Night,7735.05,5.22,Healthcare,48628.74
5079,5079,True,Corporate Partner Night,4850.29,3.71,Tech,41431.76
5080,5080,False,,0.0,0.0,,0.0
5081,5081,False,,0.0,0.0,,0.0
5082,5082,False,,0.0,0.0,,0.0
5083,5083,False,,0.0,0.0,,0.0
5084,5084,True,Theme Night,20230.94,7.72,Healthcare,28173.52
5085,5085,True,Student Discount,3751.57,3.41,Retail,67879.67
5086,5086,False,,0.0,0.0,,0.0
5087,5087,False,,0.0,0.0,,0.0
5088,5088,True,Food Voucher,11148.85,5.07,Tech,40639.11
5089,5089,True,Student Discount,3084.83,4.76,Retail,42652.47
5090,5090,True,Merchandise Giveaway,21691.36,8.61,Retail,16056.33
5091,5091,False,,0.0,0.0,,0.0
5092,5092,True,Community Night,9395.72,5.09,Retail,60448.63
5093,5093,True,Food Voucher,11462.47,4.52,Auto,21288.86
5094,5094,False,,0.0,0.0,,0.0
5095,5095,True,Student Discount,3297.94,4.22,Beverage,51581.21
5096,5096,True,Student Discount,3522.02,3.52,Healthcare,56087.2
5097,5097,False,,0.0,0.0,,0.0
5098,5098,False,,0.0,0.0,,0.0
5099,5099,True,Theme Night,15790.72,6.98,Financial,60883.58
5100,5100,False,,0.0,0.0,,0.0
5101,5101,True,Food Voucher,12710.32,4.35,Healthcare,30886.91
5102,5102,True,Food Voucher,13530.74,4.76,Retail,28383.59
5103,5103,False,,0.0,0.0,,0.0
5104,5104,False,,0.0,0.0,,0.0
5105,5105,False,,0.0,0.0,,0.0
5106,5106,False,,0.0,0.0,,0.0
5107,5107,False,,0.0,0.0,,0.0
5108,5108,True,Corporate Partner Night,4797.39,3.94,Beverage,27715.31
5109,5109,False,,0.0,0.0,,0.0
5110,5110,True,Food Voucher,13770.78,4.41,Tech,28366.57
5111,5111,False,,0.0,0.0,,0.0
5112,5112,True,Theme Night,17256.83,7.32,Auto,61064.32
5113,5113,True,Family Night,9066.3,5.16,Auto,10720.24
5114,5114,False,,0.0,0.0,,0.0
5115,5115,False,,0.0,0.0,,0.0
5116,5116,True,Premium Experience,26311.4,4.21,Auto,70072.71
5117,5117,True,Community Night,10001.81,4.56,Beverage,34563.37
5118,5118,False,,0.0,0.0,,0.0
5119,5119,False,,0.0,0.0,,0.0
5120,5120,True,Food Voucher,11901.76,4.91,Auto,20227.97
5121,5121,False,,0.0,0.0,,0.0
5122,5122,False,,0.0,0.0,,0.0
5123,5123,False,,0.0,0.0,,0.0
5124,5124,True,Student Discount,3413.97,4.78,Auto,7814.72
5125,5125,False,,0.0,0.0,,0.0
5126,5126,False,,0.0,0.0,,0.0
5127,5127,True,Student Discount,3980.18,3.69,Auto,29454.7
5128,5128,True,Theme Night,16637.98,6.32,Auto,25056.7
5129,5129,False,,0.0,0.0,,0.0
5130,5130,False,,0.0,0.0,,0.0
5131,5131,True,Premium Experience,33421.92,4.01,Auto,17920.81
5132,5132,True,Theme Night,17242.52,7.54,Tech,24002.44
5133,5133,False,,0.0,0.0,,0.0
5134,5134,True,Community Night,8834.15,5.48,Financial,72992.13
5135,5135,True,Theme Night,16963.64,7.97,Retail,8127.84
5136,5136,True,Theme Night,17192.48,7.95,Auto,69732.58
5137,5137,True,Food Voucher,10831.25,4.07,Beverage,52578.4
5138,5138,True,Student Discount,3171.82,4.73,Healthcare,25616.43
5139,5139,False,,0.0,0.0,,0.0
5140,5140,False,,0.0,0.0,,0.0
5141,5141,True,Merchandise Giveaway,25088.37,8.34,Beverage,23531.88
5142,5142,True,Student Discount,3772.91,3.04,Auto,41196.59
5143,5143,False,,0.0,0.0,,0.0
5144,5144,True,Family Night,8050.65,6.02,Financial,58028.57
5145,5145,False,,0.0,0.0,,0.0
5146,5146,False,,0.0,0.0,,0.0
5147,5147,True,Corporate Partner Night,5421.96,4.0,Auto,37399.0
5148,5148,True,Corporate Partner Night,5611.47,2.39,Beverage,30414.11
5149,5149,True,Community Night,8463.2,4.74,Auto,56971.98
5150,5150,False,,0.0,0.0,,0.0
5151,5151,True,Merchandise Giveaway,25266.59,8.45,Financial,31129.71
5152,5152,True,Premium Experience,25500.64,4.61,Healthcare,66794.28
5153,5153,True,Premium Experience,25544.93,3.87,Retail,16916.65
5154,5154,True,Theme Night,18965.83,7.6,Healthcare,70924.44
5155,5155,True,Corporate Partner Night,5506.17,2.8,Auto,44248.54
5156,5156,False,,0.0,0.0,,0.0
5157,5157,True,Community Night,10336.48,4.16,Financial,71542.97
5158,5158,False,,0.0,0.0,,0.0
5159,5159,False,,0.0,0.0,,0.0
5160,5160,True,Family Night,7710.38,5.88,Retail,59175.9
5161,5161,False,,0.0,0.0,,0.0
5162,5162,True,Theme Night,15880.46,7.21,Beverage,15418.25
5163,5163,False,,0.0,0.0,,0.0
5164,5164,False,,0.0,0.0,,0.0
5165,5165,False,,0.0,0.0,,0.0
5166,5166,False,,0.0,0.0,,0.0
5167,5167,True,Theme Night,16103.85,6.95,Auto,12306.11
5168,5168,True,Food Voucher,12476.99,4.79,Tech,16121.2
5169,5169,False,,0.0,0.0,,0.0
5170,5170,False,,0.0,0.0,,0.0
5171,5171,True,Student Discount,3639.24,4.17,Tech,49358.11
5172,5172,False,,0.0,0.0,,0.0
5173,5173,False,,0.0,0.0,,0.0
5174,5174,True,Food Voucher,13198.78,5.01,Retail,37252.02
5175,5175,True,Theme Night,16518.62,7.88,Financial,23661.53
5176,5176,True,Student Discount,3652.76,4.54,Auto,31540.08
5177,5177,True,Family Night,8323.34,6.99,Tech,46118.38
5178,5178,False,,0.0,0.0,,0.0
5179,5179,True,Community Night,10089.26,4.77,Beverage,45602.72
5180,5180,True,Corporate Partner Night,4802.29,2.02,Auto,30122.91
5181,5181,True,Food Voucher,11182.85,4.19,Healthcare,6965.97
5182,5182,False,,0.0,0.0,,0.0
5183,5183,True,Food Voucher,12530.87,5.85,Beverage,29374.74
5184,5184,False,,0.0,0.0,,0.0
5185,5185,False,,0.0,0.0,,0.0
5186,5186,True,Theme Night,17308.92,7.84,Tech,13639.27
5187,5187,False,,0.0,0.0,,0.0
5188,5188,True,Family Night,8451.54,5.95,Tech,66183.04
5189,5189,True,Student Discount,3813.52,3.99,Beverage,52137.84
5190,5190,True,Corporate Partner Night,5333.5,4.0,Auto,30535.93
5191,5191,True,Food Voucher,12690.48,4.96,Healthcare,65317.6
5192,5192,False,,0.0,0.0,,0.0
5193,5193,True,Merchandise Giveaway,24829.19,9.56,Financial,13495.99
5194,5194,True,Corporate Partner Night,4559.37,3.11,Retail,53246.17
5195,5195,True,Merchandise Giveaway,24759.66,8.02,Healthcare,49337.42
5196,5196,False,,0.0,0.0,,0.0
5197,5197,False,,0.0,0.0,,0.0
5198,5198,True,Premium Experience,32208.27,3.28,Retail,25821.65
5199,5199,False,,0.0,0.0,,0.0
5200,5200,False,,0.0,0.0,,0.0
5201,5201,False,,0.0,0.0,,0.0
5202,5202,True,Food Voucher,13788.71,4.03,Healthcare,56774.61
5203,5203,False,,0.0,0.0,,0.0
5204,5204,False,,0.0,0.0,,0.0
5205,5205,False,,0.0,0.0,,0.0
5206,5206,True,Theme Night,17070.22,6.72,Financial,33250.21
5207,5207,False,,0.0,0.0,,0.0
5208,5208,False,,0.0,0.0,,0.0
5209,5209,True,Premium Experience,34312.19,3.42,Tech,55232.96
5210,5210,False,,0.0,0.0,,0.0
5211,5211,True,Family Night,8736.4,5.58,Healthcare,70332.61
5212,5212,False,,0.0,0.0,,0.0
5213,5213,False,,0.0,0.0,,0.0
5214,5214,True,Corporate Partner Night,4381.86,3.27,Retail,7490.6
5215,5215,False,,0.0,0.0,,0.0
5216,5216,True,Theme Night,15993.58,6.72,Retail,37922.33
5217,5217,True,Merchandise Giveaway,18801.11,9.82,Retail,7225.52
5218,5218,True,Premium Experience,25723.01,4.62,Auto,37927.67
5219,5219,True,Merchandise Giveaway,20241.38,9.6,Financial,5727.69
5220,5220,True,Corporate Partner Night,4656.27,2.62,Financial,13577.73
5221,5221,True,Theme Night,18333.11,7.86,Tech,42256.15
5222,5222,True,Merchandise Giveaway,23558.03,8.89,Beverage,58140.18
5223,5223,True,Theme Night,19210.86,6.72,Tech,38592.81
5224,5224,True,Community Night,8094.11,4.75,Financial,11242.79
5225,5225,False,,0.0,0.0,,0.0
5226,5226,False,,0.0,0.0,,0.0
5227,5227,True,Student Discount,3538.56,4.47,Auto,24252.44
5228,5228,False,,0.0,0.0,,0.0
5229,5229,False,,0.0,0.0,,0.0
5230,5230,False,,0.0,0.0,,0.0
5231,5231,True,Food Voucher,13464.29,4.14,Tech,59823.37
5232,5232,True,Student Discount,3147.28,4.56,Healthcare,7601.48
5233,5233,False,,0.0,0.0,,0.0
5234,5234,False,,0.0,0.0,,0.0
5235,5235,True,Community Night,9615.08,4.06,Financial,53444.08
5236,5236,True,Premium Experience,28505.07,3.04,Auto,58429.44
5237,5237,True,Theme Night,19798.18,7.85,Healthcare,22220.6
5238,5238,False,,0.0,0.0,,0.0
5239,5239,False,,0.0,0.0,,0.0
5240,5240,True,Food Voucher,11601.25,4.97,Healthcare,21466.04
5241,5241,True,Corporate Partner Night,5212.73,2.95,Retail,59222.24
5242,5242,False,,0.0,0.0,,0.0
5243,5243,False,,0.0,0.0,,0.0
5244,5244,True,Food Voucher,12126.09,5.72,Retail,49519.76
5245,5245,True,Student Discount,3349.33,4.54,Retail,36739.12
5246,5246,False,,0.0,0.0,,0.0
5247,5247,False,,0.0,0.0,,0.0
5248,5248,True,Corporate Partner Night,4473.94,2.08,Healthcare,70206.44
5249,5249,False,,0.0,0.0,,0.0
5250,5250,True,Family Night,9011.18,5.92,Healthcare,45656.9
5251,5251,True,Food Voucher,11364.85,4.17,Beverage,45500.57
5252,5252,False,,0.0,0.0,,0.0
5253,5253,True,Food Voucher,12556.09,4.64,Tech,11884.3
5254,5254,True,Food Voucher,13397.59,4.01,Beverage,9856.05
5255,5255,False,,0.0,0.0,,0.0
5256,5256,True,Food Voucher,13543.46,5.86,Retail,26514.03
5257,5257,True,Community Night,9942.21,4.71,Auto,45460.39
5258,5258,True,Community Night,8758.83,5.79,Beverage,65055.46
5259,5259,True,Theme Night,15698.83,6.6,Financial,25837.7
5260,5260,True,Family Night,8815.71,6.86,Retail,57105.12
5261,5261,False,,0.0,0.0,,0.0
5262,5262,True,Merchandise Giveaway,22002.37,9.38,Financial,7080.26
5263,5263,True,Student Discount,3107.32,3.63,Retail,74072.5
5264,5264,True,Student Discount,3692.82,4.97,Beverage,21146.19
5265,5265,True,Merchandise Giveaway,22236.99,9.63,Healthcare,74544.07
5266,5266,False,,0.0,0.0,,0.0
5267,5267,False,,0.0,0.0,,0.0
5268,5268,True,Corporate Partner Night,5355.24,2.03,Tech,48136.57
5269,5269,True,Family Night,7864.73,6.94,Healthcare,27789.54
5270,5270,False,,0.0,0.0,,0.0
5271,5271,True,Student Discount,3835.27,4.0,Beverage,53127.6
5272,5272,False,,0.0,0.0,,0.0
5273,5273,True,Premium Experience,32990.34,4.15,Auto,7701.57
5274,5274,False,,0.0,0.0,,0.0
5275,5275,True,Premium Experience,32617.09,4.36,Healthcare,41194.36
5276,5276,False,,0.0,0.0,,0.0
5277,5277,True,Corporate Partner Night,5422.43,2.22,Healthcare,65437.22
5278,5278,True,Corporate Partner Night,5454.97,2.09,Auto,64411.98
5279,5279,False,,0.0,0.0,,0.0
5280,5280,False,,0.0,0.0,,0.0
5281,5281,True,Food Voucher,11417.77,5.26,Financial,55520.92
5282,5282,False,,0.0,0.0,,0.0
5283,5283,True,Premium Experience,32265.35,4.36,Financial,67362.86
5284,5284,True,Food Voucher,12138.09,4.31,Retail,63034.93
5285,5285,True,Student Discount,3538.74,4.03,Auto,42444.57
5286,5286,False,,0.0,0.0,,0.0
5287,5287,False,,0.0,0.0,,0.0
5288,5288,False,,0.0,0.0,,0.0
5289,5289,False,,0.0,0.0,,0.0
5290,5290,True,Student Discount,3804.96,4.92,Healthcare,45173.55
5291,5291,True,Family Night,7763.56,6.63,Beverage,57966.76
5292,5292,True,Community Night,9117.97,5.66,Financial,44362.6
5293,5293,True,Merchandise Giveaway,19554.02,9.24,Auto,10464.07
5294,5294,True,Theme Night,18616.95,7.93,Beverage,15383.68
5295,5295,True,Corporate Partner Night,5525.04,2.85,Retail,57129.28
5296,5296,True,Premium Experience,32030.36,4.17,Auto,13001.33
5297,5297,True,Merchandise Giveaway,19089.0,9.8,Financial,17713.03
5298,5298,True,Student Discount,3313.16,3.81,Auto,8959.77
5299,5299,False,,0.0,0.0,,0.0
5300,5300,True,Food Voucher,12927.86,4.31,Auto,39083.41
5301,5301,True,Corporate Partner Night,4990.67,2.8,Financial,38250.86
5302,5302,True,Theme Night,15711.48,6.52,Beverage,41603.88
5303,5303,True,Premium Experience,32355.75,4.78,Tech,71059.15
5304,5304,True,Family Night,8900.79,5.63,Retail,30896.25
5305,5305,True,Merchandise Giveaway,22194.53,8.41,Retail,61656.42
5306,5306,False,,0.0,0.0,,0.0
5307,5307,True,Food Voucher,12973.77,5.02,Auto,56991.43
5308,5308,True,Community Night,8527.92,5.98,Tech,34703.26
5309,5309,True,Theme Night,20676.29,8.0,Financial,60977.5
5310,5310,True,Corporate Partner Night,5302.89,2.26,Tech,15068.23
5311,5311,True,Food Voucher,11885.12,4.61,Healthcare,48258.92
5312,5312,False,,0.0,0.0,,0.0
5313,5313,True,Food Voucher,12216.8,4.08,Beverage,65021.65
5314,5314,True,Food Voucher,11640.14,4.01,Tech,60218.83
5315,5315,True,Premium Experience,32330.88,3.69,Healthcare,50324.58
5316,5316,False,,0.0,0.0,,0.0
5317,5317,True,Food Voucher,12418.47,4.25,Tech,57516.56
5318,5318,True,Merchandise Giveaway,20471.89,8.35,Tech,32719.6
5319,5319,True,Family Night,8544.49,5.08,Retail,31914.45
5320,5320,False,,0.0,0.0,,0.0
5321,5321,True,Theme Night,17397.28,6.39,Financial,54735.87
5322,5322,True,Food Voucher,13536.32,4.81,Healthcare,28595.12
5323,5323,True,Food Voucher,12837.14,5.36,Financial,22687.01
5324,5324,True,Corporate Partner Night,5551.16,2.67,Tech,45476.24
5325,5325,False,,0.0,0.0,,0.0
5326,5326,False,,0.0,0.0,,0.0
5327,5327,False,,0.0,0.0,,0.0
5328,5328,True,Premium Experience,33565.22,4.17,Financial,30860.99
5329,5329,False,,0.0,0.0,,0.0
5330,5330,True,Student Discount,3376.51,3.79,Retail,42634.64
5331,5331,False,,0.0,0.0,,0.0
5332,5332,True,Community Night,10337.58,4.44,Beverage,71127.17
5333,5333,False,,0.0,0.0,,0.0
5334,5334,True,Food Voucher,11646.04,5.58,Financial,32490.56
5335,5335,True,Corporate Partner Night,4940.82,2.06,Beverage,57900.36
5336,5336,True,Premium Experience,32631.17,4.1,Healthcare,66803.89
5337,5337,False,,0.0,0.0,,0.0
5338,5338,False,,0.0,0.0,,0.0
5339,5339,True,Student Discount,4008.67,3.54,Retail,9108.54
5340,5340,True,Student Discount,3257.32,3.11,Healthcare,65677.73
5341,5341,True,Premium Experience,27827.88,4.7,Retail,24794.82
5342,5342,True,Student Discount,3266.43,3.62,Auto,33550.27
5343,5343,False,,0.0,0.0,,0.0
5344,5344,False,,0.0,0.0,,0.0
5345,5345,False,,0.0,0.0,,0.0
5346,5346,True,Premium Experience,32139.25,4.03,Auto,55134.52
5347,5347,True,Family Night,7826.59,6.88,Auto,64887.24
5348,5348,True,Premium Experience,30922.44,4.43,Auto,23081.55
5349,5349,False,,0.0,0.0,,0.0
5350,5350,True,Theme Night,19083.72,6.77,Beverage,22815.03
5351,5351,False,,0.0,0.0,,0.0
5352,5352,False,,0.0,0.0,,0.0
5353,5353,True,Corporate Partner Night,5111.66,2.97,Healthcare,69314.11
5354,5354,True,Corporate Partner Night,4968.01,3.36,Retail,42812.38
5355,5355,True,Premium Experience,31576.82,3.55,Healthcare,28116.66
5356,5356,False,,0.0,0.0,,0.0
5357,5357,False,,0.0,0.0,,0.0
5358,5358,False,,0.0,0.0,,0.0
5359,5359,False,,0.0,0.0,,0.0
5360,5360,False,,0.0,0.0,,0.0
5361,5361,True,Premium Experience,34313.08,4.03,Tech,41866.77
5362,5362,True,Theme Night,20282.27,7.73,Beverage,61730.03
5363,5363,False,,0.0,0.0,,0.0
5364,5364,True,Merchandise Giveaway,23438.41,9.39,Tech,23541.84
5365,5365,False,,0.0,0.0,,0.0
5366,5366,True,Merchandise Giveaway,24630.78,9.63,Healthcare,11026.21
5367,5367,True,Premium Experience,33331.7,3.96,Beverage,23306.86
5368,5368,True,Community Night,8634.8,5.94,Financial,74308.03
5369,5369,True,Premium Experience,32688.68,4.54,Retail,23816.87
5370,5370,False,,0.0,0.0,,0.0
5371,5371,True,Merchandise Giveaway,21186.55,9.31,Beverage,14697.37
5372,5372,True,Corporate Partner Night,5587.04,3.4,Auto,47742.76
5373,5373,True,Premium Experience,33046.25,3.88,Auto,67234.51
5374,5374,True,Theme Night,19842.57,7.78,Tech,37786.23
5375,5375,True,Food Voucher,11879.13,4.01,Retail,38930.07
5376,5376,False,,0.0,0.0,,0.0
5377,5377,False,,0.0,0.0,,0.0
5378,5378,True,Corporate Partner Night,5434.2,2.27,Auto,59049.55
5379,5379,False,,0.0,0.0,,0.0
5380,5380,True,Student Discount,3912.5,3.29,Healthcare,69952.12
5381,5381,False,,0.0,0.0,,0.0
5382,5382,True,Student Discount,3241.96,4.14,Auto,64547.09
5383,5383,False,,0.0,0.0,,0.0
5384,5384,True,Food Voucher,11405.58,5.98,Healthcare,61479.85
5385,5385,True,Theme Night,16767.01,6.81,Healthcare,10618.08
5386,5386,False,,0.0,0.0,,0.0
5387,5387,True,Community Night,8898.24,4.19,Healthcare,7136.42
5388,5388,False,,0.0,0.0,,0.0
5389,5389,False,,0.0,0.0,,0.0
5390,5390,True,Student Discount,3791.48,4.8,Financial,68833.26
5391,5391,False,,0.0,0.0,,0.0
5392,5392,True,Premium Experience,28111.14,4.55,Beverage,18040.45
5393,5393,False,,0.0,0.0,,0.0
5394,5394,False,,0.0,0.0,,0.0
5395,5395,False,,0.0,0.0,,0.0
5396,5396,False,,0.0,0.0,,0.0
5397,5397,True,Student Discount,3632.69,4.67,Beverage,11396.56
5398,5398,True,Student Discount,3927.82,3.44,Auto,41962.27
5399,5399,True,Theme Night,17163.51,6.35,Healthcare,15028.42
5400,5400,True,Premium Experience,33657.36,4.91,Beverage,65411.17
5401,5401,True,Family Night,7847.78,5.66,Healthcare,61002.54
5402,5402,False,,0.0,0.0,,0.0
5403,5403,False,,0.0,0.0,,0.0
5404,5404,True,Premium Experience,30277.47,4.57,Tech,34806.41
5405,5405,False,,0.0,0.0,,0.0
5406,5406,False,,0.0,0.0,,0.0
5407,5407,False,,0.0,0.0,,0.0
5408,5408,False,,0.0,0.0,,0.0
5409,5409,False,,0.0,0.0,,0.0
5410,5410,True,Theme Night,16255.46,6.43,Retail,30139.05
5411,5411,True,Premium Experience,29436.03,4.75,Auto,28226.49
5412,5412,True,Food Voucher,11089.63,4.25,Auto,14706.19
5413,5413,True,Family Night,6897.4,6.33,Tech,58552.24
5414,5414,False,,0.0,0.0,,0.0
5415,5415,False,,0.0,0.0,,0.0
5416,5416,True,Community Night,9348.8,4.28,Auto,63780.36
5417,5417,True,Merchandise Giveaway,22443.35,8.3,Auto,46636.56
5418,5418,False,,0.0,0.0,,0.0
5419,5419,True,Student Discount,3229.23,4.73,Beverage,16627.93
5420,5420,False,,0.0,0.0,,0.0
5421,5421,True,Premium Experience,27442.9,4.39,Healthcare,37319.45
5422,5422,True,Community Night,8026.89,4.09,Financial,35680.94
5423,5423,False,,0.0,0.0,,0.0
5424,5424,False,,0.0,0.0,,0.0
5425,5425,True,Premium Experience,29650.26,4.12,Tech,15660.4
5426,5426,False,,0.0,0.0,,0.0
5427,5427,False,,0.0,0.0,,0.0
5428,5428,True,Family Night,7951.09,6.44,Healthcare,51895.05
5429,5429,True,Family Night,7419.33,6.53,Financial,36524.59
5430,5430,True,Corporate Partner Night,5004.17,2.88,Auto,14706.63
5431,5431,False,,0.0,0.0,,0.0
5432,5432,True,Family Night,9074.43,6.86,Tech,7718.6
5433,5433,True,Community Night,8222.49,4.42,Tech,37547.01
5434,5434,True,Corporate Partner Night,4776.29,2.15,Auto,64450.78
5435,5435,True,Theme Night,15323.71,7.17,Retail,37883.74
5436,5436,False,,0.0,0.0,,0.0
5437,5437,True,Corporate Partner Night,4752.46,2.9,Retail,53134.89
5438,5438,True,Theme Night,17710.32,6.74,Beverage,29821.79
5439,5439,True,Food Voucher,12863.3,5.41,Auto,33782.76
5440,5440,True,Food Voucher,13639.49,4.56,Tech,57327.26
5441,5441,False,,0.0,0.0,,0.0
5442,5442,False,,0.0,0.0,,0.0
5443,5443,True,Family Night,8367.46,5.02,Retail,21415.52
5444,5444,False,,0.0,0.0,,0.0
5445,5445,False,,0.0,0.0,,0.0
5446,5446,True,Merchandise Giveaway,22426.4,8.38,Tech,10397.38
