game_id,temperature_f,precipitation_flag,snow_flag,severe_weather_flag,weather_condition
4618,18.3,False,False,False,Clear
4619,34.1,True,False,False,Rain/Cold
4620,32.7,False,False,False,Clear
4621,19.4,False,False,False,Clear
4622,44.0,True,False,False,Rain/Cold
4623,55.5,True,False,False,Rain
4624,56.8,True,False,False,Rain
4625,46.1,False,False,False,Clear
4626,43.4,False,False,False,Clear
4627,19.0,True,False,False,Rain/Cold
4628,40.5,False,False,False,Clear
4629,35.5,False,False,False,Clear
4630,19.4,True,False,False,Rain/Cold
4631,52.5,True,False,False,Rain
4632,38.1,False,False,False,Clear
4633,34.1,False,False,False,Clear
4634,45.2,False,False,False,Clear
4635,69.1,False,False,False,Clear
4636,32.2,True,True,False,Snow
4637,41.3,False,False,False,Clear
4638,12.2,False,False,False,Clear
4639,49.5,False,False,False,Clear
4640,32.3,False,False,False,Clear
4641,43.3,False,False,False,Clear
4642,43.8,False,False,False,Clear
4643,65.8,False,False,False,Clear
4644,75.3,False,False,False,Clear
4645,62.1,False,False,False,Clear
4646,13.8,False,False,False,Clear
4647,23.3,True,True,False,Snow
4648,12.9,False,False,False,Clear
4649,22.8,False,False,False,Clear
4650,78.7,False,False,False,Clear
4651,57.3,False,False,False,Clear
4652,33.0,False,False,False,Clear
4653,33.6,False,False,False,Clear
4654,41.5,False,False,False,Clear
4655,10.9,True,True,False,Snow
4656,43.8,False,False,False,Clear
4657,25.0,True,True,False,Snow
4658,39.9,False,False,False,Clear
4659,53.0,False,False,False,Clear
4660,55.9,False,False,False,Clear
4661,77.8,False,False,False,Clear
4662,53.9,False,False,False,Clear
4663,46.9,False,False,False,Clear
4664,12.2,True,True,False,Snow
4665,27.0,False,False,False,Clear
4666,12.9,False,False,False,Clear
4667,39.4,False,False,False,Clear
4668,58.2,False,False,False,Clear
4669,62.1,False,False,False,Clear
4670,66.5,False,False,False,Clear
4671,67.3,False,False,False,Clear
4672,48.1,True,False,False,Rain/Cold
4673,21.7,True,True,False,Snow
4674,5.2,True,True,False,Snow
4675,24.0,True,False,False,Rain/Cold
4676,21.1,False,False,False,Clear
4677,99.5,False,False,False,Hot/Sunny
4678,47.3,False,False,False,Clear
4679,67.0,False,False,False,Clear
4680,50.0,False,False,False,Clear
4681,53.7,False,False,False,Clear
4682,36.8,False,False,False,Clear
4683,46.1,True,False,False,Rain/Cold
4684,19.2,False,False,False,Clear
4685,44.3,True,False,False,Rain/Cold
4686,25.8,False,False,False,Clear
4687,27.7,True,False,False,Rain/Cold
4688,62.9,False,False,False,Clear
4689,46.8,False,False,False,Clear
4690,67.9,True,False,False,Rain
4691,16.7,True,True,False,Snow
4692,48.4,False,False,False,Clear
4693,9.4,False,False,False,Clear
4694,35.8,False,False,False,Clear
4695,23.4,True,True,False,Snow
4696,39.6,False,False,False,Clear
4697,58.2,True,False,False,Rain
4698,59.9,True,False,False,Rain
4699,33.9,False,False,False,Clear
4700,7.7,False,False,False,Clear
4701,26.1,False,False,False,Clear
4702,32.6,True,True,False,Snow
4703,42.7,False,False,False,Clear
4704,33.6,True,True,False,Snow
4705,45.0,False,False,False,Clear
4706,30.5,False,False,False,Clear
4707,53.2,True,False,False,Rain
4708,30.1,False,False,False,Clear
4709,75.8,False,False,False,Clear
4710,51.4,True,False,False,Rain
4711,29.2,False,False,False,Clear
4712,12.1,True,True,False,Snow
4713,50.1,False,False,False,Clear
4714,43.7,False,False,False,Clear
4715,17.0,True,True,False,Snow
4716,82.0,False,False,False,Clear
4717,47.4,False,False,False,Clear
4718,83.5,False,False,False,Clear
4719,40.4,False,False,False,Clear
4720,19.9,False,False,False,Clear
4721,28.1,False,False,False,Clear
4722,20.2,True,False,False,Rain/Cold
4723,43.1,False,False,False,Clear
4724,52.9,False,False,False,Clear
4725,51.3,False,False,False,Clear
4726,73.5,False,False,False,Clear
4727,31.6,True,True,False,Snow
4728,40.6,True,False,False,Rain/Cold
4729,40.3,False,False,False,Clear
4730,16.3,False,False,False,Clear
4731,24.5,False,False,False,Clear
4732,14.7,False,False,False,Clear
4733,36.0,False,False,False,Clear
4734,58.2,True,False,False,Rain
4735,38.6,True,False,True,Severe Storm
4736,38.6,False,False,False,Clear
4737,36.4,False,False,False,Clear
4738,26.1,False,False,False,Clear
4739,34.7,False,False,False,Clear
4740,35.1,False,False,False,Clear
4741,16.0,False,False,False,Clear
4742,33.7,True,False,False,Rain/Cold
4743,73.9,True,False,False,Rain
4744,26.3,False,False,False,Clear
4745,40.3,False,False,False,Clear
4746,74.9,False,False,False,Clear
4747,24.7,True,True,False,Snow
4748,21.6,False,False,False,Clear
4749,25.2,False,False,False,Clear
4750,30.2,True,True,False,Snow
4751,57.5,False,False,False,Clear
4752,43.9,False,False,False,Clear
4753,37.2,True,False,False,Rain/Cold
4754,41.4,True,False,True,Severe Storm
4755,42.0,False,False,False,Clear
4756,37.9,False,False,False,Clear
4757,25.3,False,False,False,Clear
4758,45.5,False,False,False,Clear
4759,33.1,True,False,False,Rain/Cold
4760,86.2,False,False,False,Hot/Sunny
4761,46.5,False,False,False,Clear
4762,50.8,True,False,False,Rain
4763,61.3,False,False,False,Clear
4764,50.3,True,False,False,Rain
4765,37.0,False,False,False,Clear
4766,11.3,False,False,False,Clear
4767,31.3,False,False,False,Clear
4768,39.2,False,False,False,Clear
4769,26.8,False,False,False,Clear
4770,23.1,False,False,False,Clear
4771,35.8,True,False,False,Rain/Cold
4772,56.4,False,False,False,Clear
4773,71.7,True,False,False,Rain
4774,44.2,False,False,False,Clear
4775,23.5,True,True,False,Snow
4776,25.2,False,False,False,Clear
4777,30.8,True,True,False,Snow
4778,9.1,False,False,False,Clear
4779,32.5,True,True,False,Snow
4780,28.8,False,False,False,Clear
4781,54.1,False,False,False,Clear
4782,53.9,True,False,False,Rain
4783,40.4,False,False,False,Clear
4784,16.5,True,False,False,Rain/Cold
4785,35.5,False,False,False,Clear
4786,37.8,False,False,False,Clear
4787,35.2,True,False,False,Rain/Cold
4788,53.1,False,False,False,Clear
4789,43.4,False,False,False,Clear
4790,83.6,True,False,False,Rain
4791,56.6,False,False,False,Clear
4792,53.4,False,False,False,Clear
4793,29.7,True,True,False,Snow
4794,37.1,False,False,False,Clear
4795,41.6,True,False,False,Rain/Cold
4796,44.4,False,False,False,Clear
4797,76.4,True,False,False,Rain
4798,47.3,True,False,False,Rain/Cold
4799,56.8,True,False,False,Rain
4800,67.9,False,False,False,Clear
4801,49.8,False,False,False,Clear
4802,33.5,True,True,False,Snow
4803,20.8,True,True,False,Snow
4804,28.0,False,False,False,Clear
4805,10.4,False,False,False,Clear
4806,14.9,False,False,False,Clear
4807,33.8,True,False,False,Rain/Cold
4808,58.9,False,False,False,Clear
4809,47.4,False,False,False,Clear
4810,73.0,False,False,False,Clear
4811,19.8,True,False,False,Rain/Cold
4812,21.5,True,True,False,Snow
4813,29.6,True,False,False,Rain/Cold
4814,17.3,True,True,False,Snow
4815,28.5,True,False,False,Rain/Cold
4816,48.4,False,False,False,Clear
4817,49.3,True,False,False,Rain/Cold
4818,28.6,True,True,False,Snow
4819,58.9,False,False,False,Clear
4820,39.7,False,False,False,Clear
4821,27.5,False,False,False,Clear
4822,33.6,False,False,False,Clear
4823,65.7,True,False,False,Rain
4824,39.9,False,False,False,Clear
4825,38.1,False,False,False,Clear
4826,49.8,True,False,False,Rain/Cold
4827,88.6,False,False,False,Hot/Sunny
4828,61.7,False,False,False,Clear
4829,51.5,False,False,False,Clear
4830,35.5,False,False,False,Clear
4831,25.5,False,False,False,Clear
4832,38.0,False,False,False,Clear
4833,15.9,False,False,False,Clear
4834,36.1,False,False,False,Clear
4835,50.4,False,False,False,Clear
4836,60.7,False,False,False,Clear
4837,82.8,False,False,False,Clear
4838,52.3,False,False,False,Clear
4839,22.6,False,False,False,Clear
4840,18.8,False,False,False,Clear
4841,40.3,True,False,False,Rain/Cold
4842,40.2,True,False,False,Rain/Cold
4843,20.5,True,False,False,Rain/Cold
4844,54.1,False,False,False,Clear
4845,56.7,False,False,False,Clear
4846,59.4,False,False,False,Clear
4847,40.8,False,False,False,Clear
4848,21.5,True,True,False,Snow
4849,33.3,False,False,False,Clear
4850,19.4,True,True,False,Snow
4851,12.9,False,False,False,Clear
4852,58.8,False,False,False,Clear
4853,49.0,False,False,False,Clear
4854,41.2,False,False,False,Clear
4855,56.8,False,False,False,Clear
4856,39.0,False,False,False,Clear
4857,37.0,False,False,False,Clear
4858,51.4,False,False,False,Clear
4859,28.4,True,True,False,Snow
4860,46.3,False,False,False,Clear
4861,14.6,True,False,False,Rain/Cold
4862,38.1,False,False,False,Clear
4863,57.5,False,False,False,Clear
4864,40.4,False,False,False,Clear
4865,41.6,False,False,False,Clear
4866,60.2,False,False,False,Clear
4867,21.4,True,True,False,Snow
4868,31.7,False,False,False,Clear
4869,5.0,True,False,False,Rain/Cold
4870,24.5,True,False,False,Rain/Cold
4871,39.6,True,False,True,Severe Storm
4872,40.0,False,False,False,Clear
4873,53.8,False,False,False,Clear
4874,61.4,False,False,False,Clear
4875,56.0,False,False,False,Clear
4876,38.7,False,False,False,Clear
4877,22.7,True,False,False,Rain/Cold
4878,38.5,False,False,False,Clear
4879,15.4,False,False,False,Clear
4880,60.2,False,False,False,Clear
4881,57.5,False,False,False,Clear
4882,61.9,False,False,False,Clear
4883,36.3,False,False,False,Clear
4884,59.3,True,False,False,Rain
4885,29.1,False,False,False,Clear
4886,46.4,False,False,False,Clear
4887,13.5,False,False,False,Clear
4888,40.4,False,False,False,Clear
4889,12.5,True,True,False,Snow
4890,70.3,False,False,False,Clear
4891,27.5,False,False,False,Clear
4892,67.7,True,False,False,Rain
4893,58.5,False,False,False,Clear
4894,38.6,False,False,False,Clear
4895,26.3,True,False,False,Rain/Cold
4896,39.9,True,False,False,Rain/Cold
4897,30.2,True,True,False,Snow
4898,20.9,True,True,False,Snow
4899,62.4,True,False,False,Rain
4900,37.0,False,False,False,Clear
4901,25.1,True,True,False,Snow
4902,62.7,False,False,False,Clear
4903,60.5,False,False,False,Clear
4904,25.3,False,False,False,Clear
4905,28.1,False,False,False,Clear
4906,40.0,False,False,False,Clear
4907,32.1,False,False,False,Clear
4908,41.7,False,False,False,Clear
4909,37.2,False,False,False,Clear
4910,67.3,False,False,False,Clear
4911,40.7,False,False,False,Clear
4912,58.4,False,False,False,Clear
4913,14.5,False,False,False,Clear
4914,29.7,True,False,False,Rain/Cold
4915,15.6,False,False,False,Clear
4916,11.5,False,False,False,Clear
4917,50.1,False,False,False,Clear
4918,26.2,True,False,False,Rain/Cold
4919,45.4,False,False,False,Clear
4920,47.4,False,False,False,Clear
4921,51.0,True,False,False,Rain
4922,47.6,False,False,False,Clear
4923,50.6,True,False,False,Rain
4924,31.7,False,False,False,Clear
4925,44.4,False,False,False,Clear
4926,27.7,False,False,False,Clear
4927,34.5,False,False,False,Clear
4928,28.2,False,False,False,Clear
4929,58.9,False,False,False,Clear
4930,72.1,True,False,False,Rain
4931,30.6,False,False,False,Clear
4932,45.0,False,False,False,Clear
4933,19.7,True,False,False,Rain/Cold
4934,8.0,False,False,False,Clear
4935,31.3,True,True,False,Snow
4936,28.6,True,True,False,Snow
4937,32.2,False,False,False,Clear
4938,48.5,False,False,False,Clear
4939,47.5,False,False,False,Clear
4940,50.9,False,False,False,Clear
4941,62.8,False,False,False,Clear
4942,21.5,True,True,False,Snow
4943,13.4,False,False,False,Clear
4944,21.1,False,False,False,Clear
4945,35.1,False,False,False,Clear
4946,29.9,True,False,False,Rain/Cold
4947,47.8,False,False,False,Clear
4948,42.6,False,False,False,Clear
4949,55.7,False,False,False,Clear
4950,50.6,False,False,False,Clear
4951,36.8,False,False,False,Clear
4952,26.3,False,False,False,Clear
4953,22.6,False,False,False,Clear
4954,25.6,False,False,False,Clear
4955,17.4,False,False,False,Clear
4956,50.4,True,False,False,Rain
4957,57.6,False,False,False,Clear
4958,56.2,False,False,False,Clear
4959,50.4,True,False,False,Rain
4960,64.2,False,False,False,Clear
4961,22.9,True,True,False,Snow
4962,22.2,True,True,False,Snow
4963,25.1,True,False,False,Rain/Cold
4964,16.6,True,True,False,Snow
4965,52.5,False,False,False,Clear
4966,72.5,False,False,False,Clear
4967,76.3,False,False,False,Clear
4968,45.0,False,False,False,Clear
4969,26.3,False,False,False,Clear
4970,38.8,False,False,False,Clear
4971,22.9,False,False,False,Clear
4972,13.8,False,False,False,Clear
4973,30.2,False,False,False,Clear
4974,33.4,True,False,False,Rain/Cold
4975,50.3,True,False,False,Rain
4976,44.6,True,False,False,Rain/Cold
4977,53.4,False,False,False,Clear
4978,51.8,False,False,False,Clear
4979,29.1,True,False,False,Rain/Cold
4980,37.1,False,False,False,Clear
4981,27.2,True,True,False,Snow
4982,30.9,True,True,False,Snow
4983,13.5,True,True,False,Snow
4984,49.1,False,False,False,Clear
4985,48.5,False,False,False,Clear
4986,36.0,False,False,False,Clear
4987,39.6,False,False,False,Clear
4988,27.3,True,False,False,Rain/Cold
4989,11.8,True,True,False,Snow
4990,10.2,True,True,False,Snow
4991,27.8,False,False,False,Clear
4992,37.4,True,False,False,Rain/Cold
4993,58.1,False,False,False,Clear
4994,50.9,False,False,False,Clear
4995,39.0,False,False,False,Clear
4996,57.4,False,False,False,Clear
4997,50.6,False,False,False,Clear
4998,27.8,False,False,False,Clear
4999,11.7,False,False,False,Clear
5000,32.8,False,False,False,Clear
5001,25.4,False,False,False,Clear
5002,64.5,False,False,False,Clear
5003,56.6,False,False,False,Clear
5004,67.7,False,False,False,Clear
5005,62.2,False,False,False,Clear
5006,5.0,False,False,False,Clear
5007,24.6,False,False,False,Clear
5008,10.4,False,False,False,Clear
5009,53.7,False,False,False,Clear
5010,30.8,False,False,False,Clear
5011,22.6,True,True,False,Snow
5012,19.6,False,False,False,Clear
5013,49.6,False,False,False,Clear
5014,70.5,False,False,False,Clear
5015,69.1,False,False,False,Clear
5016,16.3,False,False,False,Clear
5017,31.2,True,False,False,Rain/Cold
5018,28.9,False,False,False,Clear
5019,30.8,True,False,True,Severe Storm
5020,29.3,False,False,False,Clear
5021,65.0,False,False,False,Clear
5022,54.6,False,False,False,Clear
5023,49.3,False,False,False,Clear
5024,72.7,False,False,False,Clear
5025,37.4,True,False,False,Rain/Cold
5026,5.0,True,True,False,Snow
5027,28.6,False,False,False,Clear
5028,31.9,True,False,False,Rain/Cold
5029,22.9,False,False,False,Clear
5030,52.5,False,False,False,Clear
5031,62.7,True,False,False,Rain
5032,71.3,False,False,False,Clear
5033,64.1,True,False,False,Rain
5034,68.4,True,False,False,Rain
5035,31.8,True,True,False,Snow
5036,33.6,False,False,False,Clear
5037,20.4,False,False,False,Clear
5038,32.3,False,False,False,Clear
5039,57.6,False,False,False,Clear
5040,35.1,False,False,False,Clear
5041,71.1,False,False,False,Clear
5042,36.5,False,False,False,Clear
5043,59.5,True,False,False,Rain
5044,18.3,True,False,False,Rain/Cold
5045,35.0,False,False,False,Clear
5046,29.4,False,False,False,Clear
5047,27.5,True,True,False,Snow
5048,66.8,False,False,False,Clear
5049,36.9,False,False,False,Clear
5050,37.9,True,False,False,Rain/Cold
5051,29.7,False,False,False,Clear
5052,64.6,False,False,False,Clear
5053,17.7,True,False,False,Rain/Cold
5054,25.0,False,False,False,Clear
5055,19.0,True,True,False,Snow
5056,34.1,False,False,False,Clear
5057,20.5,True,False,False,Rain/Cold
5058,39.2,False,False,False,Clear
5059,75.3,False,False,False,Clear
5060,53.2,False,False,False,Clear
5061,62.5,True,False,False,Rain
5062,8.5,False,False,False,Clear
5063,15.6,False,False,False,Clear
5064,24.1,False,False,False,Clear
5065,46.5,False,False,False,Clear
5066,14.8,False,False,False,Clear
5067,37.0,False,False,False,Clear
5068,34.4,False,False,False,Clear
5069,29.9,False,False,False,Clear
5070,31.4,True,False,False,Rain/Cold
5071,18.4,False,False,False,Clear
5072,42.8,False,False,False,Clear
5073,47.7,False,False,False,Clear
5074,35.0,True,False,False,Rain/Cold
5075,17.5,False,False,False,Clear
5076,68.5,True,False,False,Rain
5077,43.1,True,False,False,Rain/Cold
5078,33.4,False,False,False,Clear
5079,30.3,False,False,False,Clear
5080,33.5,False,False,False,Clear
5081,12.9,False,False,False,Clear
5082,46.8,True,False,False,Rain/Cold
5083,32.4,False,False,False,Clear
5084,36.1,False,False,False,Clear
5085,53.9,False,False,False,Clear
5086,88.0,False,False,False,Hot/Sunny
5087,65.6,False,False,False,Clear
5088,26.7,False,False,False,Clear
5089,60.3,True,False,False,Rain
5090,27.8,False,False,False,Clear
5091,17.2,True,True,False,Snow
5092,27.1,False,False,False,Clear
5093,47.4,False,False,False,Clear
5094,45.1,False,False,False,Clear
5095,63.3,False,False,False,Clear
5096,71.1,True,False,False,Rain
5097,55.4,False,False,False,Clear
5098,79.0,True,False,False,Rain
5099,15.0,False,False,False,Clear
5100,26.6,False,False,False,Clear
5101,37.0,True,False,False,Rain/Cold
5102,5.9,False,False,False,Clear
5103,39.0,False,False,False,Clear
5104,52.3,False,False,False,Clear
5105,32.7,False,False,False,Clear
5106,62.4,True,False,False,Rain
5107,46.7,False,False,False,Clear
5108,40.6,False,False,False,Clear
5109,19.9,False,False,False,Clear
5110,27.8,False,False,False,Clear
5111,23.9,False,False,False,Clear
5112,11.9,False,False,False,Clear
5113,85.5,True,False,False,Rain
5114,31.0,False,False,False,Clear
5115,43.7,False,False,False,Clear
5116,52.2,False,False,False,Clear
5117,55.1,False,False,False,Clear
5118,44.1,False,False,False,Clear
5119,31.3,True,False,False,Rain/Cold
5120,15.5,True,True,False,Snow
5121,15.2,False,False,False,Clear
5122,53.6,True,False,False,Rain
5123,72.6,False,False,False,Clear
5124,44.4,False,False,False,Clear
5125,63.0,False,False,False,Clear
5126,67.1,False,False,False,Clear
5127,52.4,False,False,False,Clear
5128,39.5,True,False,False,Rain/Cold
5129,20.7,False,False,False,Clear
5130,38.6,False,False,False,Clear
5131,28.2,False,False,False,Clear
5132,60.9,False,False,False,Clear
5133,56.0,True,False,False,Rain
5134,46.0,True,False,False,Rain/Cold
5135,53.5,False,False,False,Clear
5136,24.1,True,True,True,Severe Storm
5137,32.1,True,False,True,Severe Storm
5138,42.1,False,False,False,Clear
5139,22.7,True,True,False,Snow
5140,47.3,False,False,False,Clear
5141,56.1,False,False,False,Clear
5142,48.9,False,False,False,Clear
5143,61.9,False,False,False,Clear
5144,66.3,False,False,False,Clear
5145,38.1,True,False,False,Rain/Cold
5146,17.5,True,True,False,Snow
5147,5.0,True,True,False,Snow
5148,46.9,True,False,False,Rain/Cold
5149,24.7,False,False,False,Clear
5150,56.9,False,False,False,Clear
5151,62.1,False,False,False,Clear
5152,28.8,False,False,False,Clear
5153,45.8,False,False,False,Clear
5154,58.2,False,False,False,Clear
5155,17.6,False,False,False,Clear
5156,22.1,True,True,False,Snow
5157,29.0,True,True,False,Snow
5158,20.0,False,False,False,Clear
5159,44.7,False,False,False,Clear
5160,59.9,False,False,False,Clear
5161,30.7,False,False,False,Clear
5162,32.2,True,False,False,Rain/Cold
5163,35.1,False,False,False,Clear
5164,19.6,False,False,False,Clear
5165,43.8,False,False,False,Clear
5166,36.4,False,False,False,Clear
5167,18.6,False,False,False,Clear
5168,36.6,True,False,False,Rain/Cold
5169,33.9,False,False,False,Clear
5170,62.1,False,False,False,Clear
5171,64.5,False,False,False,Clear
5172,52.2,True,False,False,Rain
5173,5.0,True,False,False,Rain/Cold
5174,8.3,False,False,False,Clear
5175,27.7,True,True,False,Snow
5176,25.9,False,False,False,Clear
5177,25.8,True,True,False,Snow
5178,68.5,False,False,False,Clear
5179,52.6,False,False,False,Clear
5180,65.7,False,False,False,Clear
5181,54.2,False,False,False,Clear
5182,13.7,False,False,False,Clear
5183,26.1,False,False,False,Clear
5184,31.6,False,False,False,Clear
5185,18.7,False,False,False,Clear
5186,20.0,True,True,False,Snow
5187,48.9,False,False,False,Clear
5188,58.0,False,False,False,Clear
5189,55.3,True,False,False,Rain
5190,30.6,False,False,False,Clear
5191,56.0,True,False,False,Rain
5192,15.7,False,False,False,Clear
5193,25.1,False,False,False,Clear
5194,16.7,True,True,False,Snow
5195,12.5,False,False,False,Clear
5196,46.6,False,False,False,Clear
5197,48.8,False,False,False,Clear
5198,41.6,False,False,False,Clear
5199,61.6,False,False,False,Clear
5200,52.6,False,False,False,Clear
5201,19.4,False,False,False,Clear
5202,34.9,False,False,False,Clear
5203,28.6,False,False,False,Clear
5204,5.5,False,False,False,Clear
5205,44.0,False,False,False,Clear
5206,78.3,False,False,False,Clear
5207,31.3,True,True,False,Snow
5208,81.3,False,False,False,Clear
5209,64.2,True,False,False,Rain
5210,37.2,False,False,False,Clear
5211,42.4,False,False,False,Clear
5212,31.5,False,False,False,Clear
5213,34.4,False,False,False,Clear
5214,26.7,True,True,False,Snow
5215,51.3,False,False,False,Clear
5216,37.2,False,False,False,Clear
5217,87.7,False,False,False,Hot/Sunny
5218,52.1,False,False,False,Clear
5219,22.4,False,False,False,Clear
5220,42.2,True,False,False,Rain/Cold
5221,25.8,False,False,False,Clear
5222,32.4,True,True,False,Snow
5223,14.8,True,True,False,Snow
5224,52.5,False,False,False,Clear
5225,58.1,True,False,False,Rain
5226,27.4,True,False,False,Rain/Cold
5227,59.0,False,False,False,Clear
5228,53.2,False,False,False,Clear
5229,44.5,False,False,False,Clear
5230,41.1,False,False,False,Clear
5231,13.5,False,False,False,Clear
5232,34.5,False,False,False,Clear
5233,47.0,False,False,False,Clear
5234,62.5,False,False,False,Clear
5235,55.7,False,False,False,Clear
5236,53.9,False,False,False,Clear
5237,52.9,False,False,False,Clear
5238,5.0,True,True,False,Snow
5239,14.8,False,False,False,Clear
5240,20.2,False,False,False,Clear
5241,28.0,True,True,False,Snow
5242,44.3,False,False,False,Clear
5243,39.3,False,False,False,Clear
5244,45.3,False,False,False,Clear
5245,44.9,False,False,False,Clear
5246,38.3,True,False,False,Rain/Cold
5247,27.2,False,False,False,Clear
5248,39.8,False,False,False,Clear
5249,42.7,False,False,False,Clear
5250,26.6,False,False,False,Clear
5251,8.3,True,True,False,Snow
5252,63.9,False,False,False,Clear
5253,43.5,True,False,False,Rain/Cold
5254,73.3,False,False,False,Clear
5255,29.7,True,False,False,Rain/Cold
5256,48.8,True,False,False,Rain/Cold
5257,39.2,False,False,False,Clear
5258,5.3,False,False,False,Clear
5259,19.8,True,False,True,Severe Storm
5260,21.5,False,False,False,Clear
5261,43.8,False,False,False,Clear
5262,41.7,False,False,False,Clear
5263,60.3,False,False,False,Clear
5264,59.5,False,False,False,Clear
5265,58.8,False,False,False,Clear
5266,34.1,False,False,False,Clear
5267,31.7,False,False,False,Clear
5268,33.3,True,True,False,Snow
5269,28.0,True,True,False,Snow
5270,41.1,False,False,False,Clear
5271,52.3,True,False,False,Rain
5272,41.9,False,False,False,Clear
5273,55.5,True,False,False,Rain
5274,44.3,False,False,False,Clear
5275,50.5,False,False,False,Clear
5276,20.0,True,False,False,Rain/Cold
5277,19.9,False,False,False,Clear
5278,28.3,True,True,False,Snow
5279,42.1,True,False,True,Severe Storm
5280,26.7,True,False,False,Rain/Cold
5281,57.1,True,False,False,Rain
5282,57.2,False,False,False,Clear
5283,25.0,True,True,False,Snow
5284,35.4,False,False,False,Clear
5285,37.9,False,False,False,Clear
5286,53.0,True,False,False,Rain
5287,18.2,True,True,False,Snow
5288,39.2,False,False,False,Clear
5289,70.4,False,False,False,Clear
5290,84.9,False,False,False,Clear
5291,40.5,False,False,False,Clear
5292,77.2,False,False,False,Clear
5293,35.0,False,False,False,Clear
5294,12.1,False,False,False,Clear
5295,21.9,False,False,False,Clear
5296,31.9,True,False,False,Rain/Cold
5297,44.0,True,False,False,Rain/Cold
5298,77.7,False,False,False,Clear
5299,29.6,True,True,False,Snow
5300,53.8,False,False,False,Clear
5301,36.4,False,False,False,Clear
5302,31.5,False,False,False,Clear
5303,16.1,False,False,False,Clear
5304,21.7,False,False,False,Clear
5305,26.2,False,False,False,Clear
5306,44.5,False,False,False,Clear
5307,37.1,True,False,False,Rain/Cold
5308,38.9,True,False,False,Rain/Cold
5309,62.9,True,False,False,Rain
5310,74.8,False,False,False,Clear
5311,60.3,False,False,False,Clear
5312,20.1,False,False,False,Clear
5313,39.7,False,False,False,Clear
5314,38.7,False,False,False,Clear
5315,13.3,False,False,False,Clear
5316,67.0,False,False,False,Clear
5317,49.7,False,False,False,Clear
5318,54.0,False,False,False,Clear
5319,52.4,False,False,False,Clear
5320,74.5,False,False,False,Clear
5321,6.3,False,False,False,Clear
5322,31.3,False,False,False,Clear
5323,15.0,True,False,False,Rain/Cold
5324,42.0,False,False,False,Clear
5325,25.8,True,True,False,Snow
5326,39.2,False,False,False,Clear
5327,63.2,False,False,False,Clear
5328,61.1,False,False,False,Clear
5329,50.6,False,False,False,Clear
5330,5.0,False,False,False,Clear
5331,7.7,False,False,False,Clear
5332,43.5,False,False,False,Clear
5333,23.4,False,False,False,Clear
5334,19.8,True,True,False,Snow
5335,28.3,True,True,False,Snow
5336,47.6,False,False,False,Clear
5337,93.3,False,False,False,Hot/Sunny
5338,70.6,False,False,False,Clear
5339,5.0,True,False,False,Rain/Cold
5340,16.3,True,True,True,Severe Storm
5341,34.3,True,False,False,Rain/Cold
5342,34.1,True,True,False,Snow
5343,24.0,False,False,False,Clear
5344,35.0,False,False,False,Clear
5345,54.8,False,False,False,Clear
5346,50.1,True,False,False,Rain
5347,51.7,False,False,False,Clear
5348,43.3,True,False,True,Severe Storm
5349,31.6,True,True,False,Snow
5350,33.3,False,False,False,Clear
5351,5.0,False,False,False,Clear
5352,45.4,True,False,False,Rain/Cold
5353,54.3,False,False,False,Clear
5354,40.0,False,False,False,Clear
5355,64.3,False,False,False,Clear
5356,30.2,False,False,False,Clear
5357,65.9,False,False,False,Clear
5358,15.2,False,False,False,Clear
5359,62.9,False,False,False,Clear
5360,20.1,True,False,False,Rain/Cold
5361,21.9,True,True,False,Snow
5362,31.6,True,True,False,Snow
5363,69.1,False,False,False,Clear
5364,58.8,True,False,False,Rain
5365,67.2,False,False,False,Clear
5366,48.2,False,False,False,Clear
5367,13.5,False,False,False,Clear
5368,11.7,False,False,False,Clear
5369,19.8,False,False,False,Clear
5370,58.3,False,False,False,Clear
5371,52.7,False,False,False,Clear
5372,54.8,False,False,False,Clear
5373,50.8,True,False,False,Rain
5374,66.1,False,False,False,Clear
5375,60.6,False,False,False,Clear
5376,19.6,False,False,False,Clear
5377,18.0,False,False,False,Clear
5378,37.2,False,False,False,Clear
5379,65.9,False,False,False,Clear
5380,47.5,False,False,False,Clear
5381,72.3,True,False,False,Rain
5382,65.2,False,False,False,Clear
5383,77.6,False,False,False,Clear
5384,44.0,False,False,False,Clear
5385,54.7,False,False,False,Clear
5386,21.7,True,True,False,Snow
5387,35.6,True,False,False,Rain/Cold
5388,34.6,True,True,False,Snow
5389,30.0,True,True,False,Snow
5390,62.2,False,False,False,Clear
5391,55.4,False,False,False,Clear
5392,57.6,False,False,False,Clear
5393,48.6,False,False,False,Clear
5394,54.7,False,False,False,Clear
5395,39.3,False,False,False,Clear
5396,25.5,False,False,False,Clear
5397,27.9,False,False,False,Clear
5398,45.3,False,False,False,Clear
5399,50.4,False,False,False,Clear
5400,18.5,False,False,False,Clear
5401,37.8,False,False,False,Clear
5402,23.3,False,False,False,Clear
5403,27.5,False,False,False,Clear
5404,61.3,False,False,False,Clear
5405,19.9,True,True,False,Snow
5406,31.3,False,False,False,Clear
5407,18.9,False,False,False,Clear
5408,25.2,False,False,False,Clear
5409,62.5,True,False,False,Rain
5410,42.3,False,False,False,Clear
5411,53.1,False,False,False,Clear
5412,30.1,False,False,False,Clear
5413,5.4,True,True,False,Snow
5414,23.9,True,False,False,Rain/Cold
5415,28.3,True,True,False,Snow
