game_id,arena_capacity,actual_attendance,capacity_pct,expected_attendance_baseline,attendance_variance,attendance_tier
4804,19800,17406,87.91,17627,-221,Medium
4805,19800,19800,100.0,19540,260,Sellout
4806,19800,19712,99.56,19800,-88,Sellout
4807,19800,19800,100.0,19800,0,Sellout
4808,19800,19166,96.8,19197,-31,Sellout
4809,19800,17151,86.62,17790,-639,Medium
4810,19800,19389,97.92,17843,1546,Sellout
4811,19800,18070,91.26,17923,147,High
4812,19800,17586,88.82,17819,-233,High
4813,19800,19658,99.28,18976,682,Sellout
4814,19800,18880,95.35,17892,988,Sellout
4815,19800,18265,92.25,18726,-461,High
4816,19800,18630,94.09,17916,714,High
4817,19800,18530,93.59,18709,-179,High
4818,19800,16662,84.15,17439,-777,Medium
4819,19800,17615,88.96,18176,-561,High
4820,19800,17189,86.81,18117,-928,Medium
4821,19800,17387,87.81,17318,69,Medium
4822,19800,19351,97.73,19280,71,Sellout
4823,19800,19206,97.0,18301,905,Sellout
4824,19800,19709,99.54,19021,688,Sellout
4825,19800,16760,84.65,17080,-320,Medium
4826,19800,17571,88.74,17724,-153,High
4827,19800,18543,93.65,19057,-514,High
4828,19800,19270,97.32,19183,87,Sellout
4829,19800,17814,89.97,17989,-175,High
4830,19800,19800,100.0,19800,0,Sellout
4831,19800,19505,98.51,18347,1158,Sellout
4832,19800,19800,100.0,19090,710,Sellout
4833,19800,18446,93.16,18941,-495,High
4834,19800,19749,99.74,19134,615,Sellout
4835,19800,19800,100.0,19397,403,Sellout
4836,19800,17439,88.08,17874,-435,High
4837,19800,17959,90.7,16840,1119,High
4838,19800,17934,90.58,19105,-1171,High
4839,18206,17512,96.19,16728,784,Sellout
4840,18206,17264,94.83,17349,-85,High
4841,18206,15590,85.63,16370,-780,Medium
4842,18206,16502,90.64,16636,-134,High
4843,18206,17482,96.02,16115,1367,Sellout
4844,18206,18206,100.0,16957,1249,Sellout
4845,18206,17114,94.0,17681,-567,High
4846,18206,16299,89.53,16327,-28,High
4847,18206,16384,89.99,16519,-135,High
4848,18206,15899,87.33,15913,-14,Medium
4849,18206,18206,100.0,17304,902,Sellout
4850,18206,17123,94.05,17408,-285,High
4851,18206,15761,86.57,16330,-569,Medium
4852,18206,15079,82.82,15403,-324,Medium
4853,18206,15056,82.7,15192,-136,Medium
4854,18206,15838,86.99,15278,560,Medium
4855,18206,17280,94.91,17189,91,High
4856,18206,18206,100.0,18206,0,Sellout
4857,18206,17551,96.4,16780,771,Sellout
4858,18206,15755,86.54,15959,-204,Medium
4859,18206,16475,90.49,16526,-51,High
4860,18206,18206,100.0,18206,0,Sellout
4861,18206,15910,87.39,16359,-449,Medium
4862,18206,16066,88.25,16034,32,High
4863,18206,17154,94.22,16383,771,High
4864,18206,15415,84.67,15326,89,Medium
4865,18206,18129,99.58,17200,929,Sellout
4866,18206,16441,90.31,17104,-663,High
4867,18206,16695,91.7,16448,247,High
4868,18206,16279,89.42,15859,420,High
4869,18206,16804,92.3,16574,230,High
4870,18206,14710,80.8,14919,-209,Medium
4871,18206,13584,74.61,14646,-1062,Low
4872,18206,18206,100.0,17495,711,Sellout
4873,18206,16931,93.0,17958,-1027,High
4874,18206,14311,78.61,15283,-972,Medium
4875,18206,15745,86.48,15322,423,Medium
4876,18206,18126,99.56,18206,-80,Sellout
4877,18206,16672,91.57,16567,105,High
4878,18206,17094,93.89,18028,-934,High
4879,18206,16491,90.58,16279,212,High
4880,20356,19072,93.69,18391,681,High
4881,20356,17214,84.56,18486,-1272,Medium
4882,20356,19113,93.89,18907,206,High
4883,20356,18889,92.79,18154,735,High
4884,20356,15480,76.05,16567,-1087,Medium
4885,20356,19915,97.83,19797,118,Sellout
4886,20356,18491,90.84,18450,41,High
4887,20356,19044,93.55,18753,291,High
4888,20356,19080,93.73,19302,-222,High
4889,20356,16272,79.94,17458,-1186,Medium
4890,20356,17001,83.52,17325,-324,Medium
4891,20356,18769,92.2,19221,-452,High
4892,20356,18955,93.12,19010,-55,High
4893,20356,20233,99.4,19252,981,Sellout
4894,20356,18999,93.33,20209,-1210,High
4895,20356,18047,88.66,17265,782,High
4896,20356,18960,93.14,17521,1439,High
4897,20356,19266,94.65,17876,1390,High
4898,20356,19082,93.74,17624,1458,High
4899,20356,19608,96.33,19451,157,Sellout
4900,20356,20113,98.81,20054,59,Sellout
4901,20356,16300,80.07,17772,-1472,Medium
4902,20356,16816,82.61,16993,-177,Medium
4903,20356,18794,92.33,17872,922,High
4904,20356,18553,91.14,19710,-1157,High
4905,20356,18143,89.13,18843,-700,High
4906,20356,18676,91.75,18586,90,High
4907,20356,15719,77.22,17066,-1347,Medium
4908,20356,19668,96.62,18183,1485,Sellout
4909,20356,19588,96.23,19113,475,Sellout
4910,20356,19304,94.83,19024,280,High
4911,20356,19562,96.1,18904,658,Sellout
4912,20356,17461,85.78,17737,-276,Medium
4913,20356,19238,94.51,19010,228,High
4914,20356,17400,85.48,18195,-795,Medium
4915,20356,18027,88.56,19913,-1886,High
4916,20356,18917,92.93,18943,-26,High
4917,20356,19344,95.03,18055,1289,Sellout
4918,20356,19035,93.51,17672,1363,High
4919,20356,18848,92.59,19001,-153,High
4920,20356,18047,88.66,18272,-225,High
4921,19621,18792,95.77,19621,-829,Sellout
4922,19621,18610,94.85,17776,834,High
4923,19621,19621,100.0,19621,0,Sellout
4924,19621,17319,88.27,17467,-148,High
4925,19621,17384,88.6,18932,-1548,High
4926,19621,17575,89.57,18990,-1415,High
4927,19621,17761,90.52,17660,101,High
4928,19621,17417,88.77,18627,-1210,High
4929,19621,19227,97.99,18804,423,Sellout
4930,19621,19013,96.9,18553,460,Sellout
4931,19621,16991,86.6,18023,-1032,Medium
4932,19621,18309,93.31,18271,38,High
4933,19621,17207,87.7,17944,-737,Medium
4934,19621,19026,96.97,18287,739,Sellout
4935,19621,19327,98.5,16744,2583,Sellout
4936,19621,17382,88.59,17476,-94,High
4937,19621,18072,92.11,16912,1160,High
4938,19621,19212,97.92,18405,807,Sellout
4939,19621,17745,90.44,17806,-61,High
4940,19621,18660,95.1,18242,418,Sellout
4941,19621,15628,79.65,16622,-994,Medium
4942,19621,19296,98.34,19188,108,Sellout
4943,19621,19621,100.0,19621,0,Sellout
4944,19621,19545,99.61,18478,1067,Sellout
4945,19621,19018,96.93,19510,-492,Sellout
4946,19621,16638,84.8,17465,-827,Medium
4947,19621,16289,83.02,17086,-797,Medium
4948,19621,18293,93.23,17621,672,High
4949,19621,18521,94.39,18665,-144,High
4950,19621,17160,87.46,18482,-1322,Medium
4951,19621,18757,95.6,17961,796,Sellout
4952,19621,16190,82.51,17376,-1186,Medium
4953,19621,18161,92.56,18592,-431,High
4954,19621,18874,96.19,19039,-165,Sellout
4955,19621,16999,86.64,17859,-860,Medium
4956,19621,16941,86.34,18273,-1332,Medium
4957,19621,17948,91.47,17310,638,High
4958,19621,18119,92.34,17607,512,High
4959,19621,18039,91.94,17997,42,High
4960,19621,19039,97.03,18753,286,Sellout
4961,19621,16056,81.83,17391,-1335,Medium
4962,19156,18989,99.13,18589,400,Sellout
4963,19156,17735,92.58,17418,317,High
4964,19156,18582,97.0,18243,339,Sellout
4965,19156,19156,100.0,19156,0,Sellout
4966,19156,19156,100.0,19156,0,Sellout
4967,19156,18891,98.62,18980,-89,Sellout
4968,19156,18362,95.86,18313,49,Sellout
4969,19156,18303,95.55,19156,-853,Sellout
4970,19156,19156,100.0,19065,91,Sellout
4971,19156,18354,95.81,18867,-513,Sellout
4972,19156,19081,99.61,19156,-75,Sellout
4973,19156,18879,98.55,19156,-277,Sellout
4974,19156,16950,88.48,17771,-821,High
4975,19156,16890,88.17,16972,-82,High
4976,19156,18629,97.25,17998,631,Sellout
4977,19156,18298,95.52,19150,-852,Sellout
4978,19156,18873,98.52,18886,-13,Sellout
4979,19156,18855,98.43,18344,511,Sellout
4980,19156,15936,83.19,17836,-1900,Medium
4981,19156,19156,100.0,18094,1062,Sellout
4982,19156,17293,90.27,17647,-354,High
4983,19156,16890,88.17,17607,-717,High
4984,19156,18284,95.45,18221,63,Sellout
4985,19156,17762,92.72,18279,-517,High
4986,19156,19156,100.0,19156,0,Sellout
4987,19156,18965,99.0,19156,-191,Sellout
4988,19156,19156,100.0,18723,433,Sellout
4989,19156,19156,100.0,19156,0,Sellout
4990,19156,18024,94.09,17470,554,High
4991,19156,19156,100.0,19156,0,Sellout
4992,19156,17486,91.28,17909,-423,High
4993,19156,19156,100.0,19156,0,Sellout
4994,19156,18950,98.92,19156,-206,Sellout
4995,19156,18361,95.85,18117,244,Sellout
4996,19156,16828,87.85,17226,-398,Medium
4997,19156,18576,96.97,19156,-580,Sellout
4998,19156,19156,100.0,19156,0,Sellout
4999,19156,18784,98.06,19156,-372,Sellout
5000,19156,18952,98.94,17821,1131,Sellout
5001,19156,16684,87.1,17262,-578,Medium
5002,19156,19156,100.0,19156,0,Sellout
5003,17732,17315,97.65,17732,-417,Sellout
5004,17732,15120,85.27,15996,-876,Medium
5005,17732,17186,96.92,16701,485,Sellout
5006,17732,15123,85.29,15190,-67,Medium
5007,17732,17220,97.11,15558,1662,Sellout
5008,17732,17362,97.91,16619,743,Sellout
5009,17732,17732,100.0,17732,0,Sellout
5010,17732,16919,95.42,16658,261,Sellout
5011,17732,15314,86.36,15378,-64,Medium
5012,17732,14330,80.81,15058,-728,Medium
5013,17732,15195,85.69,16214,-1019,Medium
5014,17732,16145,91.05,16894,-749,High
5015,17732,17450,98.41,16502,948,Sellout
5016,17732,15834,89.3,15652,182,High
5017,17732,15603,87.99,15222,381,Medium
5018,17732,17228,97.16,16670,558,Sellout
5019,17732,14444,81.46,14586,-142,Medium
5020,17732,15422,86.97,15851,-429,Medium
5021,17732,17666,99.63,16233,1433,Sellout
5022,17732,17246,97.26,16869,377,Sellout
5023,17732,14794,83.43,15975,-1181,Medium
5024,17732,14767,83.28,16012,-1245,Medium
5025,17732,17732,100.0,17732,0,Sellout
5026,17732,15512,87.48,16138,-626,Medium
5027,17732,17732,100.0,17732,0,Sellout
5028,17732,14932,84.21,16484,-1552,Medium
5029,17732,15816,89.19,16144,-328,High
5030,17732,17585,99.17,16938,647,Sellout
5031,17732,15360,86.62,15740,-380,Medium
5032,17732,16156,91.11,16986,-830,High
5033,17732,15555,87.72,15728,-173,Medium
5034,17732,14885,83.94,14860,25,Medium
5035,17732,16615,93.7,16865,-250,High
5036,17732,15522,87.54,16642,-1120,Medium
5037,17732,16817,94.84,16538,279,High
5038,17732,15730,88.71,16137,-407,High
5039,17732,15710,88.6,15587,123,High
5040,17732,14352,80.94,15044,-692,Medium
5041,17732,17091,96.39,16207,884,Sellout
5042,17732,17479,98.57,16973,506,Sellout
5043,17732,15357,86.61,15612,-255,Medium
5044,19077,17347,90.93,17115,232,High
5045,19077,17871,93.68,16623,1248,High
5046,19077,19077,100.0,18205,872,Sellout
5047,19077,18250,95.66,17099,1151,Sellout
5048,19077,17248,90.41,16786,462,High
5049,19077,16570,86.86,16983,-413,Medium
5050,19077,17015,89.19,16566,449,High
5051,19077,19077,100.0,17945,1132,Sellout
5052,19077,19077,100.0,18630,447,Sellout
5053,19077,16406,86.0,17037,-631,Medium
5054,19077,16939,88.79,16888,51,High
5055,19077,16323,85.56,15742,581,Medium
5056,19077,15937,83.54,15806,131,Medium
5057,19077,17927,93.97,17344,583,High
5058,19077,16531,86.65,17003,-472,Medium
5059,19077,16594,86.98,16758,-164,Medium
5060,19077,16797,88.05,16537,260,High
5061,19077,16720,87.64,16424,296,Medium
5062,19077,18557,97.27,19040,-483,Sellout
5063,19077,17589,92.2,19077,-1488,High
5064,19077,15489,81.19,17688,-2199,Medium
5065,19077,17179,90.05,17215,-36,High
5066,19077,16278,85.33,16138,140,Medium
5067,19077,16764,87.88,16922,-158,Medium
5068,19077,17888,93.77,17862,26,High
5069,19077,18648,97.75,17426,1222,Sellout
5070,19077,17653,92.54,18032,-379,High
5071,19077,17197,90.15,16919,278,High
5072,19077,17582,92.16,16297,1285,High
5073,19077,17947,94.08,18737,-790,High
5074,19077,18545,97.21,17194,1351,Sellout
5075,19077,18028,94.5,17287,741,High
5076,19077,16173,84.78,16410,-237,Medium
5077,19077,14040,73.6,15975,-1935,Low
5078,19077,18944,99.3,17883,1061,Sellout
5079,19077,18752,98.3,17401,1351,Sellout
5080,19077,16361,85.76,16891,-530,Medium
5081,19077,19054,99.88,17655,1399,Sellout
5082,19077,14838,77.78,16128,-1290,Medium
5083,19077,16599,87.01,16377,222,Medium
5084,19077,19077,100.0,19077,0,Sellout
5085,20917,19164,91.62,20283,-1119,High
5086,20917,19594,93.68,19803,-209,High
5087,20917,18575,88.8,18601,-26,High
5088,20917,18760,89.69,19756,-996,High
5089,20917,20830,99.58,20265,565,Sellout
5090,20917,20765,99.27,20917,-152,Sellout
5091,20917,19416,92.82,19717,-301,High
5092,20917,20917,100.0,20409,508,Sellout
5093,20917,19383,92.67,19930,-547,High
5094,20917,17284,82.63,19176,-1892,Medium
5095,20917,20917,100.0,20917,0,Sellout
5096,20917,20190,96.52,20099,91,Sellout
5097,20917,18506,88.47,18708,-202,High
5098,20917,19115,91.38,18396,719,High
5099,20917,20917,100.0,20917,0,Sellout
5100,20917,19784,94.58,20286,-502,High
5101,20917,20917,100.0,20776,141,Sellout
5102,20917,20917,100.0,20794,123,Sellout
5103,20917,19213,91.85,18850,363,High
5104,20917,18783,89.8,18917,-134,High
5105,20917,19223,91.9,18984,239,High
5106,20917,19567,93.55,19476,91,High
5107,20917,19871,95.0,20122,-251,High
5108,20917,19765,94.49,19364,401,High
5109,20917,19713,94.24,19247,466,High
5110,20917,20741,99.16,20275,466,Sellout
5111,20917,20917,100.0,20741,176,Sellout
5112,20917,19119,91.4,20917,-1798,High
5113,20917,20917,100.0,20588,329,Sellout
5114,20917,17910,85.62,18717,-807,Medium
5115,20917,19361,92.56,18424,937,High
5116,20917,19668,94.03,20807,-1139,High
5117,20917,20917,100.0,20540,377,Sellout
5118,20917,18489,88.39,20316,-1827,High
5119,20917,19099,91.31,18829,270,High
5120,20917,19237,91.97,19543,-306,High
5121,20917,19008,90.87,18620,388,High
5122,20917,20779,99.34,19336,1443,Sellout
5123,20917,20161,96.39,19963,198,Sellout
5124,20917,20917,100.0,20803,114,Sellout
5125,20917,20134,96.26,18850,1284,Sellout
5126,19432,18467,95.03,18948,-481,Sellout
5127,19432,19128,98.44,18847,281,Sellout
5128,19432,19432,100.0,18879,553,Sellout
5129,19432,18150,93.4,17876,274,High
5130,19432,17055,87.77,17511,-456,Medium
5131,19432,18775,96.62,18375,400,Sellout
5132,19432,18162,93.46,18072,90,High
5133,19432,17192,88.47,16796,396,High
5134,19432,17632,90.74,18043,-411,High
5135,19432,18464,95.02,18276,188,Sellout
5136,19432,17913,92.18,18022,-109,High
5137,19432,16043,82.56,16428,-385,Medium
5138,19432,19432,100.0,18992,440,Sellout
5139,19432,16318,83.97,16717,-399,Medium
5140,19432,16690,85.89,17277,-587,Medium
5141,19432,17087,87.93,18009,-922,Medium
5142,19432,16759,86.24,16809,-50,Medium
5143,19432,17318,89.12,17437,-119,High
5144,19432,18988,97.72,18427,561,Sellout
5145,19432,16701,85.95,17658,-957,Medium
5146,19432,14973,77.05,16282,-1309,Medium
5147,19432,15779,81.2,17220,-1441,Medium
5148,19432,19432,100.0,19432,0,Sellout
5149,19432,19084,98.21,18280,804,Sellout
5150,19432,18090,93.09,17349,741,High
5151,19432,19430,99.99,19432,-2,Sellout
5152,19432,17634,90.75,17533,101,High
5153,19432,16517,85.0,18263,-1746,Medium
5154,19432,19432,100.0,18864,568,Sellout
5155,19432,19432,100.0,18826,606,Sellout
5156,19432,18117,93.23,17415,702,High
5157,19432,16202,83.38,16899,-697,Medium
5158,19432,16023,82.46,16306,-283,Medium
5159,19432,17363,89.35,17511,-148,High
5160,19432,19432,100.0,18502,930,Sellout
5161,19432,19260,99.11,18482,778,Sellout
5162,19432,17332,89.19,17477,-145,High
5163,19432,16931,87.13,16477,454,Medium
5164,19432,17323,89.15,18031,-708,High
5165,19432,16784,86.37,17860,-1076,Medium
5166,19432,19432,100.0,19432,0,Sellout
5167,19200,17647,91.91,18521,-874,High
5168,19200,15568,81.08,16868,-1300,Medium
5169,19200,16235,84.56,16209,26,Medium
5170,19200,16233,84.55,16436,-203,Medium
5171,19200,17452,90.9,18227,-775,High
5172,19200,16576,86.33,16883,-307,Medium
5173,19200,16779,87.39,16488,291,Medium
5174,19200,17713,92.26,17886,-173,High
5175,19200,17475,91.02,17368,107,High
5176,19200,19114,99.55,19200,-86,Sellout
5177,19200,19200,100.0,18863,337,Sellout
5178,19200,18099,94.27,17078,1021,High
5179,19200,18411,95.89,18321,90,Sellout
5180,19200,17264,89.92,17893,-629,High
5181,19200,17650,91.93,18080,-430,High
5182,19200,17812,92.77,18803,-991,High
5183,19200,18512,96.42,19125,-613,Sellout
5184,19200,17412,90.69,16899,513,High
5185,19200,16172,84.23,16628,-456,Medium
5186,19200,16823,87.62,16957,-134,Medium
5187,19200,18422,95.95,17515,907,Sellout
5188,19200,18965,98.78,18540,425,Sellout
5189,19200,17764,92.52,17711,53,High
5190,19200,17085,88.98,17173,-88,High
5191,19200,17610,91.72,17762,-152,High
5192,19200,18470,96.2,17755,715,Sellout
5193,19200,19200,100.0,19200,0,Sellout
5194,19200,17322,90.22,17519,-197,High
5195,19200,16809,87.55,17787,-978,Medium
5196,19200,16597,86.44,16226,371,Medium
5197,19200,16729,87.13,16466,263,Medium
5198,19200,17642,91.89,18857,-1215,High
5199,19200,17278,89.99,17396,-118,High
5200,19200,16484,85.85,16226,258,Medium
5201,19200,17781,92.61,17981,-200,High
5202,19200,19200,100.0,18763,437,Sellout
5203,19200,18827,98.06,17654,1173,Sellout
5204,19200,16306,84.93,17275,-969,Medium
5205,19200,18182,94.7,18373,-191,High
5206,19200,18472,96.21,17728,744,Sellout
5207,19200,15394,80.18,15458,-64,Medium
5208,19520,18221,93.35,17646,575,High
5209,19520,18187,93.17,18693,-506,High
5210,19520,17914,91.77,19140,-1226,High
5211,19520,19520,100.0,19338,182,Sellout
5212,19520,17026,87.22,17285,-259,Medium
5213,19520,18360,94.06,16347,2013,High
5214,19520,18239,93.44,17505,734,High
5215,19520,16428,84.16,17255,-827,Medium
5216,19520,19520,100.0,19520,0,Sellout
5217,19520,18135,92.9,18191,-56,High
5218,19520,17752,90.94,17341,411,High
5219,19520,19345,99.1,19520,-175,Sellout
5220,19520,19520,100.0,19439,81,Sellout
5221,19520,19520,100.0,19520,0,Sellout
5222,19520,18161,93.04,17519,642,High
5223,19520,17835,91.37,16981,854,High
5224,19520,19520,100.0,17454,2066,Sellout
5225,19520,17799,91.18,18163,-364,High
5226,19520,18534,94.95,17124,1410,High
5227,19520,17560,89.96,17329,231,High
5228,19520,16245,83.22,16547,-302,Medium
5229,19520,17057,87.38,17063,-6,Medium
5230,19520,18715,95.88,18010,705,Sellout
5231,19520,18873,96.69,19160,-287,Sellout
5232,19520,16974,86.96,18504,-1530,Medium
5233,19520,17356,88.91,16700,656,High
5234,19520,16758,85.85,16580,178,Medium
5235,19520,17730,90.83,18136,-406,High
5236,19520,16967,86.92,17952,-985,Medium
5237,19520,19496,99.88,19178,318,Sellout
5238,19520,17451,89.4,16443,1008,High
5239,19520,16450,84.27,17150,-700,Medium
5240,19520,18476,94.65,18255,221,High
5241,19520,18949,97.07,17221,1728,Sellout
5242,19520,18167,93.07,17426,741,High
5243,19520,18495,94.75,18491,4,High
5244,19520,17741,90.89,17816,-75,High
5245,19520,16978,86.98,17343,-365,Medium
5246,19520,18165,93.06,18100,65,High
5247,19520,17884,91.62,18199,-315,High
5248,19520,18306,93.78,18506,-200,High
5249,20491,17553,85.66,17639,-86,Medium
5250,20491,16883,82.39,18189,-1306,Medium
5251,20491,17997,87.83,18102,-105,Medium
5252,20491,20380,99.46,18140,2240,Sellout
5253,20491,17233,84.1,18340,-1107,Medium
5254,20491,19227,93.83,17935,1292,High
5255,20491,19846,96.85,18946,900,Sellout
5256,20491,18773,91.62,18202,571,High
5257,20491,19217,93.78,19607,-390,High
5258,20491,20491,100.0,19971,520,Sellout
5259,20491,19379,94.57,17818,1561,High
5260,20491,19270,94.04,18318,952,High
5261,20491,17158,83.73,16883,275,Medium
5262,20491,20011,97.66,19923,88,Sellout
5263,20491,18339,89.5,18788,-449,High
5264,20491,19018,92.81,18855,163,High
5265,20491,19483,95.08,18958,525,Sellout
5266,20491,17723,86.49,17608,115,Medium
5267,20491,18790,91.7,18771,19,High
5268,20491,17964,87.67,17933,31,Medium
5269,20491,20096,98.07,18508,1588,Sellout
5270,20491,19402,94.69,19173,229,High
5271,20491,17633,86.05,17374,259,Medium
5272,20491,16374,79.91,18255,-1881,Medium
5273,20491,19232,93.86,18355,877,High
5274,20491,18736,91.44,18170,566,High
5275,20491,19932,97.27,19404,528,Sellout
5276,20491,18855,92.02,18272,583,High
5277,20491,17617,85.97,18310,-693,Medium
5278,20491,16448,80.27,16601,-153,Medium
5279,20491,17689,86.33,16160,1529,Medium
5280,20491,16515,80.6,17579,-1064,Medium
5281,20491,18933,92.4,19947,-1014,High
5282,20491,15900,77.6,17020,-1120,Medium
5283,20491,17152,83.71,17219,-67,Medium
5284,20491,20491,100.0,19394,1097,Sellout
5285,20491,20491,100.0,20491,0,Sellout
5286,20491,19230,93.85,18254,976,High
5287,20491,14772,72.09,16325,-1553,Low
5288,20491,16387,79.97,16993,-606,Medium
5289,20491,16605,81.04,17080,-475,Medium
5290,18064,18064,100.0,18064,0,Sellout
5291,18064,18064,100.0,18064,0,Sellout
5292,18064,17730,98.15,17691,39,Sellout
5293,18064,18064,100.0,18064,0,Sellout
5294,18064,18064,100.0,18064,0,Sellout
5295,18064,18064,100.0,18064,0,Sellout
5296,18064,18064,100.0,18064,0,Sellout
5297,18064,18064,100.0,18064,0,Sellout
5298,18064,17798,98.53,16995,803,Sellout
5299,18064,15573,86.21,15867,-294,Medium
5300,18064,18064,100.0,18064,0,Sellout
5301,18064,16733,92.63,18064,-1331,High
5302,18064,18064,100.0,18064,0,Sellout
5303,18064,17086,94.59,18064,-978,High
5304,18064,18064,100.0,18030,34,Sellout
5305,18064,18064,100.0,18064,0,Sellout
5306,18064,18064,100.0,18064,0,Sellout
5307,18064,18064,100.0,18011,53,Sellout
5308,18064,18064,100.0,18064,0,Sellout
5309,18064,17264,95.57,17742,-478,Sellout
5310,18064,15971,88.41,17194,-1223,High
5311,18064,18064,100.0,18038,26,Sellout
5312,18064,17618,97.53,17936,-318,Sellout
5313,18064,18064,100.0,18064,0,Sellout
5314,18064,18064,100.0,17669,395,Sellout
5315,18064,17317,95.86,17453,-136,Sellout
5316,18064,15786,87.39,16536,-750,Medium
5317,18064,18064,100.0,18064,0,Sellout
5318,18064,18064,100.0,18064,0,Sellout
5319,18064,18064,100.0,17473,591,Sellout
5320,18064,17202,95.23,16858,344,Sellout
5321,18064,18064,100.0,18064,0,Sellout
5322,18064,18064,100.0,18064,0,Sellout
5323,18064,18064,100.0,18064,0,Sellout
5324,18064,18064,100.0,18044,20,Sellout
5325,18064,17571,97.27,16064,1507,Sellout
5326,18064,17338,95.98,16302,1036,Sellout
5327,18064,17614,97.51,16696,918,Sellout
5328,18064,18064,100.0,18064,0,Sellout
5329,18064,17611,97.49,17599,12,Sellout
5330,18064,16995,94.08,17529,-534,High
5331,18055,16980,94.05,15744,1236,High
5332,18055,17256,95.57,17582,-326,Sellout
5333,18055,16946,93.86,17213,-267,High
5334,18055,16481,91.28,16383,98,High
5335,18055,15985,88.54,16957,-972,High
5336,18055,15657,86.72,15841,-184,Medium
5337,18055,14660,81.2,15119,-459,Medium
5338,18055,15084,83.54,16036,-952,Medium
5339,18055,16300,90.28,17122,-822,High
5340,18055,16132,89.35,16072,60,High
5341,18055,17959,99.47,17140,819,Sellout
5342,18055,15779,87.39,15766,13,Medium
5343,18055,15606,86.44,16318,-712,Medium
5344,18055,15543,86.09,15941,-398,Medium
5345,18055,16424,90.97,16099,325,High
5346,18055,16459,91.16,15552,907,High
5347,18055,17440,96.59,16669,771,Sellout
5348,18055,15788,87.44,15536,252,Medium
5349,18055,17212,95.33,16039,1173,Sellout
5350,18055,17584,97.39,17888,-304,Sellout
5351,18055,15941,88.29,16712,-771,High
5352,18055,14881,82.42,15008,-127,Medium
5353,18055,16954,93.9,15964,990,High
5354,18055,16512,91.45,15927,585,High
5355,18055,17811,98.65,16944,867,Sellout
5356,18055,16220,89.84,16204,16,High
5357,18055,16424,90.97,16239,185,High
5358,18055,15503,85.87,15574,-71,Medium
5359,18055,15288,84.67,15827,-539,Medium
5360,18055,17373,96.22,17264,109,Sellout
5361,18055,15870,87.9,15946,-76,Medium
5362,18055,16682,92.4,16946,-264,High
5363,18055,15718,87.06,15196,522,Medium
5364,18055,16833,93.23,16655,178,High
5365,18055,18055,100.0,17307,748,Sellout
5366,18055,17528,97.08,18055,-527,Sellout
5367,18055,17351,96.1,17559,-208,Sellout
5368,18055,16660,92.27,17853,-1193,High
5369,18055,16842,93.28,17473,-631,High
5370,18055,16858,93.37,16318,540,High
5371,18055,18055,100.0,17983,72,Sellout
5372,17923,17146,95.66,16564,582,Sellout
5373,17923,17923,100.0,17396,527,Sellout
5374,17923,16831,93.91,16356,475,High
5375,17923,15885,88.63,15752,133,High
5376,17923,17923,100.0,17503,420,Sellout
5377,17923,16046,89.53,16501,-455,High
5378,17923,16028,89.43,17116,-1088,High
5379,17923,15886,88.63,16077,-191,High
5380,17923,15676,87.46,15782,-106,Medium
5381,17923,14614,81.54,14442,172,Medium
5382,17923,16293,90.91,16773,-480,High
5383,17923,15609,87.09,15948,-339,Medium
5384,17923,16598,92.61,15940,658,High
5385,17923,15403,85.94,16183,-780,Medium
5386,17923,14932,83.31,14907,25,Medium
5387,17923,16560,92.4,16909,-349,High
5388,17923,15600,87.04,16715,-1115,Medium
5389,17923,14870,82.97,15066,-196,Medium
5390,17923,16185,90.3,16732,-547,High
5391,17923,14697,82.0,14901,-204,Medium
5392,17923,16911,94.35,16756,155,High
5393,17923,14600,81.46,16062,-1462,Medium
5394,17923,16898,94.28,16061,837,High
5395,17923,17923,100.0,16478,1445,Sellout
5396,17923,14947,83.4,15526,-579,Medium
5397,17923,16242,90.62,16567,-325,High
5398,17923,17020,94.96,17511,-491,High
5399,17923,16161,90.17,16840,-679,High
5400,17923,17923,100.0,16745,1178,Sellout
5401,17923,16053,89.57,16179,-126,High
5402,17923,16594,92.58,15998,596,High
5403,17923,17029,95.01,16088,941,Sellout
5404,17923,17923,100.0,17388,535,Sellout
5405,17923,17489,97.58,16588,901,Sellout
5406,17923,15632,87.22,16478,-846,Medium
5407,17923,15720,87.71,14969,751,Medium
5408,17923,14853,82.87,15034,-181,Medium
5409,17923,16846,93.99,15571,1275,High
5410,17923,16788,93.67,17324,-536,High
5411,17923,15053,83.99,15813,-760,Medium
5412,17923,16890,94.24,16831,59,High
5413,19060,17707,92.9,17155,552,High
5414,19060,15890,83.37,17196,-1306,Medium
5415,19060,16807,88.18,17059,-252,High
5416,19060,16977,89.07,17755,-778,High
5417,19060,18498,97.05,17737,761,Sellout
5418,19060,15512,81.39,15886,-374,Medium
5419,19060,17945,94.15,17029,916,High
5420,19060,16543,86.79,17032,-489,Medium
5421,19060,18263,95.82,17974,289,Sellout
5422,19060,15670,82.21,16666,-996,Medium
5423,19060,16206,85.03,16233,-27,Medium
5424,19060,16947,88.91,17725,-778,High
5425,19060,19060,100.0,19060,0,Sellout
5426,19060,17506,91.85,16631,875,High
5427,19060,18503,97.08,18281,222,Sellout
5428,19060,18016,94.52,17179,837,High
5429,19060,17939,94.12,18263,-324,High
5430,19060,18294,95.98,17771,523,Sellout
