concession_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
29914,5983,Combo Meals,15879,18.0,285824.21,100038.47,185785.74,16.63,19054
29915,5983,Premium Dining,12216,35.0,427561.35,171024.54,256536.81,24.88,14659
29916,5984,Food,16518,12.0,198222.72,75324.63,122898.09,11.55,19821
29917,5984,Beverage,18821,9.0,169394.74,37266.84,132127.9,9.87,22585
29918,5984,Snacks,15704,6.0,94227.58,28268.27,65959.31,5.49,18844
29919,5984,Combo Meals,15462,18.0,278320.68,97412.24,180908.44,16.21,18554
29920,5984,Premium Dining,13007,35.0,455275.27,182110.11,273165.16,26.52,15608
29921,5985,Food,12357,12.0,148295.96,56352.46,91943.5,10.72,13592
29922,5985,Beverage,13032,9.0,117292.12,25804.27,91487.85,8.48,14335
29923,5985,Snacks,11865,6.0,71194.19,21358.26,49835.93,5.15,13051
29924,5985,Combo Meals,13197,18.0,237555.91,83144.57,154411.34,17.17,14516
29925,5985,Premium Dining,9427,35.0,329956.16,131982.46,197973.7,23.85,10369
29926,5986,Food,15160,12.0,181925.68,69131.76,112793.92,11.91,16676
29927,5986,Beverage,16091,9.0,144819.68,31860.33,112959.35,9.48,17700
29928,5986,Snacks,13896,6.0,83380.42,25014.13,58366.29,5.46,15285
29929,5986,Combo Meals,13967,18.0,251414.65,87995.13,163419.52,16.45,15363
29930,5986,Premium Dining,10559,35.0,369591.88,147836.75,221755.13,24.19,11614
29931,5987,Food,15862,12.0,190355.09,72334.93,118020.16,10.76,19034
29932,5987,Beverage,18078,9.0,162709.16,35796.02,126913.14,9.2,21693
29933,5987,Snacks,14438,6.0,86629.68,25988.9,60640.78,4.9,17325
29934,5987,Combo Meals,15608,18.0,280954.19,98333.97,182620.22,15.88,18729
29935,5987,Premium Dining,12948,35.0,453181.14,181272.46,271908.68,25.62,15537
29936,5988,Food,15847,12.0,190175.09,72266.53,117908.56,11.15,18224
29937,5988,Beverage,17487,9.0,157391.93,34626.22,122765.71,9.23,20110
29938,5988,Snacks,14212,6.0,85276.79,25583.04,59693.75,5.0,16343
29939,5988,Combo Meals,15248,18.0,274473.91,96065.87,178408.04,16.09,17535
29940,5988,Premium Dining,12103,35.0,423610.63,169444.25,254166.38,24.84,13918
29941,5989,Food,16708,12.0,200505.98,76192.27,124313.71,11.68,19214
29942,5989,Beverage,17229,9.0,155065.65,34114.44,120951.21,9.03,19813
29943,5989,Snacks,15990,6.0,95940.58,28782.17,67158.41,5.59,18388
29944,5989,Combo Meals,14834,18.0,267014.46,93455.06,173559.4,15.56,17059
29945,5989,Premium Dining,13161,35.0,460646.26,184258.5,276387.76,26.84,15135
29946,5990,Food,14408,12.0,172899.43,65701.78,107197.65,10.52,16569
29947,5990,Beverage,17710,9.0,159398.97,35067.77,124331.2,9.7,20366
29948,5990,Snacks,14255,6.0,85532.16,25659.65,59872.51,5.21,16393
29949,5990,Combo Meals,14450,18.0,260111.93,91039.18,169072.75,15.83,16617
29950,5990,Premium Dining,11490,35.0,402183.13,160873.25,241309.88,24.48,13213
29951,5991,Food,14370,12.0,172451.52,65531.58,106919.94,10.18,16525
29952,5991,Beverage,17575,9.0,158182.02,34800.04,123381.98,9.34,20211
29953,5991,Snacks,14416,6.0,86499.32,25949.8,60549.52,5.11,16578
29954,5991,Combo Meals,15315,18.0,275670.25,96484.59,179185.66,16.28,17612
29955,5991,Premium Dining,11772,35.0,412048.01,164819.2,247228.81,24.33,13537
29956,5992,Food,14718,12.0,176623.86,67117.07,109506.79,10.55,16925
29957,5992,Beverage,16689,9.0,150201.97,33044.43,117157.54,8.97,19192
29958,5992,Snacks,14748,6.0,88490.36,26547.11,61943.25,5.28,16960
29959,5992,Combo Meals,14503,18.0,261054.57,91369.1,169685.47,15.59,16678
29960,5992,Premium Dining,11852,35.0,414821.1,165928.44,248892.66,24.77,13629
29961,5993,Food,14905,12.0,178871.29,67971.09,110900.2,10.75,17140
29962,5993,Beverage,17385,9.0,156471.5,34423.73,122047.77,9.4,19992
29963,5993,Snacks,14406,6.0,86440.39,25932.12,60508.27,5.2,16566
29964,5993,Combo Meals,15087,18.0,271582.51,95053.88,176528.63,16.32,17350
29965,5993,Premium Dining,11890,35.0,416180.1,166472.04,249708.06,25.01,13673
29966,5994,Food,15971,12.0,191661.59,72831.4,118830.19,11.43,18366
29967,5994,Beverage,16448,9.0,148036.07,32567.94,115468.13,8.83,18915
29968,5994,Snacks,14740,6.0,88442.86,26532.86,61910.0,5.27,16951
29969,5994,Combo Meals,16067,18.0,289207.39,101222.59,187984.8,17.24,18477
29970,5994,Premium Dining,13035,35.0,456258.04,182503.22,273754.82,27.21,14990
29971,5995,Food,15035,12.0,180426.93,68562.23,111864.7,11.06,17290
29972,5995,Beverage,17104,9.0,153937.47,33866.24,120071.23,9.43,19669
29973,5995,Snacks,14706,6.0,88236.88,26471.06,61765.82,5.41,16911
29974,5995,Combo Meals,14813,18.0,266639.09,93323.68,173315.41,16.34,17034
29975,5995,Premium Dining,11500,35.0,402527.26,161010.9,241516.36,24.67,13224
29976,5996,Food,18045,12.0,216541.62,82285.82,134255.8,11.76,21654
29977,5996,Beverage,21053,9.0,189481.05,41685.83,147795.22,10.29,25263
29978,5996,Snacks,16052,6.0,96314.65,28894.39,67420.26,5.23,19262
29979,5996,Combo Meals,18963,18.0,341339.68,119468.89,221870.79,18.53,22755
29980,5996,Premium Dining,13229,35.0,463045.24,185218.1,277827.14,25.14,15874
29981,5997,Food,15322,12.0,183867.86,69869.79,113998.07,10.43,18386
29982,5997,Beverage,18571,9.0,167142.13,36771.27,130370.86,9.48,22285
29983,5997,Snacks,14943,6.0,89661.55,26898.46,62763.09,5.09,17931
29984,5997,Combo Meals,15463,18.0,278341.64,97419.57,180922.07,15.79,18555
29985,5997,Premium Dining,12433,35.0,435162.27,174064.91,261097.36,24.69,14919
29986,5998,Food,15176,12.0,182121.39,69206.13,112915.26,10.81,17452
29987,5998,Beverage,16216,9.0,145952.78,32109.61,113843.17,8.66,18648
29988,5998,Snacks,13558,6.0,81353.21,24405.96,56947.25,4.83,15591
29989,5998,Combo Meals,15195,18.0,273523.67,95733.28,177790.39,16.23,17474
29990,5998,Premium Dining,11676,35.0,408669.75,163467.9,245201.85,24.25,13427
29991,5999,Food,13704,12.0,164456.41,62493.44,101962.97,11.17,15074
29992,5999,Beverage,14968,9.0,134719.36,29638.26,105081.1,9.15,16464
29993,5999,Snacks,13288,6.0,79729.42,23918.83,55810.59,5.41,14616
29994,5999,Combo Meals,13636,18.0,245465.11,85912.79,159552.32,16.67,14999
29995,5999,Premium Dining,10040,35.0,351409.44,140563.78,210845.66,23.86,11044
29996,6000,Food,14306,12.0,171680.3,65238.51,106441.79,10.78,15736
29997,6000,Beverage,16234,9.0,146108.43,32143.85,113964.58,9.17,17857
29998,6000,Snacks,14019,6.0,84117.1,25235.13,58881.97,5.28,15420
29999,6000,Combo Meals,13973,18.0,251528.6,88035.01,163493.59,15.79,15370
30000,6000,Premium Dining,11489,35.0,402147.34,160858.94,241288.4,25.24,12637
30001,6001,Food,16672,12.0,200067.13,76025.51,124041.62,10.86,20006
30002,6001,Beverage,19846,9.0,178620.37,39296.48,139323.89,9.7,23815
30003,6001,Snacks,15766,6.0,94597.9,28379.37,66218.53,5.14,18919
30004,6001,Combo Meals,16585,18.0,298544.03,104490.41,194053.62,16.21,19902
30005,6001,Premium Dining,14463,35.0,506205.62,202482.25,303723.37,27.48,17355
30006,6002,Food,14075,12.0,168911.45,64186.35,104725.1,10.32,16186
30007,6002,Beverage,15703,9.0,141332.08,31093.06,110239.02,8.64,18058
30008,6002,Snacks,14661,6.0,87967.33,26390.2,61577.13,5.38,16860
30009,6002,Combo Meals,15651,18.0,281731.66,98606.08,183125.58,17.22,17998
30010,6002,Premium Dining,11005,35.0,385190.97,154076.39,231114.58,23.54,12655
30011,6003,Food,16232,12.0,194785.36,74018.44,120766.92,11.17,18666
30012,6003,Beverage,17875,9.0,160883.97,35394.47,125489.5,9.23,20556
30013,6003,Snacks,14645,6.0,87874.0,26362.2,61511.8,5.04,16841
30014,6003,Combo Meals,15178,18.0,273221.98,95627.69,177594.29,15.67,17454
30015,6003,Premium Dining,11769,35.0,411949.98,164779.99,247169.99,23.63,13534
30016,6004,Food,15392,12.0,184704.58,70187.74,114516.84,10.93,17700
30017,6004,Beverage,17843,9.0,160587.98,35329.36,125258.62,9.5,20519
30018,6004,Snacks,14611,6.0,87670.22,26301.07,61369.15,5.19,16802
30019,6004,Combo Meals,14630,18.0,263350.22,92172.58,171177.64,15.58,16824
30020,6004,Premium Dining,12201,35.0,427064.0,170825.6,256238.4,25.27,14031
30021,6005,Food,17231,12.0,206772.88,78573.69,128199.19,11.54,20677
30022,6005,Beverage,18848,9.0,169633.31,37319.33,132313.98,9.47,22617
30023,6005,Snacks,17939,6.0,107637.86,32291.36,75346.5,6.01,21526
30024,6005,Combo Meals,16881,18.0,303861.44,106351.5,197509.94,16.96,20257
30025,6005,Premium Dining,12677,35.0,443729.66,177491.86,266237.8,24.76,15212
30026,6006,Food,16709,12.0,200511.54,76194.39,124317.15,10.95,20050
30027,6006,Beverage,20044,9.0,180399.86,39687.97,140711.89,9.85,24052
30028,6006,Snacks,16545,6.0,99271.41,29781.42,69489.99,5.42,19854
30029,6006,Combo Meals,16868,18.0,303632.52,106271.38,197361.14,16.58,20241
30030,6006,Premium Dining,14379,35.0,503285.01,201314.0,301971.01,27.49,17254
30031,6007,Food,13713,12.0,164560.43,62532.96,102027.47,10.11,15769
30032,6007,Beverage,16695,9.0,150255.97,33056.31,117199.66,9.23,19199
30033,6007,Snacks,14113,6.0,84679.29,25403.79,59275.5,5.2,16229
30034,6007,Combo Meals,14389,18.0,259007.68,90652.69,168354.99,15.91,16547
30035,6007,Premium Dining,11685,35.0,409002.25,163600.9,245401.35,25.13,13437
30036,6008,Food,12722,12.0,152665.03,58012.71,94652.32,10.2,13994
30037,6008,Beverage,14784,9.0,133063.04,29273.87,103789.17,8.89,16262
30038,6008,Snacks,12564,6.0,75385.81,22615.74,52770.07,5.04,13820
30039,6008,Combo Meals,13265,18.0,238782.46,83573.86,155208.6,15.95,14591
30040,6008,Premium Dining,9791,35.0,342714.52,137085.81,205628.71,22.89,10770
30041,6009,Food,16500,12.0,198002.52,75240.96,122761.56,11.41,18975
30042,6009,Beverage,17686,9.0,159175.09,35018.52,124156.57,9.17,20338
30043,6009,Snacks,15520,6.0,93123.71,27937.11,65186.6,5.36,17848
30044,6009,Combo Meals,16119,18.0,290146.98,101551.44,188595.54,16.71,18536
30045,6009,Premium Dining,12563,35.0,439728.17,175891.27,263836.9,25.33,14447
30046,6010,Food,15200,12.0,182400.81,69312.31,113088.5,11.31,16720
30047,6010,Beverage,15844,9.0,142598.33,31371.63,111226.7,8.85,17428
30048,6010,Snacks,14615,6.0,87691.33,26307.4,61383.93,5.44,16076
30049,6010,Combo Meals,13852,18.0,249352.67,87273.43,162079.24,15.47,15237
30050,6010,Premium Dining,12433,35.0,435158.1,174063.24,261094.86,26.99,13676
30051,6011,Food,15178,12.0,182145.44,69215.27,112930.17,10.65,17454
30052,6011,Beverage,18425,9.0,165831.21,36482.87,129348.34,9.7,21188
30053,6011,Snacks,14226,6.0,85358.43,25607.53,59750.9,4.99,16359
30054,6011,Combo Meals,14963,18.0,269340.41,94269.14,175071.27,15.75,17207
30055,6011,Premium Dining,13092,35.0,458232.65,183293.06,274939.59,26.8,15055
30056,6012,Food,15375,12.0,184507.89,70113.0,114394.89,10.59,17681
30057,6012,Beverage,18404,9.0,165644.1,36441.7,129202.4,9.51,21164
30058,6012,Snacks,15116,6.0,90698.74,27209.62,63489.12,5.21,17383
30059,6012,Combo Meals,16011,18.0,288198.22,100869.38,187328.84,16.54,18412
30060,6012,Premium Dining,12151,35.0,425309.53,170123.81,255185.72,24.41,13973
30061,6013,Food,17030,12.0,204364.03,77658.33,126705.7,11.11,20436
30062,6013,Beverage,18324,9.0,164918.2,36282.0,128636.2,8.97,21988
30063,6013,Snacks,15451,6.0,92709.99,27813.0,64896.99,5.04,18541
30064,6013,Combo Meals,16795,18.0,302319.5,105811.82,196507.68,16.44,20154
30065,6013,Premium Dining,13554,35.0,474397.87,189759.15,284638.72,25.79,16264
30066,6014,Food,14564,12.0,174778.5,66415.83,108362.67,10.14,16748
30067,6014,Beverage,17395,9.0,156562.9,34443.84,122119.06,9.08,20004
30068,6014,Snacks,15184,6.0,91104.65,27331.39,63773.26,5.28,17461
30069,6014,Combo Meals,15797,18.0,284356.43,99524.75,184831.68,16.49,18166
30070,6014,Premium Dining,12441,35.0,435436.46,174174.58,261261.88,25.25,14307
30071,6015,Food,15224,12.0,182699.61,69425.85,113273.76,11.38,16746
30072,6015,Beverage,16248,9.0,146233.59,32171.39,114062.2,9.11,17872
30073,6015,Snacks,14573,6.0,87442.95,26232.88,61210.07,5.45,16030
30074,6015,Combo Meals,14464,18.0,260361.98,91126.69,169235.29,16.22,15910
30075,6015,Premium Dining,11078,35.0,387760.37,155104.15,232656.22,24.16,12185
30076,6016,Food,16366,12.0,196392.92,74629.31,121763.61,10.89,19639
30077,6016,Beverage,18428,9.0,165855.36,36488.18,129367.18,9.2,22113
30078,6016,Snacks,16441,6.0,98647.7,29594.31,69053.39,5.47,19729
30079,6016,Combo Meals,15838,18.0,285101.66,99785.58,185316.08,15.81,19005
30080,6016,Premium Dining,12844,35.0,449544.48,179817.79,269726.69,24.93,15412
30081,6017,Food,17273,12.0,207286.77,78768.97,128517.8,11.25,20727
30082,6017,Beverage,18839,9.0,169557.16,37302.58,132254.58,9.21,22606
30083,6017,Snacks,17473,6.0,104839.93,31451.98,73387.95,5.69,20967
30084,6017,Combo Meals,19332,18.0,347993.26,121797.64,226195.62,18.89,23198
30085,6017,Premium Dining,14398,35.0,503942.81,201577.12,302365.69,27.36,17277
30086,6018,Food,15020,12.0,180240.59,68491.42,111749.17,10.71,17273
30087,6018,Beverage,16537,9.0,148837.96,32744.35,116093.61,8.85,19017
30088,6018,Snacks,14859,6.0,89156.78,26747.03,62409.75,5.3,17087
30089,6018,Combo Meals,14458,18.0,260248.42,91086.95,169161.47,15.47,16626
30090,6018,Premium Dining,11840,35.0,414420.47,165768.19,248652.28,24.63,13615
30091,6019,Food,15744,12.0,188934.1,71794.96,117139.14,10.92,18105
30092,6019,Beverage,17273,9.0,155461.12,34201.45,121259.67,8.98,19863
30093,6019,Snacks,14573,6.0,87442.19,26232.66,61209.53,5.05,16758
30094,6019,Combo Meals,14822,18.0,266799.06,93379.67,173419.39,15.42,17045
30095,6019,Premium Dining,12881,35.0,450861.88,180344.75,270517.13,26.06,14813
30096,6020,Food,16630,12.0,199563.44,75834.11,123729.33,11.1,19956
30097,6020,Beverage,19853,9.0,178680.5,39309.71,139370.79,9.94,23823
30098,6020,Snacks,16392,6.0,98356.71,29507.01,68849.7,5.47,19670
30099,6020,Combo Meals,16829,18.0,302927.99,106024.8,196903.19,16.85,20194
30100,6020,Premium Dining,13380,35.0,468323.9,187329.56,280994.34,26.06,16056
30101,6021,Food,17252,12.0,207025.66,78669.75,128355.91,11.87,19839
30102,6021,Beverage,18444,9.0,166001.59,36520.35,129481.24,9.52,21210
30103,6021,Snacks,15215,6.0,91291.4,27387.42,63903.98,5.23,17497
30104,6021,Combo Meals,16827,18.0,302894.57,106013.1,196881.47,17.36,19351
30105,6021,Premium Dining,13578,35.0,475238.23,190095.29,285142.94,27.24,15614
30106,6022,Food,17466,12.0,209602.75,79649.04,129953.71,11.68,20959
30107,6022,Beverage,19097,9.0,171878.88,37813.35,134065.53,9.58,22916
30108,6022,Snacks,15346,6.0,92078.63,27623.59,64455.04,5.13,18415
30109,6022,Combo Meals,17119,18.0,308159.12,107855.69,200303.43,17.18,20542
30110,6022,Premium Dining,12797,35.0,447895.73,179158.29,268737.44,24.96,15356
30111,6023,Food,15172,12.0,182070.47,69186.78,112883.69,11.05,17447
30112,6023,Beverage,15948,9.0,143540.99,31579.02,111961.97,8.71,18340
30113,6023,Snacks,13257,6.0,79547.88,23864.36,55683.52,4.83,15245
30114,6023,Combo Meals,14825,18.0,266862.57,93401.9,173460.67,16.2,17048
30115,6023,Premium Dining,12084,35.0,422948.97,169179.59,253769.38,25.67,13896
30116,6024,Food,15030,12.0,180363.47,68538.12,111825.35,10.94,17284
30117,6024,Beverage,15422,9.0,138800.45,30536.1,108264.35,8.42,17735
30118,6024,Snacks,14266,6.0,85600.37,25680.11,59920.26,5.19,16405
30119,6024,Combo Meals,14764,18.0,265758.6,93015.51,172743.09,16.13,16978
30120,6024,Premium Dining,12008,35.0,420308.51,168123.4,252185.11,25.5,13809
30121,6025,Food,13982,12.0,167794.22,63761.8,104032.42,10.46,15380
30122,6025,Beverage,16421,9.0,147791.42,32514.11,115277.31,9.21,18063
30123,6025,Snacks,12997,6.0,77983.76,23395.13,54588.63,4.86,14296
30124,6025,Combo Meals,14531,18.0,261559.68,91545.89,170013.79,16.3,15984
30125,6025,Premium Dining,10991,35.0,384705.42,153882.17,230823.25,23.97,12090
30126,6026,Food,13943,12.0,167318.38,63580.98,103737.4,10.78,15337
30127,6026,Beverage,15376,9.0,138384.32,30444.55,107939.77,8.92,16913
30128,6026,Snacks,12720,6.0,76321.1,22896.33,53424.77,4.92,13992
30129,6026,Combo Meals,14181,18.0,255270.06,89344.52,165925.54,16.45,15599
30130,6026,Premium Dining,10877,35.0,380704.16,152281.66,228422.5,24.53,11964
30131,6027,Food,17930,12.0,215166.18,81763.15,133403.03,12.86,20619
30132,6027,Beverage,19474,9.0,175268.49,38559.07,136709.42,10.48,22395
30133,6027,Snacks,15121,6.0,90731.71,27219.51,63512.2,5.42,17389
30134,6027,Combo Meals,17499,18.0,314991.9,110247.16,204744.74,18.83,20123
30135,6027,Premium Dining,12457,35.0,436024.97,174409.99,261614.98,26.07,14325
30136,6028,Food,14938,12.0,179256.2,68117.36,111138.84,10.5,16431
30137,6028,Beverage,17171,9.0,154545.42,33999.99,120545.43,9.05,18888
30138,6028,Snacks,15338,6.0,92032.01,27609.6,64422.41,5.39,16871
30139,6028,Combo Meals,15445,18.0,278013.01,97304.55,180708.46,16.29,16989
30140,6028,Premium Dining,12443,35.0,435526.16,174210.46,261315.7,25.52,13687
30141,6029,Food,17066,12.0,204801.31,77824.5,126976.81,10.34,20479
30142,6029,Beverage,19745,9.0,177713.13,39096.89,138616.24,8.98,23694
30143,6029,Snacks,16415,6.0,98490.97,29547.29,68943.68,4.97,19698
30144,6029,Combo Meals,16675,18.0,300161.6,105056.56,195105.04,15.16,20010
30145,6029,Premium Dining,13664,35.0,478268.97,191307.59,286961.38,24.15,16396
30146,6030,Food,14699,12.0,176399.02,67031.63,109367.39,9.96,16903
30147,6030,Beverage,18581,9.0,167234.6,36791.61,130442.99,9.45,21368
30148,6030,Snacks,14745,6.0,88470.55,26541.16,61929.39,5.0,16956
30149,6030,Combo Meals,15963,18.0,287349.2,100572.22,186776.98,16.23,18357
30150,6030,Premium Dining,12291,35.0,430196.2,172078.48,258117.72,24.3,14134
30151,6031,Food,15716,12.0,188602.15,71668.82,116933.33,10.5,18073
30152,6031,Beverage,18256,9.0,164308.32,36147.83,128160.49,9.15,20994
30153,6031,Snacks,16593,6.0,99558.83,29867.65,69691.18,5.55,19081
30154,6031,Combo Meals,16631,18.0,299372.07,104780.22,194591.85,16.67,19125
30155,6031,Premium Dining,13858,35.0,485054.44,194021.78,291032.66,27.02,15936
30156,6032,Food,18188,12.0,218257.31,82937.78,135319.53,11.02,21825
30157,6032,Beverage,20959,9.0,188639.8,41500.76,147139.04,9.53,25150
30158,6032,Snacks,18636,6.0,111818.33,33545.5,78272.83,5.65,22363
30159,6032,Combo Meals,17942,18.0,322959.45,113035.81,209923.64,16.31,21530
30160,6032,Premium Dining,14892,35.0,521245.93,208498.37,312747.56,26.33,17870
30161,6033,Food,19500,12.0,234005.73,88922.18,145083.55,11.82,23400
30162,6033,Beverage,21518,9.0,193669.25,42607.24,151062.01,9.78,25821
30163,6033,Snacks,18021,6.0,108131.51,32439.45,75692.06,5.46,21625
30164,6033,Combo Meals,17417,18.0,313517.83,109731.24,203786.59,15.83,20900
30165,6033,Premium Dining,14535,35.0,508739.65,203495.86,305243.79,25.69,17442
30166,6034,Food,16930,12.0,203163.7,77202.21,125961.49,10.83,19469
30167,6034,Beverage,18395,9.0,165562.43,36423.73,129138.7,8.82,21154
30168,6034,Snacks,16851,6.0,101108.47,30332.54,70775.93,5.39,19378
30169,6034,Combo Meals,15575,18.0,280366.59,98128.31,182238.28,14.94,17911
30170,6034,Premium Dining,12699,35.0,444487.31,177794.92,266692.39,23.69,14603
30171,6035,Food,14837,12.0,178046.97,67657.85,110389.12,10.14,17062
30172,6035,Beverage,17405,9.0,156653.06,34463.67,122189.39,8.92,20015
30173,6035,Snacks,15588,6.0,93531.56,28059.47,65472.09,5.33,17926
30174,6035,Combo Meals,15841,18.0,285154.29,99804.0,185350.29,16.24,18217
30175,6035,Premium Dining,12662,35.0,443189.46,177275.78,265913.68,25.24,14561
30176,6036,Food,16214,12.0,194577.98,73939.63,120638.35,10.61,18646
30177,6036,Beverage,18677,9.0,168098.66,36981.71,131116.95,9.16,21478
30178,6036,Snacks,14869,6.0,89215.69,26764.71,62450.98,4.86,17099
30179,6036,Combo Meals,15961,18.0,287300.86,100555.3,186745.56,15.66,18355
30180,6036,Premium Dining,13442,35.0,470481.8,188192.72,282289.08,25.65,15458
30181,6037,Food,18340,12.0,220088.23,83633.53,136454.7,11.12,22008
30182,6037,Beverage,21231,9.0,191083.35,42038.34,149045.01,9.65,25477
30183,6037,Snacks,18081,6.0,108489.62,32546.89,75942.73,5.48,21697
30184,6037,Combo Meals,17567,18.0,316218.13,110676.35,205541.78,15.97,21080
30185,6037,Premium Dining,14836,35.0,519276.69,207710.68,311566.01,26.23,17803
30186,6038,Food,18089,12.0,217069.25,82486.32,134582.93,11.56,20802
30187,6038,Beverage,19707,9.0,177364.89,39020.28,138344.61,9.45,22663
30188,6038,Snacks,17111,6.0,102668.86,30800.66,71868.2,5.47,19677
30189,6038,Combo Meals,17493,18.0,314878.38,110207.43,204670.95,16.77,20116
30190,6038,Premium Dining,14091,35.0,493186.55,197274.62,295911.93,26.27,16204
30191,6039,Food,15900,12.0,190804.92,72505.87,118299.05,10.79,18285
30192,6039,Beverage,18031,9.0,162281.55,35701.94,126579.61,9.17,20735
30193,6039,Snacks,15198,6.0,91189.93,27356.98,63832.95,5.15,17477
30194,6039,Combo Meals,15812,18.0,284633.97,99621.89,185012.08,16.09,18183
30195,6039,Premium Dining,12050,35.0,421754.52,168701.81,253052.71,23.84,13857
30196,6040,Food,13082,12.0,156988.45,59655.61,97332.84,9.73,14390
30197,6040,Beverage,15417,9.0,138761.12,30527.45,108233.67,8.6,16958
30198,6040,Snacks,12684,6.0,76106.56,22831.97,53274.59,4.72,13952
30199,6040,Combo Meals,13906,18.0,250318.55,87611.49,162707.06,15.52,15296
30200,6040,Premium Dining,10549,35.0,369237.05,147694.82,221542.23,22.9,11603
30201,6041,Food,15609,12.0,187310.35,71177.93,116132.42,10.76,17169
30202,6041,Beverage,16357,9.0,147216.69,32387.67,114829.02,8.45,17992
30203,6041,Snacks,14633,6.0,87800.5,26340.15,61460.35,5.04,16096
30204,6041,Combo Meals,14339,18.0,258113.45,90339.71,167773.74,14.82,15772
30205,6041,Premium Dining,12237,35.0,428322.07,171328.83,256993.24,24.6,13460
30206,6042,Food,19307,12.0,231695.34,88044.23,143651.11,11.95,23168
30207,6042,Beverage,21447,9.0,193030.39,42466.69,150563.7,9.95,25736
30208,6042,Snacks,16850,6.0,101103.53,30331.06,70772.47,5.21,20220
30209,6042,Combo Meals,18241,18.0,328355.33,114924.37,213430.96,16.93,21889
30210,6042,Premium Dining,14474,35.0,506617.6,202647.04,303970.56,26.12,17368
30211,6043,Food,18093,12.0,217120.68,82505.86,134614.82,10.97,21711
30212,6043,Beverage,21813,9.0,196325.44,43191.6,153133.84,9.92,26175
30213,6043,Snacks,17494,6.0,104968.7,31490.61,73478.09,5.3,20992
30214,6043,Combo Meals,18595,18.0,334724.65,117153.63,217571.02,16.91,22314
30215,6043,Premium Dining,14942,35.0,522971.89,209188.76,313783.13,26.41,17930
30216,6044,Food,20060,12.0,240727.01,91476.26,149250.75,12.8,23069
30217,6044,Beverage,21646,9.0,194815.28,42859.36,151955.92,10.36,24892
30218,6044,Snacks,17111,6.0,102669.19,30800.76,71868.43,5.46,19677
30219,6044,Combo Meals,19944,18.0,358995.06,125648.27,233346.79,19.09,22935
30220,6044,Premium Dining,14472,35.0,506534.36,202613.74,303920.62,26.94,16642
30221,6045,Food,16387,12.0,196654.58,74728.74,121925.84,10.66,18845
30222,6045,Beverage,18838,9.0,169545.33,37299.97,132245.36,9.19,21663
30223,6045,Snacks,16225,6.0,97351.01,29205.3,68145.71,5.28,18658
30224,6045,Combo Meals,16053,18.0,288966.65,101138.33,187828.32,15.67,18460
30225,6045,Premium Dining,13471,35.0,471499.77,188599.91,282899.86,25.57,15491
30226,6046,Food,14365,12.0,172380.34,65504.53,106875.81,10.07,15801
30227,6046,Beverage,16897,9.0,152078.07,33457.18,118620.89,8.88,18586
30228,6046,Snacks,15041,6.0,90249.23,27074.77,63174.46,5.27,16545
30229,6046,Combo Meals,14776,18.0,265975.66,93091.48,172884.18,15.54,16253
30230,6046,Premium Dining,12143,35.0,425006.28,170002.51,255003.77,24.82,13357
30231,6047,Food,12447,12.0,149370.42,56760.76,92609.66,9.81,13691
30232,6047,Beverage,14727,9.0,132544.11,29159.7,103384.41,8.7,16199
30233,6047,Snacks,12023,6.0,72138.11,21641.43,50496.68,4.74,13225
30234,6047,Combo Meals,12825,18.0,230864.5,80802.58,150061.92,15.16,14107
30235,6047,Premium Dining,9991,35.0,349716.98,139886.79,209830.19,22.96,10990
30236,6048,Food,17300,12.0,207603.09,78889.17,128713.92,11.74,19895
30237,6048,Beverage,19082,9.0,171738.06,37782.37,133955.69,9.72,21944
30238,6048,Snacks,15028,6.0,90168.22,27050.47,63117.75,5.1,17282
30239,6048,Combo Meals,16465,18.0,296374.73,103731.16,192643.57,16.77,18934
30240,6048,Premium Dining,12957,35.0,453526.22,181410.49,272115.73,25.66,14900
30241,6049,Food,17611,12.0,211339.51,80309.01,131030.5,11.78,20252
30242,6049,Beverage,20682,9.0,186142.75,40951.4,145191.35,10.38,23784
30243,6049,Snacks,16989,6.0,101935.34,30580.6,71354.74,5.68,19537
30244,6049,Combo Meals,17671,18.0,318079.27,111327.74,206751.53,17.73,20321
30245,6049,Premium Dining,14240,35.0,498419.53,199367.81,299051.72,27.78,16375
30246,6050,Food,14513,12.0,174159.51,66180.61,107978.9,9.96,16689
30247,6050,Beverage,16545,9.0,148913.71,32761.02,116152.69,8.52,19026
30248,6050,Snacks,15086,6.0,90517.58,27155.27,63362.31,5.18,17348
30249,6050,Combo Meals,14621,18.0,263181.2,92113.42,171067.78,15.05,16814
30250,6050,Premium Dining,12099,35.0,423481.53,169392.61,254088.92,24.22,13913
30251,6051,Food,15115,12.0,181390.06,68928.22,112461.84,10.05,17382
30252,6051,Beverage,18368,9.0,165312.81,36368.82,128943.99,9.16,21123
30253,6051,Snacks,14609,6.0,87658.71,26297.61,61361.1,4.86,16800
30254,6051,Combo Meals,15642,18.0,281571.96,98550.19,183021.77,15.61,17988
30255,6051,Premium Dining,12215,35.0,427533.97,171013.59,256520.38,23.7,14047
30256,6052,Food,16620,12.0,199450.61,75791.23,123659.38,10.69,19113
30257,6052,Beverage,17954,9.0,161586.82,35549.1,126037.72,8.66,20647
30258,6052,Snacks,16286,6.0,97718.51,29315.55,68402.96,5.24,18728
