ticket_sale_id,game_id,segment_id,segment_name,tickets_available,tickets_sold,avg_ticket_price,discount_pct,gross_ticket_revenue,net_ticket_revenue,sell_through_rate
49778,5531,8,Season Ticket,1779,1569,134.2,10.23,210559.8,204096.59,88.2
49779,5531,9,Corporate Partner Allocation,889,714,307.22,3.8,219355.08,216853.76,80.42
49780,5532,1,Premium Courtside,533,513,450.85,2.79,231286.05,229353.36,96.31
49781,5532,2,Lower Bowl,2491,2102,177.53,11.11,373168.06,360730.55,84.39
49782,5532,3,Club Level,1423,1221,222.2,1.19,271306.2,270337.62,85.87
49783,5532,4,Upper Bowl,5338,4948,62.14,11.82,307468.72,296563.99,92.71
49784,5532,5,Family Pack,2135,1694,50.83,18.08,86106.02,81436.23,79.37
49785,5532,6,Student Promo,1423,1283,24.49,39.31,31420.67,27714.88,90.22
49786,5532,7,Group Sales,1779,1428,70.73,6.64,101002.44,98990.27,80.27
49787,5532,8,Season Ticket,1779,1542,133.94,11.69,206535.48,199295.32,86.72
49788,5532,9,Corporate Partner Allocation,889,828,308.19,4.31,255181.32,251881.83,93.24
49789,5533,1,Premium Courtside,533,533,469.17,2.48,250067.61,248203.85,100.0
49790,5533,2,Lower Bowl,2491,2491,189.19,6.27,471272.29,462409.74,100.0
49791,5533,3,Club Level,1423,1423,231.28,0.84,329111.44,328278.9,100.0
49792,5533,4,Upper Bowl,5338,5338,67.29,3.89,359194.02,355005.49,100.0
49793,5533,5,Family Pack,2135,2022,53.55,15.57,108278.1,103221.93,94.71
49794,5533,6,Student Promo,1423,1423,25.81,36.99,36727.63,32651.43,100.0
49795,5533,7,Group Sales,1779,1704,74.88,2.98,127595.52,126454.26,95.81
49796,5533,8,Season Ticket,1779,1779,147.46,0.46,262331.34,261970.99,100.0
49797,5533,9,Corporate Partner Allocation,889,889,322.92,2.66,287075.88,284781.67,100.0
49798,5534,1,Premium Courtside,533,533,462.77,3.0,246656.41,244438.31,100.0
49799,5534,2,Lower Bowl,2491,2491,187.05,6.32,465941.55,457113.52,100.0
49800,5534,3,Club Level,1423,1399,225.43,3.71,315376.57,311866.87,98.37
49801,5534,4,Upper Bowl,5338,5293,66.4,4.3,351455.2,346918.85,99.17
49802,5534,5,Family Pack,2135,2078,52.41,17.47,108907.98,103201.7,97.36
49803,5534,6,Student Promo,1423,1423,25.58,36.64,36400.34,32399.06,100.0
49804,5534,7,Group Sales,1779,1646,74.96,0.55,123384.16,123181.08,92.55
49805,5534,8,Season Ticket,1779,1779,139.52,9.08,248206.08,241441.66,100.0
49806,5534,9,Corporate Partner Allocation,889,889,321.07,1.59,285431.23,284067.15,100.0
49807,5535,1,Premium Courtside,533,533,476.05,0.87,253734.65,253073.62,100.0
49808,5535,2,Lower Bowl,2491,2491,187.79,8.92,467784.89,455261.31,100.0
49809,5535,3,Club Level,1423,1423,231.69,1.76,329694.87,327949.4,100.0
49810,5535,4,Upper Bowl,5338,5338,66.33,7.91,354069.54,345666.17,100.0
49811,5535,5,Family Pack,2135,2135,51.23,24.67,109376.05,101279.97,100.0
49812,5535,6,Student Promo,1423,1423,26.7,32.46,37994.1,34293.83,100.0
49813,5535,7,Group Sales,1779,1779,73.01,9.13,129884.79,126326.01,100.0
49814,5535,8,Season Ticket,1779,1768,140.59,10.98,248563.12,240378.63,99.41
49815,5535,9,Corporate Partner Allocation,889,889,321.55,4.75,285857.95,281784.04,100.0
49816,5536,1,Premium Courtside,588,588,465.9,4.39,273949.2,270339.33,100.0
49817,5536,2,Lower Bowl,2744,2709,194.52,1.35,526954.68,524822.92,98.72
49818,5536,3,Club Level,1568,1568,230.67,1.9,361690.56,359626.69,100.0
49819,5536,4,Upper Bowl,5880,5880,68.25,1.62,401310.0,399363.13,100.0
49820,5536,5,Family Pack,2352,2352,52.83,18.52,124256.16,117351.5,100.0
49821,5536,6,Student Promo,1568,1568,26.21,34.96,41097.28,36787.6,100.0
49822,5536,7,Group Sales,1960,1874,73.2,7.91,137176.8,133921.02,95.65
49823,5536,8,Season Ticket,1960,1960,145.89,3.12,285944.4,283264.95,100.0
49824,5536,9,Corporate Partner Allocation,980,980,326.91,0.76,320371.8,319640.69,100.0
49825,5537,1,Premium Courtside,588,588,462.81,4.32,272132.28,268609.02,100.0
49826,5537,2,Lower Bowl,2744,2744,183.57,11.2,503716.08,486789.68,100.0
49827,5537,3,Club Level,1568,1568,231.04,0.18,362270.72,362069.84,100.0
49828,5537,4,Upper Bowl,5880,5678,66.65,4.91,378438.7,372863.12,96.58
49829,5537,5,Family Pack,2352,2352,52.36,18.86,123150.72,116183.65,100.0
49830,5537,6,Student Promo,1568,1495,26.27,33.37,39273.65,35342.26,95.38
49831,5537,7,Group Sales,1960,1960,71.74,10.41,140610.4,136219.5,100.0
49832,5537,8,Season Ticket,1960,1960,140.8,8.65,275968.0,268808.36,100.0
49833,5537,9,Corporate Partner Allocation,980,980,325.68,0.11,319166.4,319062.53,100.0
49834,5538,1,Premium Courtside,588,536,459.4,2.92,246238.4,244079.73,91.26
49835,5538,2,Lower Bowl,2744,2364,191.39,0.29,452445.96,452051.54,86.17
49836,5538,3,Club Level,1568,1529,226.51,1.24,346333.79,345047.52,97.54
49837,5538,4,Upper Bowl,5880,5820,63.82,10.46,371432.4,359776.67,98.98
49838,5538,5,Family Pack,2352,2352,51.38,19.68,120845.76,113712.84,100.0
49839,5538,6,Student Promo,1568,1450,26.29,30.82,38120.5,34595.65,92.54
49840,5538,7,Group Sales,1960,1792,72.77,4.88,130403.84,128493.38,91.43
49841,5538,8,Season Ticket,1960,1787,136.69,11.52,244265.03,235826.79,91.19
49842,5538,9,Corporate Partner Allocation,980,932,314.57,4.11,293179.24,289562.85,95.17
49843,5539,1,Premium Courtside,588,588,464.5,4.82,273126.0,269174.65,100.0
49844,5539,2,Lower Bowl,2744,2702,186.12,9.77,502896.24,488159.51,98.51
49845,5539,3,Club Level,1568,1568,232.06,0.55,363870.08,363266.68,100.0
49846,5539,4,Upper Bowl,5880,5880,66.22,7.36,389373.6,380780.68,100.0
49847,5539,5,Family Pack,2352,2352,53.52,16.01,125879.04,119833.29,100.0
49848,5539,6,Student Promo,1568,1568,26.85,30.75,42100.8,38216.95,100.0
49849,5539,7,Group Sales,1960,1960,74.44,4.52,145902.4,143925.58,100.0
49850,5539,8,Season Ticket,1960,1960,141.47,8.93,277281.2,269855.43,100.0
49851,5539,9,Corporate Partner Allocation,980,980,326.02,1.14,319499.6,318403.59,100.0
49852,5540,1,Premium Courtside,588,588,464.66,1.28,273220.08,272170.38,100.0
49853,5540,2,Lower Bowl,2744,2409,187.72,4.72,452217.48,445809.47,87.82
49854,5540,3,Club Level,1568,1568,224.43,3.67,351906.24,348030.09,100.0
49855,5540,4,Upper Bowl,5880,5583,63.72,11.33,355748.76,343655.8,94.96
49856,5540,5,Family Pack,2352,2352,52.71,15.57,123973.92,118182.68,100.0
49857,5540,6,Student Promo,1568,1568,25.79,34.54,40438.72,36248.65,100.0
49858,5540,7,Group Sales,1960,1960,71.93,7.73,140982.8,137712.74,100.0
49859,5540,8,Season Ticket,1960,1740,140.76,6.5,244922.4,240147.4,88.82
49860,5540,9,Corporate Partner Allocation,980,980,316.03,3.8,309709.4,306175.4,100.0
49861,5541,1,Premium Courtside,588,588,458.4,3.99,269539.2,266314.41,100.0
49862,5541,2,Lower Bowl,2744,2427,183.05,9.61,444262.35,431448.57,88.48
49863,5541,3,Club Level,1568,1568,226.87,1.57,355732.16,354052.6,100.0
49864,5541,4,Upper Bowl,5880,5654,66.37,3.52,375255.98,371288.79,96.17
49865,5541,5,Family Pack,2352,2352,51.89,18.48,122045.28,115279.75,100.0
49866,5541,6,Student Promo,1568,1471,26.09,32.65,38378.39,34619.57,93.83
49867,5541,7,Group Sales,1960,1891,73.35,3.96,138704.85,137055.76,96.5
49868,5541,8,Season Ticket,1960,1780,144.08,1.97,256462.4,254946.43,90.84
49869,5541,9,Corporate Partner Allocation,980,909,317.19,3.12,288325.71,285629.54,92.79
49870,5542,1,Premium Courtside,588,517,454.02,4.16,234728.34,231797.63,88.08
49871,5542,2,Lower Bowl,2744,2323,181.9,9.15,422553.7,410956.47,84.68
49872,5542,3,Club Level,1568,1554,223.26,3.02,346946.04,343800.55,99.17
49873,5542,4,Upper Bowl,5880,5107,66.54,1.28,339819.78,338512.31,86.86
49874,5542,5,Family Pack,2352,1970,51.01,19.98,100489.7,94467.62,83.77
49875,5542,6,Student Promo,1568,1551,25.72,33.59,39891.72,35871.24,98.97
49876,5542,7,Group Sales,1960,1699,72.69,4.04,123500.31,122004.71,86.71
49877,5542,8,Season Ticket,1960,1920,137.98,8.69,264921.6,258014.19,97.99
49878,5542,9,Corporate Partner Allocation,980,980,318.46,0.6,312090.8,311531.61,100.0
49879,5543,1,Premium Courtside,588,588,471.03,0.81,276965.64,276291.94,100.0
49880,5543,2,Lower Bowl,2744,2744,189.01,5.58,518643.44,509965.47,100.0
49881,5543,3,Club Level,1568,1530,230.43,0.68,352557.9,351833.6,97.6
49882,5543,4,Upper Bowl,5880,5870,67.04,3.72,393524.8,389132.85,99.83
49883,5543,5,Family Pack,2352,2352,52.07,19.86,122468.64,115172.92,100.0
49884,5543,6,Student Promo,1568,1568,25.86,35.97,40548.48,36173.12,100.0
49885,5543,7,Group Sales,1960,1960,72.78,7.63,142648.8,139381.65,100.0
49886,5543,8,Season Ticket,1960,1823,146.17,1.32,266467.91,265410.54,93.03
49887,5543,9,Corporate Partner Allocation,980,980,322.33,2.14,315883.4,313857.45,100.0
49888,5544,1,Premium Courtside,588,588,472.86,2.2,278041.68,276205.26,100.0
49889,5544,2,Lower Bowl,2744,2744,188.32,8.39,516750.08,503742.62,100.0
49890,5544,3,Club Level,1568,1568,229.3,3.81,359542.4,355432.4,100.0
49891,5544,4,Upper Bowl,5880,5880,65.16,11.29,383140.8,370164.61,100.0
49892,5544,5,Family Pack,2352,2316,53.8,15.86,124600.8,118670.84,98.51
49893,5544,6,Student Promo,1568,1568,25.96,37.13,40705.28,36171.05,100.0
49894,5544,7,Group Sales,1960,1960,76.42,0.21,149783.2,149687.94,100.0
49895,5544,8,Season Ticket,1960,1960,148.03,0.97,290138.8,289295.05,100.0
49896,5544,9,Corporate Partner Allocation,980,980,322.07,4.44,315628.6,311425.86,100.0
49897,5545,1,Premium Courtside,588,588,469.04,2.77,275795.52,273506.2,100.0
49898,5545,2,Lower Bowl,2744,2624,187.85,7.86,492918.4,481300.03,95.63
49899,5545,3,Club Level,1568,1568,231.42,0.94,362866.56,361837.95,100.0
49900,5545,4,Upper Bowl,5880,5880,66.41,6.67,390490.8,382676.54,100.0
49901,5545,5,Family Pack,2352,2313,53.31,16.58,123306.03,117172.61,98.34
49902,5545,6,Student Promo,1568,1568,26.59,32.27,41693.12,37657.3,100.0
49903,5545,7,Group Sales,1960,1880,75.92,0.48,142729.6,142523.82,95.93
49904,5545,8,Season Ticket,1960,1960,140.0,10.77,274400.0,265533.84,100.0
49905,5545,9,Corporate Partner Allocation,980,980,323.55,2.5,317079.0,314700.88,100.0
49906,5546,1,Premium Courtside,588,588,466.64,4.77,274384.32,270453.95,100.0
49907,5546,2,Lower Bowl,2744,2724,192.75,3.86,525051.0,518977.3,99.3
49908,5546,3,Club Level,1568,1568,231.48,1.91,362960.64,360876.09,100.0
49909,5546,4,Upper Bowl,5880,5880,68.48,1.66,402662.4,400651.96,100.0
49910,5546,5,Family Pack,2352,2352,52.95,18.74,124538.4,117535.58,100.0
49911,5546,6,Student Promo,1568,1568,26.88,31.3,42147.84,38190.05,100.0
49912,5546,7,Group Sales,1960,1904,74.66,4.78,142152.64,140116.22,97.15
49913,5546,8,Season Ticket,1960,1960,145.0,5.02,284200.0,279920.93,100.0
49914,5546,9,Corporate Partner Allocation,980,980,326.14,1.94,319617.2,317757.7,100.0
49915,5547,1,Premium Courtside,588,588,467.92,1.09,275136.96,274237.18,100.0
49916,5547,2,Lower Bowl,2744,2744,185.97,7.7,510301.68,498511.57,100.0
49917,5547,3,Club Level,1568,1568,226.71,2.87,355481.28,352420.77,100.0
49918,5547,4,Upper Bowl,5880,5289,64.09,11.4,338972.01,327382.98,89.95
49919,5547,5,Family Pack,2352,2191,51.79,19.88,113471.89,106703.94,93.18
49920,5547,6,Student Promo,1568,1568,24.71,42.42,38745.28,33814.84,100.0
49921,5547,7,Group Sales,1960,1960,71.74,9.4,140610.4,136643.69,100.0
49922,5547,8,Season Ticket,1960,1809,137.88,11.6,249424.92,240746.1,92.3
49923,5547,9,Corporate Partner Allocation,980,958,318.73,3.32,305343.34,302299.97,97.83
49924,5548,1,Premium Courtside,588,588,467.87,1.83,275107.56,273597.42,100.0
49925,5548,2,Lower Bowl,2744,2547,190.02,4.23,483980.94,477843.79,92.84
49926,5548,3,Club Level,1568,1568,228.43,2.09,358178.24,355928.62,100.0
49927,5548,4,Upper Bowl,5880,5880,64.15,11.88,377202.0,363760.5,100.0
49928,5548,5,Family Pack,2352,2196,52.52,18.0,115333.92,109104.52,93.39
49929,5548,6,Student Promo,1568,1470,25.41,38.57,37352.7,33031.03,93.77
49930,5548,7,Group Sales,1960,1960,74.38,3.08,145784.8,144435.92,100.0
49931,5548,8,Season Ticket,1960,1888,141.84,6.9,267793.92,262253.81,96.37
49932,5548,9,Corporate Partner Allocation,980,949,319.12,3.79,302844.88,299400.06,96.9
49933,5549,1,Premium Courtside,588,588,466.85,4.72,274507.8,270624.03,100.0
49934,5549,2,Lower Bowl,2744,2744,192.48,4.15,528165.12,521581.57,100.0
49935,5549,3,Club Level,1568,1568,232.32,1.23,364277.76,362936.42,100.0
49936,5549,4,Upper Bowl,5880,5880,68.35,2.07,401898.0,399399.24,100.0
49937,5549,5,Family Pack,2352,2335,52.91,18.93,123544.85,116528.65,99.31
49938,5549,6,Student Promo,1568,1546,25.66,39.03,39670.36,35025.72,98.61
49939,5549,7,Group Sales,1960,1948,76.36,0.38,148749.28,148581.79,99.4
49940,5549,8,Season Ticket,1960,1960,143.52,7.03,281299.2,275364.72,100.0
49941,5549,9,Corporate Partner Allocation,980,980,329.12,0.16,322537.6,322386.43,100.0
49942,5550,1,Premium Courtside,588,588,474.1,1.56,278770.8,277466.83,100.0
49943,5550,2,Lower Bowl,2744,2670,184.89,11.76,493656.3,476243.08,97.33
49944,5550,3,Club Level,1568,1568,229.32,3.67,359573.76,355617.61,100.0
49945,5550,4,Upper Bowl,5880,5880,68.46,1.61,402544.8,400597.4,100.0
49946,5550,5,Family Pack,2352,2352,53.66,16.22,126208.32,120065.57,100.0
49947,5550,6,Student Promo,1568,1568,26.86,31.35,42116.48,38155.79,100.0
49948,5550,7,Group Sales,1960,1942,71.99,11.66,139804.58,134914.9,99.12
49949,5550,8,Season Ticket,1960,1960,140.18,11.4,274752.8,265353.82,100.0
49950,5550,9,Corporate Partner Allocation,980,980,325.43,2.27,318921.4,316748.71,100.0
49951,5551,1,Premium Courtside,588,588,473.86,1.78,278629.68,277138.92,100.0
49952,5551,2,Lower Bowl,2744,2744,187.12,9.61,513457.28,498660.4,100.0
49953,5551,3,Club Level,1568,1568,230.11,3.11,360812.48,357442.91,100.0
49954,5551,4,Upper Bowl,5880,5880,66.53,7.33,391196.4,382589.34,100.0
49955,5551,5,Family Pack,2352,2352,54.04,15.05,127102.08,121363.44,100.0
49956,5551,6,Student Promo,1568,1542,26.51,33.68,40878.42,36748.2,98.38
49957,5551,7,Group Sales,1960,1960,72.91,9.38,142903.6,138881.17,100.0
49958,5551,8,Season Ticket,1960,1960,140.69,10.83,275752.4,266789.53,100.0
49959,5551,9,Corporate Partner Allocation,980,980,328.55,0.5,321979.0,321495.86,100.0
49960,5552,1,Premium Courtside,588,588,469.48,3.62,276054.24,273060.36,100.0
49961,5552,2,Lower Bowl,2744,2744,186.62,10.11,512085.28,496548.0,100.0
49962,5552,3,Club Level,1568,1568,228.56,4.44,358382.08,353608.51,100.0
49963,5552,4,Upper Bowl,5880,5880,65.33,10.82,384140.4,371670.15,100.0
49964,5552,5,Family Pack,2352,2352,52.89,18.99,124397.28,117308.51,100.0
49965,5552,6,Student Promo,1568,1568,25.9,37.52,40611.2,36040.25,100.0
49966,5552,7,Group Sales,1960,1960,75.84,1.72,148646.4,147881.46,100.0
49967,5552,8,Season Ticket,1960,1960,140.58,10.99,275536.8,266451.12,100.0
49968,5552,9,Corporate Partner Allocation,980,980,322.93,3.91,316471.4,312757.03,100.0
49969,5553,1,Premium Courtside,588,588,467.07,4.62,274637.16,270827.3,100.0
49970,5553,2,Lower Bowl,2744,2744,188.65,8.05,517655.6,505155.2,100.0
49971,5553,3,Club Level,1568,1568,229.35,3.76,359620.8,355560.07,100.0
49972,5553,4,Upper Bowl,5880,5880,67.2,5.38,395136.0,388752.78,100.0
49973,5553,5,Family Pack,2352,2312,52.87,19.05,122235.44,115251.39,98.31
49974,5553,6,Student Promo,1568,1532,26.06,36.47,39923.92,35556.18,97.75
49975,5553,7,Group Sales,1960,1960,74.17,6.08,145373.2,142721.76,100.0
49976,5553,8,Season Ticket,1960,1940,147.36,1.87,285878.4,284271.37,99.01
49977,5553,9,Corporate Partner Allocation,980,980,327.43,1.18,320881.4,319741.92,100.0
49978,5554,1,Premium Courtside,588,588,463.0,4.9,272244.0,268243.77,100.0
49979,5554,2,Lower Bowl,2744,2744,185.98,9.38,510329.12,495974.94,100.0
49980,5554,3,Club Level,1568,1568,228.28,3.24,357943.04,354466.56,100.0
49981,5554,4,Upper Bowl,5880,5576,64.88,10.74,361770.88,350112.78,94.84
49982,5554,5,Family Pack,2352,2352,52.41,19.3,123268.32,116131.73,100.0
49983,5554,6,Student Promo,1568,1568,26.28,33.88,41207.04,37018.44,100.0
49984,5554,7,Group Sales,1960,1925,73.84,5.54,142142.0,139781.51,98.26
49985,5554,8,Season Ticket,1960,1939,141.67,8.11,274698.13,268010.93,98.98
49986,5554,9,Corporate Partner Allocation,980,980,325.49,0.9,318980.2,318117.32,100.0
49987,5555,1,Premium Courtside,588,588,468.63,3.97,275554.44,272269.41,100.0
49988,5555,2,Lower Bowl,2744,2744,189.92,6.76,521140.48,510576.82,100.0
49989,5555,3,Club Level,1568,1568,229.29,3.82,359526.72,355409.2,100.0
49990,5555,4,Upper Bowl,5880,5759,68.9,0.48,396795.1,396229.47,97.95
49991,5555,5,Family Pack,2352,2352,51.92,22.31,122115.84,113943.85,100.0
49992,5555,6,Student Promo,1568,1568,26.76,32.09,41959.68,37920.68,100.0
49993,5555,7,Group Sales,1960,1960,74.07,6.36,145177.2,142408.84,100.0
49994,5555,8,Season Ticket,1960,1960,141.57,9.65,277477.2,269442.12,100.0
49995,5555,9,Corporate Partner Allocation,980,980,326.17,1.95,319646.6,317777.95,100.0
49996,5556,1,Premium Courtside,588,563,461.38,3.96,259756.94,256674.82,95.79
49997,5556,2,Lower Bowl,2744,2657,190.83,2.77,507035.31,502825.59,96.85
49998,5556,3,Club Level,1568,1568,224.88,4.55,352611.84,347795.26,100.0
49999,5556,4,Upper Bowl,5880,5607,65.5,7.32,367258.5,359198.6,95.36
50000,5556,5,Family Pack,2352,2253,51.93,19.46,116998.29,110166.77,95.8
50001,5556,6,Student Promo,1568,1568,25.91,34.86,40626.88,36378.2,100.0
50002,5556,7,Group Sales,1960,1958,75.28,0.08,147398.24,147363.17,99.92
50003,5556,8,Season Ticket,1960,1820,140.22,8.5,255200.4,248695.7,92.87
50004,5556,9,Corporate Partner Allocation,980,931,322.17,1.29,299940.27,298783.34,95.02
50005,5557,1,Premium Courtside,588,588,466.3,3.6,274184.4,271222.02,100.0
50006,5557,2,Lower Bowl,2744,2607,187.99,7.4,490089.93,479206.65,95.03
50007,5557,3,Club Level,1568,1568,230.13,1.74,360843.84,358959.28,100.0
50008,5557,4,Upper Bowl,5880,5776,68.2,1.14,393923.2,392573.53,98.24
50009,5557,5,Family Pack,2352,2352,52.72,18.33,123997.44,117177.17,100.0
50010,5557,6,Student Promo,1568,1568,26.75,31.0,41944.0,38043.46,100.0
50011,5557,7,Group Sales,1960,1960,75.78,0.52,148528.8,148296.63,100.0
50012,5557,8,Season Ticket,1960,1960,147.52,0.29,289139.2,288888.31,100.0
50013,5557,9,Corporate Partner Allocation,980,980,322.49,2.83,316040.2,313357.28,100.0
50014,5558,1,Premium Courtside,588,588,462.07,3.73,271697.16,268654.38,100.0
50015,5558,2,Lower Bowl,2744,2744,182.83,11.1,501685.52,484981.96,100.0
50016,5558,3,Club Level,1568,1568,225.84,3.78,354117.12,350100.01,100.0
50017,5558,4,Upper Bowl,5880,5753,65.01,8.84,374002.53,364083.89,97.85
50018,5558,5,Family Pack,2352,2352,51.3,21.72,120657.6,112794.75,100.0
50019,5558,6,Student Promo,1568,1549,26.06,33.99,40366.94,36250.7,98.8
50020,5558,7,Group Sales,1960,1788,73.37,5.22,131185.56,129132.66,91.27
50021,5558,8,Season Ticket,1960,1897,141.46,6.87,268349.62,262822.26,96.81
50022,5558,9,Corporate Partner Allocation,980,972,316.57,4.81,307706.04,303265.49,99.23
50023,5559,1,Premium Courtside,588,588,477.65,0.19,280858.2,280695.91,100.0
50024,5559,2,Lower Bowl,2744,2744,196.5,0.06,539196.0,539096.33,100.0
50025,5559,3,Club Level,1568,1568,229.22,3.87,359416.96,355242.26,100.0
50026,5559,4,Upper Bowl,5880,5880,67.48,4.59,396782.4,391315.77,100.0
50027,5559,5,Family Pack,2352,2352,51.88,22.42,122021.76,113812.84,100.0
50028,5559,6,Student Promo,1568,1568,26.49,33.77,41536.32,37327.86,100.0
50029,5559,7,Group Sales,1960,1937,75.89,1.6,146998.93,146292.31,98.86
50030,5559,8,Season Ticket,1960,1960,142.95,7.8,280182.0,273625.69,100.0
50031,5559,9,Corporate Partner Allocation,980,980,327.97,0.85,321410.6,320594.9,100.0
50032,5560,1,Premium Courtside,588,588,467.86,0.51,275101.68,274683.97,100.0
50033,5560,2,Lower Bowl,2744,2744,185.54,7.56,509121.76,497573.26,100.0
50034,5560,3,Club Level,1568,1568,223.62,4.97,350636.16,345412.31,100.0
50035,5560,4,Upper Bowl,5880,5205,66.16,4.71,344362.8,339496.76,88.53
50036,5560,5,Family Pack,2352,2099,51.91,18.9,108959.09,102780.36,89.28
50037,5560,6,Student Promo,1568,1521,25.88,34.48,39363.48,35291.83,97.04
50038,5560,7,Group Sales,1960,1825,72.62,6.47,132531.5,129957.53,93.12
50039,5560,8,Season Ticket,1960,1739,140.87,6.92,244972.93,239884.12,88.76
50040,5560,9,Corporate Partner Allocation,980,928,317.15,3.7,294315.2,291049.71,94.7
50041,5561,1,Premium Courtside,588,588,476.86,0.39,280393.68,280067.37,100.0
50042,5561,2,Lower Bowl,2744,2729,190.86,5.66,520856.94,512007.73,99.48
50043,5561,3,Club Level,1568,1568,232.58,0.86,364685.44,363747.72,100.0
50044,5561,4,Upper Bowl,5880,5731,67.01,5.8,384034.31,377348.88,97.48
50045,5561,5,Family Pack,2352,2282,52.65,19.68,120147.3,113054.32,97.04
50046,5561,6,Student Promo,1568,1568,26.69,32.44,41849.92,37777.16,100.0
50047,5561,7,Group Sales,1960,1960,74.83,4.24,146666.8,144801.79,100.0
50048,5561,8,Season Ticket,1960,1905,148.45,0.26,282797.25,282572.62,97.22
50049,5561,9,Corporate Partner Allocation,980,980,326.02,1.9,319499.6,317680.15,100.0
50050,5562,1,Premium Courtside,588,588,466.5,3.47,274302.0,271445.25,100.0
50051,5562,2,Lower Bowl,2744,2662,185.26,10.16,493162.12,478132.01,97.03
50052,5562,3,Club Level,1568,1568,228.74,2.89,358664.32,355554.07,100.0
50053,5562,4,Upper Bowl,5880,5677,67.08,4.36,380813.16,375826.94,96.56
50054,5562,5,Family Pack,2352,2352,52.85,17.82,124303.2,117657.82,100.0
50055,5562,6,Student Promo,1568,1568,25.76,37.23,40391.68,35880.0,100.0
50056,5562,7,Group Sales,1960,1876,74.03,5.06,138880.28,136770.33,95.74
50057,5562,8,Season Ticket,1960,1960,146.3,1.89,286748.0,285125.2,100.0
50058,5562,9,Corporate Partner Allocation,980,980,323.95,1.89,317471.0,315667.67,100.0
50059,5563,1,Premium Courtside,588,588,462.97,3.18,272226.36,269629.61,100.0
50060,5563,2,Lower Bowl,2744,2744,191.98,1.47,526793.12,524462.73,100.0
50061,5563,3,Club Level,1568,1568,224.3,4.96,351702.4,346470.14,100.0
50062,5563,4,Upper Bowl,5880,5609,66.81,3.38,374737.29,370938.6,95.41
50063,5563,5,Family Pack,2352,2352,52.72,16.64,123997.44,117808.28,100.0
50064,5563,6,Student Promo,1568,1568,25.59,36.79,40125.12,35696.0,100.0
50065,5563,7,Group Sales,1960,1820,72.52,7.32,131986.4,129087.4,92.9
50066,5563,8,Season Ticket,1960,1960,143.89,3.38,282024.4,279165.82,100.0
50067,5563,9,Corporate Partner Allocation,980,980,316.56,4.64,310228.8,305906.93,100.0
50068,5564,1,Premium Courtside,588,583,465.24,1.14,271234.92,270307.66,99.21
50069,5564,2,Lower Bowl,2744,2744,187.36,5.2,514115.84,506093.93,100.0
50070,5564,3,Club Level,1568,1511,228.48,0.24,345233.28,344981.04,96.41
50071,5564,4,Upper Bowl,5880,5236,66.47,3.3,348036.92,344595.5,89.05
50072,5564,5,Family Pack,2352,2133,52.78,15.42,112579.74,107371.81,90.72
50073,5564,6,Student Promo,1568,1568,25.98,33.43,40736.64,36650.73,100.0
50074,5564,7,Group Sales,1960,1749,70.88,10.65,123969.12,120006.94,89.27
50075,5564,8,Season Ticket,1960,1902,137.69,10.83,261886.38,253380.11,97.08
50076,5564,9,Corporate Partner Allocation,980,952,317.51,2.99,302269.52,299555.11,97.23
50077,5565,1,Premium Courtside,588,573,466.51,2.68,267310.23,265158.7,97.57
50078,5565,2,Lower Bowl,2744,2599,192.56,1.88,500463.44,497636.47,94.74
50079,5565,3,Club Level,1568,1554,230.36,0.7,357979.44,357226.97,99.12
50080,5565,4,Upper Bowl,5880,5489,67.47,2.44,370342.83,367636.92,93.36
50081,5565,5,Family Pack,2352,2180,52.88,17.0,115278.4,109398.61,92.7
50082,5565,6,Student Promo,1568,1507,26.15,34.08,39408.05,35379.16,96.12
50083,5565,7,Group Sales,1960,1883,75.48,0.46,142128.84,141933.05,96.1
50084,5565,8,Season Ticket,1960,1960,141.94,7.02,278202.4,272341.37,100.0
50085,5565,9,Corporate Partner Allocation,980,980,318.09,4.7,311728.2,307333.96,100.0
50086,5566,1,Premium Courtside,588,588,468.95,3.84,275742.6,272568.31,100.0
50087,5566,2,Lower Bowl,2744,2744,186.56,10.18,511920.64,496289.29,100.0
50088,5566,3,Club Level,1568,1568,231.85,1.63,363540.8,361765.33,100.0
50089,5566,4,Upper Bowl,5880,5880,65.37,10.69,384375.6,372044.48,100.0
50090,5566,5,Family Pack,2352,2304,53.01,18.59,122135.04,115324.49,97.98
50091,5566,6,Student Promo,1568,1568,26.86,31.49,42116.48,38138.18,100.0
50092,5566,7,Group Sales,1960,1960,74.63,4.89,146274.8,144130.79,100.0
50093,5566,8,Season Ticket,1960,1960,141.7,9.48,277732.0,269829.14,100.0
50094,5566,9,Corporate Partner Allocation,980,980,328.88,0.3,322302.4,322013.92,100.0
50095,5567,1,Premium Courtside,588,588,470.03,2.12,276377.64,274621.45,100.0
50096,5567,2,Lower Bowl,2744,2619,192.13,3.25,503188.47,498281.56,95.45
50097,5567,3,Club Level,1568,1568,231.62,0.54,363180.16,362588.44,100.0
50098,5567,4,Upper Bowl,5880,5880,64.93,10.76,381788.4,369465.28,100.0
50099,5567,5,Family Pack,2352,2246,52.89,17.83,118790.94,112438.24,95.52
50100,5567,6,Student Promo,1568,1511,26.49,32.74,40026.39,36095.58,96.4
50101,5567,7,Group Sales,1960,1960,74.84,3.09,146686.4,145327.87,100.0
