merchandise_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
21201,4241,Jerseys,1310,110.0,144112.84,60527.39,83585.45,8.1,1506
21202,4241,Hats,3186,32.0,101980.44,35693.15,66287.29,5.73,3663
21203,4241,T-Shirts,3748,28.0,104956.54,33586.09,71370.45,5.9,4310
21204,4241,Collectibles,1503,45.0,67662.78,25711.86,41950.92,3.8,1728
21205,4241,Game-Day Specials,3114,20.0,62285.29,18685.59,43599.7,3.5,3581
21206,4242,Jerseys,1535,110.0,168907.42,70941.12,97966.3,8.86,1842
21207,4242,Hats,4079,32.0,130558.47,45695.46,84863.01,6.85,4894
21208,4242,T-Shirts,4903,28.0,137293.05,43933.78,93359.27,7.2,5883
21209,4242,Collectibles,1781,45.0,80189.93,30472.17,49717.76,4.21,2137
21210,4242,Game-Day Specials,3451,20.0,69038.98,20711.69,48327.29,3.62,4141
21211,4243,Jerseys,1384,110.0,152327.66,63977.62,88350.04,7.99,1660
21212,4243,Hats,3412,32.0,109190.0,38216.5,70973.5,5.73,4094
21213,4243,T-Shirts,4140,28.0,115940.03,37100.81,78839.22,6.08,4968
21214,4243,Collectibles,1609,45.0,72437.32,27526.18,44911.14,3.8,1930
21215,4243,Game-Day Specials,3376,20.0,67523.83,20257.15,47266.68,3.54,4051
21216,4244,Jerseys,1423,110.0,156592.11,65768.69,90823.42,8.22,1707
21217,4244,Hats,3584,32.0,114716.72,40150.85,74565.87,6.02,4300
21218,4244,T-Shirts,4504,28.0,126131.31,40362.02,85769.29,6.62,5404
21219,4244,Collectibles,1589,45.0,71507.84,27172.98,44334.86,3.75,1906
21220,4244,Game-Day Specials,3469,20.0,69396.61,20818.98,48577.63,3.64,4162
21221,4245,Jerseys,1300,110.0,143006.0,60062.52,82943.48,7.59,1560
21222,4245,Hats,3389,32.0,108479.05,37967.67,70511.38,5.76,4066
21223,4245,T-Shirts,4085,28.0,114391.29,36605.21,77786.08,6.07,4902
21224,4245,Collectibles,1637,45.0,73684.41,28000.08,45684.33,3.91,1964
21225,4245,Game-Day Specials,3199,20.0,63990.75,19197.22,44793.53,3.4,3838
21226,4246,Jerseys,1203,110.0,132412.48,55613.24,76799.24,7.44,1383
21227,4246,Hats,3298,32.0,105539.21,36938.72,68600.49,5.93,3792
21228,4246,T-Shirts,4009,28.0,112264.04,35924.49,76339.55,6.31,4610
21229,4246,Collectibles,1529,45.0,68845.79,26161.4,42684.39,3.87,1758
21230,4246,Game-Day Specials,2946,20.0,58928.83,17678.65,41250.18,3.31,3387
21231,4247,Jerseys,1291,110.0,142023.48,59649.86,82373.62,7.76,1549
21232,4247,Hats,3181,32.0,101796.63,35628.82,66167.81,5.56,3817
21233,4247,T-Shirts,4257,28.0,119219.77,38150.33,81069.44,6.52,5108
21234,4247,Collectibles,1483,45.0,66772.7,25373.63,41399.07,3.65,1779
21235,4247,Game-Day Specials,2977,20.0,59546.0,17863.8,41682.2,3.25,3572
21236,4248,Jerseys,1337,110.0,147090.76,61778.12,85312.64,8.11,1604
21237,4248,Hats,3125,32.0,100012.38,35004.33,65008.05,5.52,3750
21238,4248,T-Shirts,3833,28.0,107348.03,34351.37,72996.66,5.92,4599
21239,4248,Collectibles,1478,45.0,66553.97,25290.51,41263.46,3.67,1773
21240,4248,Game-Day Specials,2885,20.0,57717.05,17315.12,40401.93,3.18,3462
21241,4249,Jerseys,1211,110.0,133251.53,55965.64,77285.89,7.98,1332
21242,4249,Hats,2931,32.0,93792.69,32827.44,60965.25,5.62,3224
21243,4249,T-Shirts,3472,28.0,97233.62,31114.76,66118.86,5.82,3819
21244,4249,Collectibles,1287,45.0,57942.56,22018.17,35924.39,3.47,1415
21245,4249,Game-Day Specials,2865,20.0,57310.33,17193.1,40117.23,3.43,3151
21246,4250,Jerseys,1314,110.0,144558.56,60714.6,83843.96,7.95,1576
21247,4250,Hats,3116,32.0,99722.7,34902.94,64819.76,5.48,3739
21248,4250,T-Shirts,3794,28.0,106257.08,34002.27,72254.81,5.84,4552
21249,4250,Collectibles,1448,45.0,65191.96,24772.94,40419.02,3.59,1737
21250,4250,Game-Day Specials,2904,20.0,58094.12,17428.24,40665.88,3.19,3484
21251,4251,Jerseys,1277,110.0,140551.71,59031.72,81519.99,7.89,1468
21252,4251,Hats,3293,32.0,105382.28,36883.8,68498.48,5.91,3786
21253,4251,T-Shirts,3806,28.0,106583.95,34106.86,72477.09,5.98,4376
21254,4251,Collectibles,1463,45.0,65839.96,25019.18,40820.78,3.69,1682
21255,4251,Game-Day Specials,2973,20.0,59467.92,17840.38,41627.54,3.34,3418
21256,4252,Jerseys,1579,110.0,173757.83,72978.29,100779.54,9.12,1894
21257,4252,Hats,4228,32.0,135315.77,47360.52,87955.25,7.1,5073
21258,4252,T-Shirts,5145,28.0,144074.9,46103.97,97970.93,7.56,6174
21259,4252,Collectibles,1857,45.0,83589.55,31764.03,51825.52,4.39,2228
21260,4252,Game-Day Specials,4092,20.0,81857.95,24557.38,57300.57,4.29,4910
21261,4253,Jerseys,1291,110.0,142066.78,59668.05,82398.73,8.18,1484
21262,4253,Hats,3332,32.0,106642.08,37324.73,69317.35,6.14,3831
21263,4253,T-Shirts,3805,28.0,106559.85,34099.15,72460.7,6.13,4375
21264,4253,Collectibles,1475,45.0,66411.49,25236.37,41175.12,3.82,1696
21265,4253,Game-Day Specials,2892,20.0,57848.4,17354.52,40493.88,3.33,3325
21266,4254,Jerseys,1542,110.0,169680.77,71265.92,98414.85,8.9,1850
21267,4254,Hats,3731,32.0,119407.62,41792.67,77614.95,6.26,4477
21268,4254,T-Shirts,4733,28.0,132533.95,42410.86,90123.09,6.95,5679
21269,4254,Collectibles,1858,45.0,83619.01,31775.22,51843.79,4.39,2229
21270,4254,Game-Day Specials,3556,20.0,71121.51,21336.45,49785.06,3.73,4267
21271,4255,Jerseys,1231,110.0,135472.95,56898.64,78574.31,7.4,1477
21272,4255,Hats,3190,32.0,102081.37,35728.48,66352.89,5.57,3828
21273,4255,T-Shirts,4276,28.0,119753.97,38321.27,81432.7,6.54,5131
21274,4255,Collectibles,1596,45.0,71822.36,27292.5,44529.86,3.92,1915
21275,4255,Game-Day Specials,3206,20.0,64125.41,19237.62,44887.79,3.5,3847
21276,4256,Jerseys,1151,110.0,126644.54,53190.71,73453.83,7.46,1323
21277,4256,Hats,2813,32.0,90046.07,31516.12,58529.95,5.31,3234
21278,4256,T-Shirts,3692,28.0,103388.3,33084.26,70304.04,6.09,4245
21279,4256,Collectibles,1333,45.0,59994.75,22798.0,37196.75,3.54,1532
21280,4256,Game-Day Specials,2758,20.0,55162.67,16548.8,38613.87,3.25,3171
21281,4257,Jerseys,1218,110.0,134017.13,56287.19,77729.94,7.68,1400
21282,4257,Hats,3068,32.0,98182.18,34363.76,63818.42,5.63,3528
21283,4257,T-Shirts,4007,28.0,112211.43,35907.66,76303.77,6.43,4608
21284,4257,Collectibles,1481,45.0,66657.69,25329.92,41327.77,3.82,1703
21285,4257,Game-Day Specials,2831,20.0,56638.97,16991.69,39647.28,3.25,3255
21286,4258,Jerseys,1154,110.0,127020.74,53348.71,73672.03,7.56,1327
21287,4258,Hats,3043,32.0,97381.01,34083.35,63297.66,5.8,3499
21288,4258,T-Shirts,3541,28.0,99152.07,31728.66,67423.41,5.9,4072
21289,4258,Collectibles,1345,45.0,60532.99,23002.54,37530.45,3.6,1546
21290,4258,Game-Day Specials,2827,20.0,56543.66,16963.1,39580.56,3.37,3251
21291,4259,Jerseys,1410,110.0,155146.65,65161.59,89985.06,8.14,1692
21292,4259,Hats,3506,32.0,112207.81,39272.73,72935.08,5.89,4207
21293,4259,T-Shirts,4489,28.0,125700.01,40224.0,85476.01,6.59,5386
21294,4259,Collectibles,1627,45.0,73235.54,27829.51,45406.03,3.84,1952
21295,4259,Game-Day Specials,3110,20.0,62206.34,18661.9,43544.44,3.26,3732
21296,4260,Jerseys,1286,110.0,141565.53,59457.52,82108.01,8.07,1478
21297,4260,Hats,3229,32.0,103332.54,36166.39,67166.15,5.89,3713
21298,4260,T-Shirts,3887,28.0,108854.56,34833.46,74021.1,6.21,4470
21299,4260,Collectibles,1440,45.0,64800.49,24624.19,40176.3,3.7,1655
21300,4260,Game-Day Specials,3064,20.0,61294.46,18388.34,42906.12,3.5,3523
21301,4261,Jerseys,1445,110.0,159029.83,66792.53,92237.3,8.34,1734
21302,4261,Hats,3370,32.0,107855.11,37749.29,70105.82,5.66,4044
21303,4261,T-Shirts,4506,28.0,126180.66,40377.81,85802.85,6.62,5407
21304,4261,Collectibles,1533,45.0,69005.53,26222.1,42783.43,3.62,1839
21305,4261,Game-Day Specials,3204,20.0,64093.61,19228.08,44865.53,3.36,3844
21306,4262,Jerseys,1462,110.0,160886.6,67572.37,93314.23,8.44,1754
21307,4262,Hats,3790,32.0,121304.13,42456.45,78847.68,6.36,4548
21308,4262,T-Shirts,4739,28.0,132709.41,42467.01,90242.4,6.96,5686
21309,4262,Collectibles,1766,45.0,79479.22,30202.1,49277.12,4.17,2119
21310,4262,Game-Day Specials,3549,20.0,70984.79,21295.44,49689.35,3.72,4258
21311,4263,Jerseys,1407,110.0,154828.32,65027.89,89800.43,8.12,1688
21312,4263,Hats,3777,32.0,120883.39,42309.19,78574.2,6.34,4532
21313,4263,T-Shirts,4950,28.0,138617.55,44357.62,94259.93,7.27,5940
21314,4263,Collectibles,1642,45.0,73931.42,28093.94,45837.48,3.88,1970
21315,4263,Game-Day Specials,3583,20.0,71672.06,21501.62,50170.44,3.76,4299
21316,4264,Jerseys,1297,110.0,142769.04,59963.0,82806.04,7.67,1556
21317,4264,Hats,3281,32.0,104992.27,36747.29,68244.98,5.64,3937
21318,4264,T-Shirts,4391,28.0,122965.12,39348.84,83616.28,6.6,5269
21319,4264,Collectibles,1512,45.0,68074.35,25868.25,42206.1,3.66,1814
21320,4264,Game-Day Specials,3291,20.0,65834.02,19750.21,46083.81,3.54,3949
21321,4265,Jerseys,1284,110.0,141289.19,59341.46,81947.73,8.33,1540
21322,4265,Hats,2999,32.0,95982.01,33593.7,62388.31,5.66,3598
21323,4265,T-Shirts,4043,28.0,113224.41,36231.81,76992.6,6.68,4851
21324,4265,Collectibles,1505,45.0,67725.58,25735.72,41989.86,3.99,1806
21325,4265,Game-Day Specials,2794,20.0,55897.0,16769.1,39127.9,3.3,3352
21326,4266,Jerseys,1232,110.0,135599.2,56951.66,78647.54,7.72,1478
21327,4266,Hats,3042,32.0,97362.52,34076.88,63285.64,5.54,3650
21328,4266,T-Shirts,3879,28.0,108630.04,34761.61,73868.43,6.18,4654
21329,4266,Collectibles,1410,45.0,63469.48,24118.4,39351.08,3.61,1692
21330,4266,Game-Day Specials,2917,20.0,58352.66,17505.8,40846.86,3.32,3500
21331,4267,Jerseys,1106,110.0,121682.97,51106.85,70576.12,7.62,1271
21332,4267,Hats,2892,32.0,92553.61,32393.76,60159.85,5.8,3325
21333,4267,T-Shirts,3337,28.0,93454.82,29905.54,63549.28,5.86,3837
21334,4267,Collectibles,1321,45.0,59481.28,22602.89,36878.39,3.73,1519
21335,4267,Game-Day Specials,2562,20.0,51255.98,15376.79,35879.19,3.21,2946
21336,4268,Jerseys,940,110.0,103443.67,43446.34,59997.33,7.15,1034
21337,4268,Hats,2463,32.0,78827.53,27589.64,51237.89,5.45,2709
21338,4268,T-Shirts,3010,28.0,84306.23,26977.99,57328.24,5.83,3311
21339,4268,Collectibles,1218,45.0,54842.15,20840.02,34002.13,3.79,1339
21340,4268,Game-Day Specials,2231,20.0,44624.69,13387.41,31237.28,3.08,2454
21341,4269,Jerseys,1107,110.0,121812.01,51161.04,70650.97,7.63,1273
21342,4269,Hats,3036,32.0,97158.18,34005.36,63152.82,6.09,3491
21343,4269,T-Shirts,3468,28.0,97118.89,31078.04,66040.85,6.08,3988
21344,4269,Collectibles,1253,45.0,56407.96,21435.02,34972.94,3.53,1440
21345,4269,Game-Day Specials,2702,20.0,54048.55,16214.56,37833.99,3.39,3107
21346,4270,Jerseys,1252,110.0,137724.91,57844.46,79880.45,7.88,1502
21347,4270,Hats,3269,32.0,104608.67,36613.03,67995.64,5.99,3922
21348,4270,T-Shirts,4018,28.0,112504.98,36001.59,76503.39,6.44,4821
21349,4270,Collectibles,1405,45.0,63268.1,24041.88,39226.22,3.62,1686
21350,4270,Game-Day Specials,2943,20.0,58865.71,17659.71,41206.0,3.37,3531
21351,4271,Jerseys,1207,110.0,132787.38,55770.7,77016.68,8.21,1388
21352,4271,Hats,2816,32.0,90141.23,31549.43,58591.8,5.57,3238
21353,4271,T-Shirts,3451,28.0,96653.41,30929.09,65724.32,5.98,3968
21354,4271,Collectibles,1311,45.0,59009.18,22423.49,36585.69,3.65,1507
21355,4271,Game-Day Specials,2729,20.0,54587.66,16376.3,38211.36,3.37,3138
21356,4272,Jerseys,1257,110.0,138339.01,58102.38,80236.63,7.87,1508
21357,4272,Hats,3300,32.0,105617.33,36966.07,68651.26,6.01,3960
21358,4272,T-Shirts,3827,28.0,107165.36,34292.92,72872.44,6.1,4592
21359,4272,Collectibles,1411,45.0,63537.64,24144.3,39393.34,3.61,1693
21360,4272,Game-Day Specials,2908,20.0,58160.05,17448.02,40712.03,3.31,3489
21361,4273,Jerseys,1070,110.0,117737.79,49449.87,68287.92,7.69,1177
21362,4273,Hats,2687,32.0,85996.58,30098.8,55897.78,5.62,2955
21363,4273,T-Shirts,3149,28.0,88189.55,28220.66,59968.89,5.76,3463
21364,4273,Collectibles,1214,45.0,54632.67,20760.41,33872.26,3.57,1335
21365,4273,Game-Day Specials,2663,20.0,53275.99,15982.8,37293.19,3.48,2929
21366,4274,Jerseys,1062,110.0,116913.98,49103.87,67810.11,7.27,1221
21367,4274,Hats,2973,32.0,95153.08,33303.58,61849.5,5.92,3418
21368,4274,T-Shirts,3400,28.0,95220.08,30470.43,64749.65,5.92,3909
21369,4274,Collectibles,1249,45.0,56230.65,21367.65,34863.0,3.5,1436
21370,4274,Game-Day Specials,2609,20.0,52180.23,15654.07,36526.16,3.25,3000
21371,4275,Jerseys,1174,110.0,129143.53,54240.28,74903.25,7.54,1408
21372,4275,Hats,3019,32.0,96624.56,33818.6,62805.96,5.64,3622
21373,4275,T-Shirts,3857,28.0,107999.52,34559.85,73439.67,6.3,4628
21374,4275,Collectibles,1477,45.0,66471.49,25259.17,41212.32,3.88,1772
21375,4275,Game-Day Specials,2793,20.0,55866.34,16759.9,39106.44,3.26,3351
21376,4276,Jerseys,1101,110.0,121140.76,50879.12,70261.64,7.41,1266
21377,4276,Hats,2783,32.0,89083.66,31179.28,57904.38,5.45,3200
21378,4276,T-Shirts,3807,28.0,106614.02,34116.49,72497.53,6.52,4378
21379,4276,Collectibles,1330,45.0,59876.64,22753.12,37123.52,3.66,1529
21380,4276,Game-Day Specials,2651,20.0,53023.08,15906.92,37116.16,3.24,3048
21381,4277,Jerseys,1076,110.0,118406.54,49730.75,68675.79,7.35,1237
21382,4277,Hats,2711,32.0,86756.88,30364.91,56391.97,5.39,3117
21383,4277,T-Shirts,3699,28.0,103583.71,33146.79,70436.92,6.43,4253
21384,4277,Collectibles,1244,45.0,55987.95,21275.42,34712.53,3.48,1430
21385,4277,Game-Day Specials,2548,20.0,50961.28,15288.38,35672.9,3.17,2930
21386,4278,Jerseys,1267,110.0,139384.77,58541.6,80843.17,7.9,1520
21387,4278,Hats,3471,32.0,111080.74,38878.26,72202.48,6.3,4165
21388,4278,T-Shirts,4312,28.0,120761.64,38643.72,82117.92,6.85,5174
21389,4278,Collectibles,1557,45.0,70088.59,26633.66,43454.93,3.97,1868
21390,4278,Game-Day Specials,3257,20.0,65147.4,19544.22,45603.18,3.69,3908
21391,4279,Jerseys,1191,110.0,131073.84,55051.01,76022.83,7.89,1369
21392,4279,Hats,3127,32.0,100089.09,35031.18,65057.91,6.03,3596
21393,4279,T-Shirts,3568,28.0,99928.7,31977.18,67951.52,6.02,4103
21394,4279,Collectibles,1338,45.0,60242.64,22892.2,37350.44,3.63,1538
21395,4279,Game-Day Specials,2796,20.0,55939.81,16781.94,39157.87,3.37,3215
21396,4280,Jerseys,985,110.0,108405.5,45530.31,62875.19,7.21,1083
21397,4280,Hats,2557,32.0,81828.04,28639.81,53188.23,5.45,2812
21398,4280,T-Shirts,3179,28.0,89021.2,28486.78,60534.42,5.92,3496
21399,4280,Collectibles,1236,45.0,55627.88,21138.59,34489.29,3.7,1359
21400,4280,Game-Day Specials,2316,20.0,46329.12,13898.74,32430.38,3.08,2547
21401,4281,Jerseys,1157,110.0,127311.6,53470.87,73840.73,7.64,1330
21402,4281,Hats,3306,32.0,105811.48,37034.02,68777.46,6.35,3801
21403,4281,T-Shirts,4251,28.0,119052.58,38096.83,80955.75,7.14,4888
21404,4281,Collectibles,1369,45.0,61637.95,23422.42,38215.53,3.7,1574
21405,4281,Game-Day Specials,2962,20.0,59256.31,17776.89,41479.42,3.56,3406
21406,4282,Jerseys,1236,110.0,136069.0,57148.98,78920.02,8.18,1421
21407,4282,Hats,3074,32.0,98376.63,34431.82,63944.81,5.91,3535
21408,4282,T-Shirts,3824,28.0,107094.2,34270.14,72824.06,6.44,4397
21409,4282,Collectibles,1343,45.0,60459.68,22974.68,37485.0,3.63,1544
21410,4282,Game-Day Specials,2773,20.0,55476.78,16643.03,38833.75,3.33,3188
21411,4283,Jerseys,1073,110.0,118090.3,49597.93,68492.37,7.61,1180
21412,4283,Hats,2747,32.0,87916.92,30770.92,57146.0,5.67,3021
21413,4283,T-Shirts,3288,28.0,92082.78,29466.49,62616.29,5.94,3616
21414,4283,Collectibles,1220,45.0,54908.93,20865.39,34043.54,3.54,1342
21415,4283,Game-Day Specials,2590,20.0,51805.94,15541.78,36264.16,3.34,2849
21416,4284,Jerseys,1050,110.0,115525.39,48520.66,67004.73,7.46,1155
21417,4284,Hats,2718,32.0,87006.85,30452.4,56554.45,5.62,2989
21418,4284,T-Shirts,3294,28.0,92257.2,29522.3,62734.9,5.96,3623
21419,4284,Collectibles,1226,45.0,55181.43,20968.94,34212.49,3.56,1348
21420,4284,Game-Day Specials,2544,20.0,50888.14,15266.44,35621.7,3.29,2798
21421,4285,Jerseys,1190,110.0,130965.23,55005.4,75959.83,8.08,1368
21422,4285,Hats,2843,32.0,91001.71,31850.6,59151.11,5.62,3269
21423,4285,T-Shirts,3590,28.0,100526.78,32168.57,68358.21,6.2,4128
21424,4285,Collectibles,1308,45.0,58895.55,22380.31,36515.24,3.63,1504
21425,4285,Game-Day Specials,2726,20.0,54530.68,16359.2,38171.48,3.37,3134
21426,4286,Jerseys,1092,110.0,120204.18,50485.76,69718.42,7.86,1201
21427,4286,Hats,2687,32.0,85999.26,30099.74,55899.52,5.62,2955
21428,4286,T-Shirts,3427,28.0,95977.54,30712.81,65264.73,6.28,3769
21429,4286,Collectibles,1232,45.0,55460.93,21075.15,34385.78,3.63,1355
21430,4286,Game-Day Specials,2422,20.0,48456.38,14536.91,33919.47,3.17,2664
21431,4287,Jerseys,1335,110.0,146887.45,61692.73,85194.72,8.25,1602
21432,4287,Hats,3168,32.0,101379.56,35482.85,65896.71,5.7,3801
21433,4287,T-Shirts,4212,28.0,117940.5,37740.96,80199.54,6.63,5054
21434,4287,Collectibles,1440,45.0,64830.94,24635.76,40195.18,3.64,1728
21435,4287,Game-Day Specials,3122,20.0,62458.55,18737.56,43720.99,3.51,3746
21436,4288,Jerseys,1279,110.0,140752.18,59115.92,81636.26,7.98,1534
21437,4288,Hats,3269,32.0,104613.6,36614.76,67998.84,5.93,3922
21438,4288,T-Shirts,3916,28.0,109674.04,35095.69,74578.35,6.22,4699
21439,4288,Collectibles,1568,45.0,70587.4,26823.21,43764.19,4.0,1881
21440,4288,Game-Day Specials,2970,20.0,59403.29,17820.99,41582.3,3.37,3564
21441,4289,Jerseys,1047,110.0,115245.89,48403.27,66842.62,7.93,1151
21442,4289,Hats,2496,32.0,79892.36,27962.33,51930.03,5.5,2745
21443,4289,T-Shirts,3240,28.0,90745.49,29038.56,61706.93,6.25,3564
21444,4289,Collectibles,1188,45.0,53472.41,20319.52,33152.89,3.68,1306
21445,4289,Game-Day Specials,2441,20.0,48825.0,14647.5,34177.5,3.36,2685
21446,4290,Jerseys,1034,110.0,113816.94,47803.11,66013.83,7.18,1189
21447,4290,Hats,2892,32.0,92564.65,32397.63,60167.02,5.84,3325
21448,4290,T-Shirts,3314,28.0,92804.4,29697.41,63106.99,5.85,3811
21449,4290,Collectibles,1284,45.0,57791.57,21960.8,35830.77,3.64,1476
21450,4290,Game-Day Specials,2743,20.0,54871.22,16461.37,38409.85,3.46,3154
21451,4291,Jerseys,1163,110.0,127976.65,53750.19,74226.46,7.78,1337
21452,4291,Hats,2849,32.0,91192.82,31917.49,59275.33,5.54,3276
21453,4291,T-Shirts,3636,28.0,101819.94,32582.38,69237.56,6.19,4181
21454,4291,Collectibles,1403,45.0,63135.57,23991.52,39144.05,3.84,1613
21455,4291,Game-Day Specials,2745,20.0,54912.9,16473.87,38439.03,3.34,3156
21456,4292,Jerseys,1161,110.0,127721.15,53642.88,74078.27,7.68,1335
21457,4292,Hats,3160,32.0,101143.23,35400.13,65743.1,6.09,3633
21458,4292,T-Shirts,3719,28.0,104134.91,33323.17,70811.74,6.27,4276
21459,4292,Collectibles,1462,45.0,65824.45,25013.29,40811.16,3.96,1681
21460,4292,Game-Day Specials,2942,20.0,58848.74,17654.62,41194.12,3.54,3383
21461,4293,Jerseys,1299,110.0,142941.5,60035.43,82906.07,8.32,1558
21462,4293,Hats,3182,32.0,101832.5,35641.38,66191.12,5.93,3818
21463,4293,T-Shirts,3974,28.0,111275.7,35608.22,75667.48,6.48,4768
21464,4293,Collectibles,1439,45.0,64781.24,24616.87,40164.37,3.77,1726
21465,4293,Game-Day Specials,2900,20.0,58018.21,17405.46,40612.75,3.38,3480
21466,4294,Jerseys,1069,110.0,117638.92,49408.35,68230.57,7.78,1175
21467,4294,Hats,2775,32.0,88820.63,31087.22,57733.41,5.87,3052
21468,4294,T-Shirts,3521,28.0,98604.91,31553.57,67051.34,6.52,3873
21469,4294,Collectibles,1216,45.0,54753.49,20806.33,33947.16,3.62,1337
21470,4294,Game-Day Specials,2493,20.0,49871.28,14961.38,34909.9,3.3,2742
21471,4295,Jerseys,1239,110.0,136295.37,57244.06,79051.31,7.95,1486
21472,4295,Hats,3117,32.0,99747.23,34911.53,64835.7,5.82,3740
21473,4295,T-Shirts,3882,28.0,108698.23,34783.43,73914.8,6.34,4658
21474,4295,Collectibles,1479,45.0,66577.72,25299.53,41278.19,3.88,1774
21475,4295,Game-Day Specials,3086,20.0,61724.68,18517.4,43207.28,3.6,3703
21476,4296,Jerseys,996,110.0,109577.49,46022.55,63554.94,7.35,1095
21477,4296,Hats,2550,32.0,81621.5,28567.52,53053.98,5.47,2805
21478,4296,T-Shirts,3065,28.0,85827.02,27464.65,58362.37,5.75,3371
21479,4296,Collectibles,1255,45.0,56486.64,21464.92,35021.72,3.79,1380
21480,4296,Game-Day Specials,2426,20.0,48534.69,14560.41,33974.28,3.25,2668
21481,4297,Jerseys,1003,110.0,110348.88,46346.53,64002.35,7.28,1103
21482,4297,Hats,2592,32.0,82965.38,29037.88,53927.5,5.47,2851
21483,4297,T-Shirts,3336,28.0,93424.15,29895.73,63528.42,6.16,3669
21484,4297,Collectibles,1285,45.0,57836.48,21977.86,35858.62,3.81,1413
21485,4297,Game-Day Specials,2391,20.0,47832.56,14349.77,33482.79,3.15,2630
21486,4298,Jerseys,1071,110.0,117826.12,49486.97,68339.15,7.73,1178
21487,4298,Hats,2758,32.0,88263.91,30892.37,57371.54,5.79,3033
21488,4298,T-Shirts,3459,28.0,96852.02,30992.65,65859.37,6.35,3804
21489,4298,Collectibles,1172,45.0,52775.9,20054.84,32721.06,3.46,1289
21490,4298,Game-Day Specials,2511,20.0,50235.03,15070.51,35164.52,3.3,2762
21491,4299,Jerseys,1169,110.0,128665.76,54039.62,74626.14,7.67,1344
21492,4299,Hats,2950,32.0,94428.58,33050.0,61378.58,5.63,3392
21493,4299,T-Shirts,3921,28.0,109807.8,35138.5,74669.3,6.54,4509
21494,4299,Collectibles,1373,45.0,61816.32,23490.2,38326.12,3.68,1578
21495,4299,Game-Day Specials,3023,20.0,60473.59,18142.08,42331.51,3.6,3476
21496,4300,Jerseys,1021,110.0,112343.37,47184.22,65159.15,7.45,1123
21497,4300,Hats,2760,32.0,88326.09,30914.13,57411.96,5.86,3036
21498,4300,T-Shirts,3240,28.0,90735.38,29035.32,61700.06,6.01,3564
21499,4300,Collectibles,1197,45.0,53878.3,20473.75,33404.55,3.57,1316
21500,4300,Game-Day Specials,2385,20.0,47708.38,14312.51,33395.87,3.16,2623
21501,4301,Jerseys,891,110.0,98019.17,41168.05,56851.12,7.02,980
21502,4301,Hats,2420,32.0,77470.23,27114.58,50355.65,5.55,2662
21503,4301,T-Shirts,3122,28.0,87435.83,27979.47,59456.36,6.27,3434
21504,4301,Collectibles,1159,45.0,52159.8,19820.72,32339.08,3.74,1274
21505,4301,Game-Day Specials,2327,20.0,46555.28,13966.58,32588.7,3.34,2559
21506,4302,Jerseys,1011,110.0,111248.39,46724.32,64524.07,7.61,1112
21507,4302,Hats,2415,32.0,77299.92,27054.97,50244.95,5.29,2656
21508,4302,T-Shirts,3146,28.0,88105.1,28193.63,59911.47,6.03,3460
21509,4302,Collectibles,1193,45.0,53690.11,20402.24,33287.87,3.67,1312
21510,4302,Game-Day Specials,2266,20.0,45321.58,13596.47,31725.11,3.1,2492
21511,4303,Jerseys,1239,110.0,136349.07,57266.61,79082.46,8.0,1486
21512,4303,Hats,3227,32.0,103283.04,36149.06,67133.98,6.06,3872
21513,4303,T-Shirts,3923,28.0,109859.53,35155.05,74704.48,6.45,4707
21514,4303,Collectibles,1391,45.0,62610.36,23791.94,38818.42,3.68,1669
21515,4303,Game-Day Specials,2952,20.0,59043.18,17712.95,41330.23,3.47,3542
21516,4304,Jerseys,1285,110.0,141367.9,59374.52,81993.38,8.09,1542
21517,4304,Hats,3103,32.0,99310.73,34758.76,64551.97,5.68,3723
21518,4304,T-Shirts,4120,28.0,115368.76,36918.0,78450.76,6.6,4944
21519,4304,Collectibles,1470,45.0,66163.03,25141.95,41021.08,3.79,1764
21520,4304,Game-Day Specials,3105,20.0,62110.27,18633.08,43477.19,3.55,3726
21521,4305,Jerseys,1059,110.0,116503.28,48931.38,67571.9,7.49,1164
21522,4305,Hats,2743,32.0,87787.07,30725.47,57061.6,5.64,3017
21523,4305,T-Shirts,3299,28.0,92381.01,29561.92,62819.09,5.94,3628
21524,4305,Collectibles,1192,45.0,53664.32,20392.44,33271.88,3.45,1311
21525,4305,Game-Day Specials,2581,20.0,51629.08,15488.72,36140.36,3.32,2839
21526,4306,Jerseys,1549,110.0,170418.3,71575.69,98842.61,8.71,1858
21527,4306,Hats,3595,32.0,115070.04,40274.51,74795.53,5.88,4314
21528,4306,T-Shirts,4693,28.0,131425.25,42056.08,89369.17,6.72,5631
21529,4306,Collectibles,1658,45.0,74653.73,28368.42,46285.31,3.81,1989
21530,4306,Game-Day Specials,3418,20.0,68362.29,20508.69,47853.6,3.49,4101
21531,4307,Jerseys,1365,110.0,150207.81,63087.28,87120.53,8.18,1569
21532,4307,Hats,3418,32.0,109405.81,38292.03,71113.78,5.96,3930
21533,4307,T-Shirts,4292,28.0,120191.24,38461.2,81730.04,6.55,4935
21534,4307,Collectibles,1573,45.0,70810.57,26908.02,43902.55,3.86,1808
21535,4307,Game-Day Specials,3350,20.0,67012.96,20103.89,46909.07,3.65,3852
21536,4308,Jerseys,1481,110.0,162997.73,68459.05,94538.68,8.32,1777
